# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.55937832    0.55937814    0.64487384    3.63489424    3.03352522    0.19346280   -1.00000000  -1.19145e+01
   5.000    0.68911979    0.68911952    0.80799786    3.64714100    3.01003217    0.19346280   -1.00000000  -1.17812e+01
   5.000    0.85618427    0.85618390    0.96226332    3.65831197    2.99484528    0.19346280   -1.00000000  -1.16638e+01
   5.000    1.01786358    1.01786310    1.07463398    3.66641563    2.98997034    0.19346280   -1.00000000  -1.15876e+01
   5.000    1.17503647    1.17503587    1.16364604    3.67268109    2.98840280    0.19346280   -1.00000000  -1.15306e+01
   5.000    1.38184700    1.38184624    1.26298099    3.67929516    2.98596487    0.19346280   -1.00000000  -1.14655e+01
   5.000    1.63588876    1.63588780    1.36603415    3.68557913    2.98136611    0.19346280   -1.00000000  -1.13969e+01
   5.000    1.93783014    1.93782893    1.46845158    3.69126727    2.97479522    0.19346280   -1.00000000  -1.13269e+01
   5.000    2.70460700    2.70460514    1.67009052    3.70137678    2.95887937    0.19346280   -1.00000000  -1.11909e+01
   5.000    3.12875399    3.12875176    1.75841896    3.70515698    2.94890671    0.19346280   -1.00000000  -1.11291e+01
   5.000    3.49251169    3.49250912    1.82524174    3.70789509    2.94083529    0.19346280   -1.00000000  -1.10814e+01
   5.000    3.62544886    3.62544609    1.82178948    3.71079417    2.97285101    0.19346280   -1.00000000  -1.11144e+01
   5.000    3.62544886    3.62544601    1.80207661    3.71241697    3.00157647    0.19346280   -1.00000000  -1.11666e+01
   5.000    3.62544886    3.62544593    1.78593731    3.71434392    3.03388054    0.19346280   -1.00000000  -1.13033e+01
   5.000    3.62544886    3.62544675    2.34677443    3.70202664    2.53113573    0.19346280   -1.00000000  -1.08475e+01
   5.000    6.20966664    6.20966070    2.49120631    3.73469688    2.63168062    0.19346280   -1.00000000  -1.03869e+01
   5.000    6.37350313    6.37349669    2.55596009    3.74124287    2.60450139    0.19346280   -1.00000000  -1.03172e+01
   5.000    7.01319203    7.01317205    2.73211151    3.78831891    2.65445969    0.19346279   -1.00000000  -9.56843e+00
   5.000    7.15723884    7.15721459    2.77352685    3.80380239    2.68312126    0.19346279   -1.00000000  -9.48335e+00
   5.000    7.28953624    7.28950777    2.81501475    3.81996498    2.71376254    0.19346279   -1.00000000  -9.41491e+00
   5.000    7.41808009    7.41804726    2.85865517    3.83665583    2.74415211    0.19346279   -1.00000000  -9.35315e+00
   5.000    7.53993107    7.53989382    2.90349003    3.85345944    2.77341989    0.19346279   -1.00000000  -9.29657e+00
   5.000    7.65526173    7.65522000    2.94934563    3.87032286    2.80153759    0.19346279   -1.00000000  -9.24378e+00
   5.000    7.76438294    7.76433665    2.99593261    3.88722031    2.82870902    0.19346279   -1.00000000  -9.19369e+00
   5.000    7.86736096    7.86731004    3.04288205    3.90409169    2.85506642    0.19346279   -1.00000000  -9.14567e+00
   5.000    7.96484735    7.96479171    3.09013331    3.92097221    2.88084808    0.19346280   -1.00000000  -9.09922e+00
   5.000    8.05711095    8.05705049    3.13743192    3.93783190    2.90620381    0.19346280   -1.00000000  -9.05411e+00
   5.000    8.14450864    8.14444326    3.18462392    3.95466869    2.93129946    0.19346280   -1.00000000  -9.01008e+00
   5.000    8.22740332    8.22733288    3.23156867    3.97147607    2.95627015    0.19346280   -1.00000000  -8.97210e+00
   5.000    8.30615928    8.30608385    3.27814700    3.98824915    2.98123613    0.19346280   -1.00000000  -8.98600e+00
   5.000    8.38110676    8.38102646    3.32427025    4.00498886    3.00630838    0.19346280   -1.00000000  -8.99098e+00
   5.000    9.04763239    9.04745056    3.78401292    4.18904702    3.31996016    0.19346280   -1.00000000  -8.09616e+00
   5.000    9.11261887    9.11241329    3.81892271    4.20595183    3.35564221    0.19346280   -1.00000000  -7.99618e+00
   5.000    9.17702496    9.17679113    3.85218600    4.22295088    3.39332092    0.19346280   -1.00000000  -7.90158e+00
   5.000    9.24116799    9.24090057    3.88361085    4.24004616    3.43321075    0.19346280   -1.00000000  -7.81356e+00
   5.000    9.30548710    9.30517967    3.91307498    4.25725519    3.47552407    0.19346280   -1.00000000  -7.73067e+00
   5.000    9.37071634    9.37036112    3.94047431    4.27463769    3.52063737    0.19346280   -1.00000000  -7.65335e+00
   5.000    9.43823627    9.43782317    3.96577056    4.29235794    3.56930916    0.19346280   -1.00000000  -7.58164e+00
   5.000    9.51147085    9.51098476    3.98897189    4.31091898    3.62369985    0.19346280   -1.00000000  -7.51366e+00
   5.000    9.60355936    9.60296674    4.00946843    4.33224073    3.69269948    0.19346280   -1.00000000  -7.45003e+00
   5.000    9.80378743    9.80293486    3.98972797    4.35844025    3.82638894    0.19346280   -1.00000000  -7.46222e+00
   5.000    9.98323568    9.98217950    3.90530198    4.34804915    3.87745327    0.19346280   -1.00000000  -7.66623e+00
   5.000   10.50669418   10.50509969    3.90099599    4.35270988    3.92212323    0.19346280   -1.00000000  -7.71924e+00
   5.000   11.07857629   11.07625050    3.99744999    4.37397108    3.93407701    0.19346280   -1.00000000  -7.53766e+00
   5.000   11.57255034   11.56936253    4.07747093    4.39570081    3.95961360    0.19346280    0.00000000  -7.36106e+00
   5.000   11.63565597   11.63233935    4.08930379    4.39941658    3.96502431    0.19346280    0.00000000  -7.33761e+00
   5.000   11.69560101   11.69215864    4.10076916    4.40307684    3.97046113    0.19346280    0.00000000  -7.31534e+00
   5.000   11.74877456   11.74521676    4.11148749    4.40662277    3.97593210    0.19346280    0.00000000  -7.29467e+00
   5.000   11.80024443   11.79657223    4.12198684    4.41013103    3.98140708    0.19346280    0.00000000  -7.27428e+00
   5.000   11.84579958   11.84202219    4.13179052    4.41350998    3.98683722    0.19346280    0.00000000  -7.25310e+00
   5.000   11.89074287   11.88685970    4.14149530    4.41687493    3.99228716    0.19346280    0.00000000  -7.23245e+00
   5.000   11.93165713   11.92767376    4.15064131    4.42014888    3.99777974    0.19346280    0.00000000  -7.21172e+00
   5.000   11.97227211   11.96818750    4.15971390    4.42341629    4.00330826    0.19346280    0.00000000  -7.19145e+00
   5.000   12.01311909   12.00893047    4.16859468    4.42668757    4.00905278    0.19346280    0.00000000  -7.17049e+00
   5.000   12.05799677   12.05368365    4.17696813    4.42982518    4.01474642    0.19346280    0.00000000  -7.18124e+00
   5.000   12.10417392   12.09973853    4.18536608    4.43304249    4.02081923    0.19346280    0.00000000  -7.18574e+00
   5.000   12.15514952   12.15058217    4.19366785    4.43636507    4.02757585    0.19346280    0.00000000  -7.19333e+00
   5.000   12.21405311   12.20933816    4.20190270    4.43984628    4.03530909    0.19346280    0.00000000  -7.20646e+00
   5.000   12.28939903   12.28452644    4.21002304    4.44358409    4.04475468    0.19346280    0.00000000  -7.40166e+00
   5.000   12.40108125   12.39603160    4.21752844    4.44763652    4.05733675    0.19346280    0.00000000  -7.99142e+00
   5.000   12.56187951   12.55658348    4.22192657    4.45097704    4.07188415    0.19346280    0.00000000  -7.96214e+00
   5.000   12.72478197   12.71923414    4.22535230    4.45280251    4.08141674    0.19346280    0.00000000  -7.95402e+00
   5.000   12.89336914   12.88755852    4.23281185    4.45453408    4.08673727    0.19346280    0.00000000  -7.95043e+00
   5.000   13.09329038   13.08715510    4.24848817    4.45754734    4.08981540    0.19346280    0.00000000  -7.92357e+00
   5.000   13.31743806   13.31091982    4.26930954    4.46136382    4.09146535    0.19346280    0.00000000  -7.86806e+00
   5.000   13.54456524   13.53765004    4.29068595    4.46506112    4.09217906    0.19346280    0.00000000  -7.81449e+00
   5.000   13.77276106   13.76543778    4.31185486    4.46853787    4.09225220    0.19346280    0.00000000  -7.76826e+00
   5.000   14.00099978   13.99325885    4.33321826    4.47196293    4.09192518    0.19346280    0.00000000  -7.72763e+00
   5.000   14.24190500   14.23425025    4.35422658    4.47526701    4.09135550    0.19346280    0.00000000  -7.67020e+00
   5.000   14.48281932   14.47523492    4.37540073    4.47859021    4.09069861    0.19346280    0.00000000  -7.61900e+00
   5.000   14.72573341   14.71820611    4.39683950    4.48195674    4.09001000    0.19346280    0.00000000  -7.57262e+00
   5.000   14.96993978   14.96245494    4.41841010    4.48534510    4.08931527    0.19346280    0.00000000  -7.53031e+00
   5.000   15.26057547   15.25299203    4.44203035    4.48897525    4.08842119    0.19346280    0.00000000  -7.47026e+00
   5.000   15.55808082   15.55035770    4.46601959    4.49265346    4.08748369    0.19346280    0.00000000  -7.41505e+00
   5.000   15.85613941   15.84825149    4.49010118    4.49635045    4.08654386    0.19346280    0.00000000  -7.36588e+00
   5.000   16.14083046   16.13254330    4.51214897    4.49973599    4.08577174    0.19346280    0.00000000  -7.31683e+00
   5.000   16.41373265   16.40482291    4.53236357    4.50283873    4.08514082    0.19346280    0.00000000  -7.26873e+00
   5.000   16.68832543   16.67876056    4.55272803    4.50596787    4.08450943    0.19346280    0.00000000  -7.22525e+00
   5.000   16.96447743   16.95422357    4.57321546    4.50911398    4.08386329    0.19346280    0.00000000  -7.18554e+00
   5.000   17.37855750   17.36708259    4.60183035    4.51346453    4.08295929    0.19346280    0.00000000  -7.11878e+00
   5.000   17.81293284   17.80010130    4.63163644    4.51798277    4.08198260    0.19346280    0.00000000  -7.05721e+00
   5.000   18.23896524   18.22466936    4.65970952    4.52222645    4.08111158    0.19346280    0.00000000  -6.99709e+00
   5.000   18.65988633   18.64401704    4.68652210    4.52625961    4.08028647    0.19346280    0.00000000  -6.94005e+00
   5.000   19.07646807   19.05894843    4.71271346    4.53018794    4.07946819    0.19346280    0.00000000  -6.88824e+00
   5.000   19.47152205   19.45228985    4.73614799    4.53367534    4.07875395    0.19346280    0.00000000  -6.83692e+00
   5.000   19.86877598   19.84773613    4.75971890    4.53718543    4.07804145    0.19346280    0.00000000  -6.79076e+00
   5.000   20.41923150   20.39507628    4.78810288    4.54131260    4.07716724    0.19346280    0.00000000  -6.70828e+00
   5.000   21.04573802   21.01767936    4.81892940    4.54576825    4.07624852    0.19346280    0.00000000  -6.62289e+00
   5.000   21.67375196   21.64156917    4.84982909    4.55023481    4.07532617    0.19346280    0.00000000  -6.55134e+00
   5.000   22.30302248   22.26648610    4.88077622    4.55470287    4.07438337    0.19346280    0.00000000  -6.48981e+00
   5.000   22.93339784   22.89226897    4.91176353    4.55916835    4.07340795    0.19346280    0.00000000  -6.43586e+00
   5.000   23.56476236   23.51879217    4.94279472    4.56363326    4.07240181    0.19346280    0.00000000  -6.38785e+00
   5.000   24.19749551   24.14642036    4.97390523    4.56811563    4.07140882    0.19346280    0.00000000  -6.34455e+00
   5.000   24.83460034   24.77811735    5.00522841    4.57262498    4.07039132    0.19346280    0.00000000  -6.30487e+00
   5.000   25.63155090   25.56675989    5.03690342    4.57703160    4.06944718    0.19346280    0.00000000  -6.23491e+00
   5.000   26.48454377   26.41004299    5.06868903    4.58139646    4.06851416    0.19346280    0.00000000  -6.16490e+00
   5.000   27.34006476   27.25528880    5.10055778    4.58576546    4.06754802    0.19346280    0.00000000  -6.10445e+00
   5.000   28.19936424   28.10370369    5.13255879    4.59015178    4.06657163    0.19346280    0.00000000  -6.05119e+00
   5.000   29.06244160   28.95525969    5.16468921    4.59455156    4.06557213    0.19346280    0.00000000  -6.00355e+00
   5.000   29.92704919   29.80770847    5.19686808    4.59895427    4.06455268    0.19346280    0.00000000  -5.96055e+00
   5.000   30.92641093   30.79115635    5.22697675    4.60292178    4.06371658    0.19346280    0.00000000  -5.89795e+00
   5.000   31.94586373   31.79338721    5.25711173    4.60687959    4.06289571    0.19346280    0.00000000  -5.84097e+00
   5.000   32.96844162   32.79774002    5.28732127    4.61085026    4.06208412    0.19346280    0.00000000  -5.79044e+00
   5.000   33.99903807   33.80895705    5.31775304    4.61484716    4.06125179    0.19346280    0.00000000  -5.74483e+00
   5.000   35.05874563   34.84779487    5.34902944    4.61895232    4.06038403    0.19346280    0.00000000  -5.70245e+00
   5.000   36.82743645   36.57688734    5.39169953    4.62431859    4.05926638    0.19346280    0.00000000  -5.62171e+00
   5.000   38.59556161   38.30336014    5.43463766    4.62975164    4.05822911    0.19346280    0.00000000  -5.55414e+00
   5.000   40.29674039   39.96205747    5.47520735    4.63487580    4.05728823    0.19346280    0.00000000  -5.49648e+00
   5.000   41.84768859   41.47124731    5.50849065    4.63897341    4.05650596    0.19346280    0.00000000  -5.44403e+00
   5.000   43.66758757   43.23908176    5.54542361    4.64331838    4.05507324    0.19346280    0.00000000  -5.38638e+00
   5.000   46.04969021   45.54694520    5.59085247    4.64851303    4.05302587    0.19346280    0.00000000  -5.31671e+00
   5.000   47.87431040   47.31379600    5.62355427    4.65221686    4.05166244    0.19346280    0.00000000  -5.26707e+00
   5.000   51.01870524   50.34690656    5.67624079    4.65801664    4.04916875    0.19346280    0.00000000  -5.18830e+00
   5.000   52.93392034   52.19276675    5.70626669    4.66126987    4.04779006    0.19346280    0.00000000  -5.14398e+00
   5.000   56.51557698   55.63075778    5.75873274    4.66677209    4.04502577    0.19346280    0.00000000  -5.06747e+00
   5.000   59.31389880   58.34824770    5.79750475    4.67100892    4.04412612    0.19346280    0.00000000  -5.01342e+00
   5.000   61.99534972   60.87737957    5.83048219    4.67403130    4.04114426    0.19346280    0.00000000  -4.96322e+00
   5.000   64.70830883   63.46629854    5.86394007    4.67733801    4.03925418    0.19346279    0.00000000  -4.91769e+00
   5.000   70.69425695   69.16023039    5.93045139    4.68359036    4.03501368    0.19346263    0.00000000  -4.82534e+00
   5.000   72.94212018   71.29629386    5.95337861    4.68568654    4.03355941    0.19346246    0.00000000  -4.79343e+00
   5.000   75.62227091   73.83642038    5.97975734    4.68806271    4.03184403    0.19346182    0.00000000  -4.75740e+00
   5.000   82.35029594   80.19925295    6.03821437    4.69300053    4.02759724    0.19345534    0.00000000  -4.67260e+00
   5.000   89.09649755   86.55628619    6.09675152    4.69794185    4.02331404    0.19344211    0.00000000  -4.60148e+00
   5.000   94.67753407   91.81892599    6.13489490    4.70082288    4.02022655    0.19336591    0.00000000  -4.54361e+00
   5.000  100.11890247   96.93526897    6.17011948    4.70340762    4.01731749    0.19322226    0.00000000  -4.49263e+00
   5.000  105.64489690  102.11162088    6.20585121    4.70602415    4.01433560    0.19298865    0.00000000  -4.44632e+00
