# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.56797016    0.56796989    0.74946841    3.67953080    3.11397030    0.30661788   -1.00000000  -1.18538e+01
   5.000    0.68902489    0.68902452    0.90092322    3.69024926    3.08947869    0.30661788   -1.00000000  -1.17302e+01
   5.000    0.91225740    0.91225683    1.09649749    3.70288155    3.06639896    0.30661788   -1.00000000  -1.15776e+01
   5.000    1.22263100    1.22263015    1.27092306    3.71386817    3.06312664    0.30661788   -1.00000000  -1.14682e+01
   5.000    1.43865979    1.43865874    1.36255797    3.71923934    3.06368226    0.30661788   -1.00000000  -1.14121e+01
   5.000    1.89093720    1.89093570    1.51821190    3.72709022    3.05817462    0.30661788   -1.00000000  -1.13136e+01
   5.000    2.35112652    2.35112454    1.64639563    3.73247731    3.04606267    0.30661788   -1.00000000  -1.12252e+01
   5.000    2.68647731    2.68647498    1.73113444    3.73559857    3.03177849    0.30661788   -1.00000000  -1.11633e+01
   5.000    2.99698179    2.99697912    1.80921418    3.73815889    3.01146955    0.30661788   -1.00000000  -1.11009e+01
   5.000    3.26861601    3.26861302    1.87940856    3.74042698    2.98799043    0.30661788   -1.00000000  -1.10407e+01
   5.000    3.45858340    3.45858021    1.94200148    3.74250539    2.95824540    0.30661788   -1.00000000  -1.09780e+01
   5.000    3.63361218    3.63360880    2.01313414    3.74465325    2.91715224    0.30661788   -1.00000000  -1.09016e+01
   5.000    3.81453013    3.81452647    2.09550122    3.74712109    2.86577714    0.30661788   -1.00000000  -1.08095e+01
   5.000    3.96819471    3.96819076    2.18819166    3.75002577    2.80184556    0.30661788   -1.00000000  -1.06979e+01
   5.000    4.11635177    4.11634746    2.29318330    3.75378365    2.72763619    0.30661788   -1.00000000  -1.05573e+01
   5.000    4.25408871    4.25408401    2.38781535    3.75849171    2.66631759    0.30661788   -1.00000000  -1.04439e+01
   5.000    4.37876171    4.37875656    2.45867008    3.76474480    2.63285455    0.30661787   -1.00000000  -1.03557e+01
   5.000    4.49370537    4.49369975    2.52032217    3.77281883    2.61491178    0.30661787   -1.00000000  -1.02932e+01
   5.000    4.60673137    4.60672524    2.57539579    3.78675482    2.62623180    0.30661786   -1.00000000  -1.02447e+01
   5.000    4.71242061    4.71241397    2.62666762    3.80487280    2.65735862    0.30661785   -1.00000000  -1.02143e+01
   5.000    4.81586066    4.81585350    2.67527474    3.82441383    2.69631379    0.30661785   -1.00000000  -1.01893e+01
   5.000    4.91668936    4.91668169    2.72222119    3.84391050    2.73633837    0.30661784   -1.00000000  -1.01669e+01
   5.000    5.01679157    5.01678337    2.76915657    3.86348692    2.77662830    0.30661784   -1.00000000  -1.01467e+01
   5.000    5.13345986    5.13345091    2.82711796    3.89215816    2.84316728    0.30661783   -1.00000000  -1.01255e+01
   5.000    5.24715511    5.24714542    2.88387262    3.91995916    2.90726429    0.30661782   -1.00000000  -1.01067e+01
   5.000    5.33808494    5.33807470    2.92441117    3.93895392    2.95005312    0.30661781   -1.00000000  -1.00900e+01
   5.000    5.42657807    5.42656728    2.96381426    3.95782350    2.99327975    0.30661781   -1.00000000  -1.00758e+01
   5.000    5.51354661    5.51353527    3.00200640    3.97653597    3.03691703    0.30661781   -1.00000000  -1.00637e+01
   5.000    5.59871010    5.59869820    3.03789233    3.99486757    3.08093387    0.30661781   -1.00000000  -1.00520e+01
   5.000    5.68411442    5.68410196    3.07312266    4.01313262    3.12535866    0.30661781   -1.00000000  -1.00424e+01
