# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.75924131    0.75924101    0.81079935    3.62672713    2.96772240    0.48595659   -1.00000000  -1.17836e+01
   5.000    1.01388630    1.01388581    1.04243109    3.64300600    2.92684921    0.48595659   -1.00000000  -1.15930e+01
   5.000    1.25193686    1.25193618    1.19845155    3.65300758    2.90252003    0.48595659   -1.00000000  -1.14678e+01
   5.000    1.53679218    1.53679127    1.33740247    3.66175713    2.88756749    0.48595659   -1.00000000  -1.13623e+01
   5.000    2.74933114    2.74932912    1.68463966    3.68370470    2.88070574    0.48595659   -1.00000000  -1.11407e+01
   5.000    3.14439884    3.14439644    1.76369610    3.68797766    2.87706941    0.48595659   -1.00000000  -1.10888e+01
   5.000    3.53415363    3.53415086    1.83324182    3.69145926    2.87221311    0.48595659   -1.00000000  -1.10414e+01
   5.000    3.90514349    3.90514034    1.89377234    3.69436640    2.86669474    0.48595659   -1.00000000  -1.10003e+01
   5.000    4.26259938    4.26259587    1.95043543    3.69684714    2.85796444    0.48595659   -1.00000000  -1.09585e+01
   5.000    4.60834974    4.60834588    2.00461800    3.69904229    2.84631169    0.48595659   -1.00000000  -1.09153e+01
   5.000    4.92207423    4.92207002    2.05386460    3.70116558    2.83419543    0.48595659   -1.00000000  -1.08760e+01
   5.000    5.18632548    5.18632103    2.10737473    3.70323291    2.81169066    0.48595659   -1.00000000  -1.08244e+01
   5.000    5.45098652    5.45098179    2.16221080    3.70546130    2.78740745    0.48595659   -1.00000000  -1.07710e+01
   5.000    5.71824714    5.71824207    2.22334718    3.70792156    2.75692622    0.48595659   -1.00000000  -1.07085e+01
   5.000    5.96318257    5.96317713    2.29367923    3.71063237    2.71565074    0.48595659   -1.00000000  -1.06301e+01
   5.000    6.19696913    6.19696324    2.38325156    3.71434011    2.65732551    0.48595659   -1.00000000  -1.05104e+01
   5.000    6.41065817    6.41065180    2.47957664    3.71908456    2.59483478    0.48595659   -1.00000000  -1.03972e+01
   5.000    6.60676539    6.60675670    2.55831615    3.72651196    2.55823556    0.48595659   -1.00000000  -1.00499e+01
   5.000    6.79741414    6.79740143    2.61801514    3.73673525    2.55053536    0.48595659   -1.00000000  -9.79025e+00
   5.000    6.96875534    6.96873862    2.66695808    3.74792603    2.55633645    0.48595659   -1.00000000  -9.65896e+00
   5.000    7.13176386    7.13174299    2.71067336    3.76012814    2.57092511    0.48595659   -1.00000000  -9.57301e+00
   5.000    7.28621881    7.28619367    2.75122952    3.77315749    2.59148356    0.48595658   -1.00000000  -9.51080e+00
   5.000    7.43281358    7.43278409    2.79047879    3.78692634    2.61584901    0.48595658   -1.00000000  -9.46168e+00
   5.000    7.57192467    7.57189075    2.82974926    3.80146773    2.64284751    0.48595657   -1.00000000  -9.41979e+00
   5.000    7.70370863    7.70367022    2.86992014    3.81710567    2.67290495    0.48595657   -1.00000000  -9.38124e+00
   5.000    7.82849109    7.82844813    2.91141236    3.83342572    2.70396163    0.48595657   -1.00000000  -9.34430e+00
   5.000    7.94658436    7.94653679    2.95447261    3.85019393    2.73485324    0.48595657   -1.00000000  -9.30740e+00
   5.000    8.05824265    8.05819040    2.99890991    3.86720875    2.76497941    0.48595657   -1.00000000  -9.27017e+00
   5.000    8.16394445    8.16388745    3.04463636    3.88432197    2.79386303    0.48595657   -1.00000000  -9.23221e+00
   5.000    8.26396509    8.26390325    3.09132974    3.90149596    2.82169183    0.48595657   -1.00000000  -9.19354e+00
   5.000    8.35860933    8.35854254    3.13865975    3.91871326    2.84874406    0.48595658   -1.00000000  -9.15429e+00
   5.000    8.53940289    8.53932554    3.23384862    3.95317341    2.90158792    0.48595659   -1.00000000  -9.06664e+00
   5.000    8.63537265    8.63528922    3.28074022    3.97026662    2.92783354    0.48595659   -1.00000000  -9.00892e+00
   5.000    8.72715597    8.72706626    3.32730196    3.98741161    2.95440826    0.48595659   -1.00000000  -8.95427e+00
   5.000    8.81511874    8.81502263    3.37332244    4.00459577    2.98149126    0.48595659   -1.00000000  -8.94157e+00
   5.000    8.89963190    8.89952988    3.41861148    4.02181051    3.00925678    0.48595659   -1.00000000  -9.01640e+00
   5.000    8.98105748    8.98095047    3.46299617    4.03904856    3.03786665    0.48595659   -1.00000000  -9.16539e+00
   5.000    9.06550928    9.06539725    3.50611516    4.05623222    3.06742008    0.48595659   -1.00000000  -9.15310e+00
   5.000    9.14924458    9.14912697    3.54800043    4.07341108    3.09808159    0.48595659   -1.00000000  -9.03554e+00
   5.000    9.23081557    9.23069187    3.58862986    4.09061311    3.12999251    0.48595659   -1.00000000  -8.92491e+00
   5.000    9.31055733    9.31042691    3.62793176    4.10784142    3.16325239    0.48595659   -1.00000000  -8.82035e+00
   5.000    9.38878728    9.38864937    3.66584755    4.12510078    3.19795333    0.48595659   -1.00000000  -8.72115e+00
   5.000    9.46579857    9.46565219    3.70233020    4.14239390    3.23416669    0.48595659   -1.00000000  -8.62691e+00
   5.000    9.54188513    9.54172913    3.73733489    4.15972508    3.27196788    0.48595659   -1.00000000  -8.53821e+00
   5.000    9.61732370    9.61715671    3.77083809    4.17709675    3.31140280    0.48595659   -1.00000000  -8.45206e+00
   5.000    9.69239913    9.69221952    3.80276700    4.19450911    3.35255807    0.48595659   -1.00000000  -8.37153e+00
   5.000    9.76736804    9.76717388    3.83305963    4.21195232    3.39546809    0.48595659   -1.00000000  -8.29524e+00
   5.000    9.84250155    9.84229061    3.86162902    4.22941222    3.44017554    0.48595659   -1.00000000  -8.22201e+00
   5.000    9.91810965    9.91787933    3.88836497    4.24686759    3.48671990    0.48595659   -1.00000000  -8.15419e+00
