# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.59117248    0.59117216    0.82992849    3.70181542    3.14018430    0.19346280   -1.00000000  -1.17926e+01
   5.000    0.69490102    0.69490062    0.94300694    3.70829289    3.12335191    0.19346280   -1.00000000  -1.17030e+01
   5.000    0.91144851    0.91144791    1.11225316    3.71762960    3.10925563    0.19346280   -1.00000000  -1.15838e+01
   5.000    1.20125526    1.20125439    1.26763028    3.72580778    3.10659853    0.19346280   -1.00000000  -1.14893e+01
   5.000    1.44073414    1.44073305    1.36931992    3.73044140    3.10236080    0.19346280   -1.00000000  -1.14256e+01
   5.000    1.91623818    1.91623661    1.53306951    3.73677523    3.08781998    0.19346280   -1.00000000  -1.13146e+01
   5.000    2.37859604    2.37859398    1.67075535    3.74116055    3.06151322    0.19346280   -1.00000000  -1.12127e+01
   5.000    2.72427038    2.72426794    1.77246663    3.74409551    3.03048379    0.19346280   -1.00000000  -1.11284e+01
   5.000    2.93422342    2.93422074    1.84379031    3.74617583    2.99972110    0.19346280   -1.00000000  -1.10610e+01
   5.000    3.10056287    3.10056004    1.92406629    3.74818858    2.95150115    0.19346280   -1.00000000  -1.09742e+01
   5.000    3.27785863    3.27785553    2.01691839    3.75069860    2.89280225    0.19346280   -1.00000000  -1.08694e+01
   5.000    3.43329797    3.43329458    2.12568684    3.75351835    2.81542866    0.19346280   -1.00000000  -1.07369e+01
   5.000    3.57079023    3.57078651    2.24134016    3.75734094    2.73212368    0.19346280   -1.00000000  -1.05883e+01
   5.000    3.69471048    3.69470638    2.33500131    3.76238390    2.67347779    0.19346280   -1.00000000  -1.04694e+01
   5.000    3.80863848    3.80863396    2.40729810    3.76902546    2.64093301    0.19346280   -1.00000000  -1.03848e+01
   5.000    3.91050000    3.91049504    2.46609551    3.77841916    2.63117137    0.19346279   -1.00000000  -1.03247e+01
   5.000    4.00106638    4.00106097    2.51590131    3.79382351    2.65293611    0.19346279   -1.00000000  -1.02884e+01
   5.000    4.10364396    4.10363807    2.56647990    3.81429754    2.69505665    0.19346278   -1.00000000  -1.02609e+01
   5.000    4.20180550    4.20179914    2.61422541    3.83504345    2.74063269    0.19346278   -1.00000000  -1.02416e+01
   5.000    4.29718766    4.29718080    2.65883783    3.85553889    2.78776313    0.19346278   -1.00000000  -1.02255e+01
