# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.74796455    0.74796426    0.77739865    3.61689085    2.95537775    0.12206678   -1.00000000  -1.18077e+01
   5.000    0.93004894    0.93004853    0.95832706    3.63071856    2.92427281    0.12206678   -1.00000000  -1.16582e+01
   5.000    1.26676511    1.26676445    1.19794060    3.64670828    2.88288532    0.12206678   -1.00000000  -1.14631e+01
   5.000    2.21559025    2.21558878    1.57045861    3.67082658    2.84965149    0.12206678   -1.00000000  -1.11927e+01
   5.000    2.55612239    2.55612061    1.65629727    3.67653859    2.84872797    0.12206678   -1.00000000  -1.11383e+01
   5.000    2.92014688    2.92014475    1.73559601    3.68156604    2.84740380    0.12206678   -1.00000000  -1.10876e+01
   5.000    3.28719307    3.28719060    1.80674946    3.68569801    2.84421635    0.12206678   -1.00000000  -1.10394e+01
   5.000    3.64936372    3.64936089    1.87013518    3.68921763    2.84028309    0.12206678   -1.00000000  -1.09963e+01
   5.000    3.97545756    3.97545440    1.92450654    3.69196455    2.83408446    0.12206678   -1.00000000  -1.09579e+01
   5.000    4.30250632    4.30250284    1.97720728    3.69452485    2.82586595    0.12206678   -1.00000000  -1.09187e+01
   5.000    4.57712689    4.57712314    2.02442465    3.69673170    2.81433007    0.12206678   -1.00000000  -1.08800e+01
   5.000    4.82385343    4.82384947    2.07451697    3.69882138    2.79541424    0.12206678   -1.00000000  -1.08342e+01
   5.000    5.08641663    5.08641239    2.12541268    3.70110982    2.77669235    0.12206678   -1.00000000  -1.07874e+01
   5.000    5.35085284    5.35084826    2.18525651    3.70332632    2.74772964    0.12206678   -1.00000000  -1.07262e+01
   5.000    5.59848596    5.59848101    2.25544731    3.70559613    2.70627635    0.12206678   -1.00000000  -1.06479e+01
   5.000    5.82148907    5.82148372    2.33844710    3.70834428    2.65125461    0.12206678   -1.00000000  -1.05493e+01
   5.000    6.01836875    6.01836297    2.43239028    3.71215126    2.58701434    0.12206678   -1.00000000  -1.04334e+01
   5.000    6.20078846    6.20078213    2.52018809    3.71834353    2.53666819    0.12206678   -1.00000000  -1.03111e+01
   5.000    6.36574364    6.36573673    2.59103955    3.72611472    2.50836983    0.12206678   -1.00000000  -1.02340e+01
   5.000    6.51154900    6.51154127    2.64548662    3.73549067    2.50143334    0.12206677   -1.00000000  -1.01545e+01
   5.000    6.66596394    6.66595242    2.68657711    3.74994743    2.52716482    0.12206677   -1.00000000  -9.85129e+00
   5.000    6.80833908    6.80832374    2.72320494    3.76447060    2.55692320    0.12206677   -1.00000000  -9.70072e+00
   5.000    6.94521774    6.94519844    2.75860701    3.77968515    2.59035269    0.12206677   -1.00000000  -9.60097e+00
   5.000    7.07680199    7.07677861    2.79384979    3.79560515    2.62645487    0.12206677   -1.00000000  -9.52661e+00
   5.000    7.20335171    7.20332413    2.82983917    3.81196087    2.66326002    0.12206677   -1.00000000  -9.46611e+00
   5.000    7.32497175    7.32493986    2.86709869    3.82862626    2.69974656    0.12206677   -1.00000000  -9.41391e+00
   5.000    7.44164077    7.44160447    2.90577859    3.84555353    2.73557182    0.12206677   -1.00000000  -9.36670e+00
