# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.55430544    0.55430520    0.68041382    3.65954851    3.09276833    0.19346280   -1.00000000  -1.19083e+01
   5.000    0.67276726    0.67276692    0.84205818    3.67238071    3.06640463    0.19346280   -1.00000000  -1.17743e+01
   5.000    0.86445464    0.86445415    1.03445196    3.68605316    3.03772737    0.19346280   -1.00000000  -1.16188e+01
   5.000    1.21055464    1.21055384    1.25614607    3.70095644    3.02197474    0.19346280   -1.00000000  -1.14587e+01
   5.000    1.43662277    1.43662176    1.35520245    3.70755184    3.02366690    0.19346280   -1.00000000  -1.13995e+01
   5.000    1.87606742    1.87606597    1.50743760    3.71663968    3.02370238    0.19346280   -1.00000000  -1.13057e+01
   5.000    2.29594968    2.29594781    1.62402437    3.72250821    3.01832571    0.19346280   -1.00000000  -1.12297e+01
   5.000    2.68042254    2.68042028    1.71662909    3.72656578    3.00916026    0.19346280   -1.00000000  -1.11654e+01
   5.000    3.02292174    3.02291911    1.79361082    3.72965366    2.99676052    0.19346280   -1.00000000  -1.11092e+01
   5.000    3.32171915    3.32171619    1.86163131    3.73201874    2.97914476    0.19346280   -1.00000000  -1.10543e+01
   5.000    3.59164170    3.59163842    1.92418940    3.73427776    2.95960087    0.19346280   -1.00000000  -1.10020e+01
   5.000    3.78427503    3.78427157    1.98438405    3.73645374    2.93076456    0.19346280   -1.00000000  -1.09411e+01
   5.000    3.96686367    3.96685999    2.04517367    3.73869339    2.89938768    0.19346280   -1.00000000  -1.08785e+01
   5.000    4.16919387    4.16918989    2.12492437    3.74129845    2.85151945    0.19346280   -1.00000000  -1.07871e+01
   5.000    4.35438261    4.35437829    2.21912086    3.74437786    2.78851538    0.19346280   -1.00000000  -1.06733e+01
   5.000    4.51537524    4.51537056    2.32068013    3.74814741    2.71793737    0.19346280   -1.00000000  -1.05513e+01
   5.000    4.65964792    4.65964283    2.41155880    3.75303025    2.66014076    0.19346280   -1.00000000  -1.04318e+01
   5.000    4.79114370    4.79113815    2.48461285    3.75905677    2.62334516    0.19346280   -1.00000000  -1.03466e+01
   5.000    4.91364035    4.91363431    2.54439830    3.76698476    2.60618676    0.19346280   -1.00000000  -1.02813e+01
   5.000    5.02777958    5.02777302    2.59789989    3.77826177    2.60784281    0.19346279   -1.00000000  -1.02340e+01
   5.000    5.13644872    5.13644163    2.64670434    3.79454438    2.63337926    0.19346279   -1.00000000  -1.02002e+01
   5.000    5.23842568    5.23841808    2.69351248    3.81295587    2.66886035    0.19346278   -1.00000000  -1.01770e+01
   5.000    5.33815732    5.33814918    2.73849201    3.83164323    2.70673554    0.19346278   -1.00000000  -1.01540e+01
   5.000    5.43390596    5.43389730    2.78277349    3.85028767    2.74476959    0.19346278   -1.00000000  -1.01333e+01
   5.000    5.52672087    5.52671167    2.82642634    3.86885585    2.78279410    0.19346277   -1.00000000  -1.01132e+01
   5.000    5.61970590    5.61969616    2.86960696    3.88741210    2.82101884    0.19346277   -1.00000000  -1.00921e+01
   5.000    5.70895887    5.70894859    2.91206618    3.90591240    2.85945294    0.19346277   -1.00000000  -1.00731e+01
   5.000    5.79627969    5.79626886    2.95341086    3.92432017    2.89833017    0.19346276   -1.00000000  -1.00545e+01
   5.000    5.88186771    5.88185633    2.99362864    3.94263646    2.93770534    0.19346276   -1.00000000  -1.00367e+01
   5.000    5.96565317    5.96564123    3.03313694    3.96091708    2.97751407    0.19346276   -1.00000000  -1.00208e+01
   5.000    6.05707669    6.05706146    3.07297879    3.97959773    3.01875512    0.19346276   -1.00000000  -9.93329e+00
   5.000    6.15363612    6.15361567    3.11266609    3.99849970    3.06113972    0.19346277   -1.00000000  -9.96721e+00
   5.000    6.24860124    6.24857570    3.15118465    4.01726167    3.10402634    0.19346277   -1.00000000  -1.00479e+01
   5.000    6.34048039    6.34044994    3.18806957    4.03579649    3.14743139    0.19346278   -1.00000000  -1.00465e+01
   5.000    6.43264826    6.43261289    3.22409295    4.05425030    3.19139333    0.19346278   -1.00000000  -1.00364e+01
   5.000    6.52420131    6.52416106    3.25898960    4.07256857    3.23589864    0.19346278   -1.00000000  -1.00173e+01
   5.000    6.61519429    6.61514918    3.29274981    4.09074066    3.28091818    0.19346279   -1.00000000  -9.98984e+00
   5.000    6.70696673    6.70691671    3.32569357    4.10881721    3.32642421    0.19346279   -1.00000000  -9.98715e+00
   5.000    6.79739809    6.79734323    3.35731903    4.12669179    3.37235086    0.19346280   -1.00000000  -9.95701e+00
   5.000    6.88817545    6.88811566    3.38804577    4.14443186    3.41866135    0.19346280   -1.00000000  -9.89344e+00
   5.000    6.97917701    6.97911216    3.41786745    4.16202314    3.46529676    0.19346280   -1.00000000  -9.81774e+00
   5.000    7.07710910    7.07704041    3.44587064    4.17903348    3.51134967    0.19346280   -1.00000000  -9.73968e+00
   5.000    7.17753972    7.17746744    3.47288594    4.19579450    3.55739676    0.19346280   -1.00000000  -9.66556e+00
   5.000    7.27918877    7.27911269    3.49938223    4.21245468    3.60363246    0.19346280   -1.00000000  -9.59701e+00
   5.000    7.38098308    7.38090303    3.52519247    4.22897479    3.65000265    0.19346280   -1.00000000  -9.53361e+00
   5.000    7.48435817    7.48427390    3.55064028    4.24540062    3.69645289    0.19346280   -1.00000000  -9.47366e+00
   5.000    7.61499108    7.61490047    3.58023604    4.26602282    3.75672911    0.19346280   -1.00000000  -9.38760e+00
   5.000    7.75296647    7.75286863    3.61034580    4.28743321    3.81999518    0.19346280   -1.00000000  -9.30582e+00
   5.000    7.89452551    7.89441975    3.64029294    4.30895736    3.88407975    0.19346280   -1.00000000  -9.23139e+00
   5.000    8.02918531    8.02907151    3.66720975    4.32798570    3.94072540    0.19346280   -1.00000000  -9.16696e+00
   5.000    8.14151064    8.14138986    3.68699447    4.33982064    3.97419497    0.19346280   -1.00000000  -9.11521e+00
   5.000    8.25627508    8.25614678    3.70670282    4.35151380    4.00730219    0.19346280   -1.00000000  -9.06601e+00
   5.000    8.36401131    8.36387532    3.72487020    4.36314818    4.04134520    0.19346280   -1.00000000  -9.02167e+00
   5.000    8.49211588    8.49197097    3.74586285    4.37448206    4.07243343    0.19346280   -1.00000000  -9.04911e+00
   5.000    8.65405915    8.65390587    3.76985815    4.39006574    4.11883634    0.19346280   -1.00000000  -1.01940e+01
   5.000    8.82255104    8.82238915    3.79384774    4.40559651    4.16533469    0.19346280   -1.00000000  -1.00685e+01
   5.000    8.99311461    8.99294389    3.81777290    4.42075958    4.21052952    0.19346280   -1.00000000  -9.95715e+00
   5.000    9.19261010    9.19242743    3.84339685    4.43617394    4.25571787    0.19346280   -1.00000000  -9.81755e+00
   5.000    9.40604579    9.40585002    3.87109092    4.45195409    4.30091026    0.19346280   -1.00000000  -9.69182e+00
