# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.59486956    0.59486928    0.76894983    3.67522921    3.09761228    0.19346280   -1.00000000  -1.18370e+01
   5.000    0.74481834    0.74481793    0.94507424    3.68789186    3.06982074    0.19346280   -1.00000000  -1.16932e+01
   5.000    0.96943809    0.96943748    1.12791709    3.69995622    3.04966302    0.19346280   -1.00000000  -1.15512e+01
   5.000    1.40079377    1.40079276    1.34531653    3.71396397    3.04828069    0.19346280   -1.00000000  -1.14166e+01
   5.000    1.54666316    1.54666201    1.40126057    3.71723830    3.04844534    0.19346280   -1.00000000  -1.13827e+01
   5.000    2.08475786    2.08475617    1.57222125    3.72593959    3.04189803    0.19346280   -1.00000000  -1.12722e+01
   5.000    2.48721829    2.48721619    1.67729267    3.73040052    3.03135471    0.19346280   -1.00000000  -1.11993e+01
   5.000    2.83601043    2.83600796    1.76134668    3.73357863    3.01698516    0.19346280   -1.00000000  -1.11374e+01
   5.000    3.13543856    3.13543575    1.83363178    3.73606385    2.99824297    0.19346280   -1.00000000  -1.10794e+01
   5.000    3.39172003    3.39171693    1.89792467    3.73820670    2.97670995    0.19346280   -1.00000000  -1.10246e+01
   5.000    3.57969217    3.57968889    1.96151079    3.74032491    2.94497808    0.19346280   -1.00000000  -1.09595e+01
   5.000    3.78111324    3.78110972    2.03727596    3.74273900    2.90264749    0.19346280   -1.00000000  -1.08794e+01
   5.000    4.00366043    4.00365648    2.14778273    3.74707564    2.83433658    0.19346280   -1.00000000  -1.07546e+01
   5.000    4.14750824    4.14750405    2.23303073    3.74932612    2.77323992    0.19346280   -1.00000000  -1.06444e+01
   5.000    4.28115040    4.28114590    2.32255374    3.75247040    2.71018106    0.19346280   -1.00000000  -1.05325e+01
   5.000    4.41514207    4.41513716    2.40945573    3.75758562    2.65704453    0.19346280   -1.00000000  -1.04204e+01
   5.000    4.53744416    4.53743881    2.47954037    3.76395472    2.62437909    0.19346280   -1.00000000  -1.03406e+01
