# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.57972309    0.57972277    0.82375043    3.70453010    3.14856795    0.48595659   -1.00000000  -1.17980e+01
   5.000    0.67689761    0.67689722    0.93052755    3.71015947    3.13170893    0.48595659   -1.00000000  -1.17135e+01
   5.000    0.89098048    0.89097990    1.10131102    3.71932039    3.11710652    0.48595659   -1.00000000  -1.15940e+01
   5.000    1.12212107    1.12212028    1.23108648    3.72622729    3.11512775    0.48595659   -1.00000000  -1.15157e+01
   5.000    1.43146421    1.43146312    1.36647132    3.73217324    3.10931131    0.48595659   -1.00000000  -1.14296e+01
   5.000    1.80764346    1.80764200    1.49983887    3.73709741    3.09701362    0.48595659   -1.00000000  -1.13400e+01
   5.000    2.31250262    2.31250063    1.65529495    3.74187316    3.06760775    0.48595659   -1.00000000  -1.12250e+01
   5.000    2.66001813    2.66001575    1.76108030    3.74478271    3.03423241    0.48595659   -1.00000000  -1.11368e+01
   5.000    2.86765091    2.86764830    1.83811475    3.74683491    2.99806417    0.48595659   -1.00000000  -1.10615e+01
   5.000    3.04519068    3.04518789    1.92496828    3.74897925    2.94587661    0.48595659   -1.00000000  -1.09670e+01
   5.000    3.21958821    3.21958515    2.02407480    3.75135636    2.88048964    0.48595659   -1.00000000  -1.08534e+01
   5.000    3.37465538    3.37465200    2.14391257    3.75456441    2.79390930    0.48595659   -1.00000000  -1.07052e+01
   5.000    3.50622900    3.50622529    2.25511638    3.75868109    2.71580932    0.48595659   -1.00000000  -1.05618e+01
   5.000    3.62695708    3.62695299    2.34081483    3.76416375    2.66672156    0.48595658   -1.00000000  -1.04545e+01
   5.000    3.73985567    3.73985114    2.40990633    3.77170570    2.64110538    0.48595657   -1.00000000  -1.03768e+01
   5.000    3.84366916    3.84366418    2.46739286    3.78304899    2.64088412    0.48595656   -1.00000000  -1.03227e+01
   5.000    3.93711797    3.93711254    2.51633129    3.80058759    2.67253603    0.48595655   -1.00000000  -1.02927e+01
   5.000    4.02775400    4.02774811    2.56129944    3.82099772    2.71904540    0.48595654   -1.00000000  -1.02750e+01
   5.000    4.12746499    4.12745861    2.60735726    3.84170461    2.76631623    0.48595653   -1.00000000  -1.02562e+01
   5.000    4.22416633    4.22415947    2.65163935    3.86219610    2.81418427    0.48595652   -1.00000000  -1.02423e+01
   5.000    4.31943466    4.31942731    2.69307773    3.88228075    2.86269960    0.48595651   -1.00000000  -1.02293e+01
   5.000    4.41305306    4.41304522    2.73289317    3.90211357    2.91151119    0.48595650   -1.00000000  -1.02183e+01
   5.000    4.50511655    4.50510821    2.77181661    3.92178462    2.96041329    0.48595649   -1.00000000  -1.02098e+01
   5.000    4.59926877    4.59925991    2.80889169    3.94109256    3.00938568    0.48595648   -1.00000000  -1.02002e+01
   5.000    4.69222046    4.69221109    2.84537318    3.96023520    3.05820513    0.48595647   -1.00000000  -1.01929e+01
   5.000    4.78560914    4.78559924    2.88095787    3.97907047    3.10656139    0.48595646   -1.00000000  -1.01860e+01
   5.000    4.88067524    4.88066482    2.91555751    3.99752644    3.15425650    0.48595645   -1.00000000  -1.01790e+01
   5.000    4.97512419    4.97511323    2.94966697    4.01580900    3.20169317    0.48595646   -1.00000000  -1.01735e+01
   5.000    5.07295242    5.07294090    2.98327145    4.03400232    3.24926178    0.48595647   -1.00000000  -1.01674e+01
   5.000    5.17184784    5.17183575    3.01646607    4.05207085    3.29672334    0.48595647   -1.00000000  -1.01622e+01
   5.000    5.27221688    5.27220423    3.04942422    4.06996341    3.34375478    0.48595648   -1.00000000  -1.02375e+01
   5.000    5.38054314    5.38053007    3.08294216    4.08766305    3.38978963    0.48595649   -1.00000000  -1.06212e+01
   5.000    5.48871712    5.48870377    3.11613046    4.10522572    3.43559391    0.48595651   -1.00000000  -1.23547e+01
   5.000    5.60511143    5.60509784    3.14981058    4.12287963    3.48155804    0.48595654   -1.00000000  -9.90000e+01
   5.000    5.72292931    5.72291548    3.18342275    4.14045025    3.52732633    0.48595657   -1.00000000  -9.90000e+01
   5.000    5.87594536    5.87593120    3.22628178    4.16736853    3.60354241    0.48595661   -1.00000000  -9.90000e+01
   5.000    6.03466057    6.03464424    3.26884357    4.19414052    3.67956068    0.48595665   -1.00000000  -1.18884e+01
   5.000    6.17549201    6.17546784    3.30191908    4.21169049    3.72611282    0.48595667   -1.00000000  -1.11655e+01
   5.000    6.31737874    6.31734664    3.33498154    4.22913590    3.77233040    0.48595668   -1.00000000  -1.08899e+01
   5.000    6.45955707    6.45951699    3.36787424    4.24642831    3.81812523    0.48595668   -1.00000000  -1.07111e+01
   5.000    6.60233349    6.60228534    3.40067869    4.26358644    3.86351126    0.48595668   -1.00000000  -1.05756e+01
   5.000    6.74593604    6.74587972    3.43345235    4.28063382    3.90854035    0.48595665   -1.00000000  -1.04650e+01
   5.000    6.89059254    6.89052792    3.46623735    4.29760096    3.95330769    0.48595662   -1.00000000  -1.03704e+01
   5.000    7.03163175    7.03155985    3.49701870    4.31310134    3.99374750    0.48595659   -1.00000000  -1.02909e+01
