# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.74967824    0.74967794    0.80687677    3.62697175    2.96725019    0.30661788   -1.00000000  -1.17851e+01
   5.000    1.00272495    1.00272448    1.03767978    3.64305157    2.92705276    0.30661788   -1.00000000  -1.15951e+01
   5.000    1.24095912    1.24095846    1.19259475    3.65294943    2.90427876    0.30661788   -1.00000000  -1.14711e+01
   5.000    1.50722221    1.50722134    1.32213106    3.66117890    2.89210419    0.30661788   -1.00000000  -1.13759e+01
   5.000    2.71936731    2.71936554    1.84239474    3.68326279    2.76225951    0.30661788   -1.00000000  -1.10457e+01
   5.000    3.12133127    3.12132893    1.75518434    3.68749382    2.88046521    0.30661788   -1.00000000  -1.10978e+01
   5.000    3.51181147    3.51180876    1.82539967    3.69096816    2.87535742    0.30661788   -1.00000000  -1.10499e+01
   5.000    3.88057953    3.88057646    1.88626922    3.69375959    2.86901426    0.30661788   -1.00000000  -1.10073e+01
   5.000    4.24129600    4.24129257    1.94327101    3.69620024    2.86037352    0.30661788   -1.00000000  -1.09656e+01
   5.000    4.58976927    4.58976549    1.99860925    3.69834615    2.84779072    0.30661788   -1.00000000  -1.09213e+01
   5.000    4.91299378    4.91298966    2.04907057    3.70047107    2.83540229    0.30661788   -1.00000000  -1.08811e+01
   5.000    5.18226312    5.18225874    2.10257408    3.70243455    2.81295356    0.30661788   -1.00000000  -1.08292e+01
   5.000    5.44215445    5.44214981    2.15721142    3.70455764    2.78807845    0.30661788   -1.00000000  -1.07756e+01
   5.000    5.70062118    5.70061621    2.21660138    3.70685920    2.75806149    0.30661788   -1.00000000  -1.07144e+01
   5.000    5.94625078    5.94624544    2.28677591    3.70957506    2.71707299    0.30661788   -1.00000000  -1.06364e+01
   5.000    6.18450604    6.18450027    2.37805011    3.71327400    2.65739606    0.30661788   -1.00000000  -1.05148e+01
   5.000    6.39816920    6.39816295    2.47515405    3.71809731    2.59444009    0.30661788   -1.00000000  -1.03995e+01
   5.000    6.95763701    6.95762051    2.65875029    3.74782001    2.56268487    0.30661788   -1.00000000  -9.61590e+00
   5.000    7.12474895    7.12472819    2.70199606    3.76014458    2.57818430    0.30661788   -1.00000000  -9.52309e+00
   5.000    7.28351786    7.28349274    2.74228345    3.77311149    2.59873981    0.30661787   -1.00000000  -9.45634e+00
   5.000    7.43459133    7.43456175    2.78135333    3.78670906    2.62260043    0.30661787   -1.00000000  -9.40393e+00
   5.000    7.57833008    7.57829595    2.82048566    3.80105784    2.64898878    0.30661786   -1.00000000  -9.35903e+00
   5.000    7.71472853    7.71468978    2.86043908    3.81650631    2.67853985    0.30661786   -1.00000000  -9.31818e+00
   5.000    7.84417033    7.84412691    2.90165484    3.83266190    2.70926382    0.30661786   -1.00000000  -9.27947e+00
   5.000    7.96683601    7.96678785    2.94433036    3.84933553    2.74021708    0.30661786   -1.00000000  -9.24144e+00
   5.000    8.08292583    8.08287287    2.98826211    3.86625314    2.77051828    0.30661785   -1.00000000  -9.20338e+00
   5.000    8.19310249    8.19304464    3.03340577    3.88328397    2.79972617    0.30661785   -1.00000000  -9.16516e+00
   5.000    8.29756892    8.29750609    3.07948189    3.90038925    2.82797662    0.30661786   -1.00000000  -9.12663e+00
   5.000    8.39652191    8.39645399    3.12612684    3.91753224    2.85549737    0.30661786   -1.00000000  -9.08792e+00
   5.000    9.04342673    9.04331654    3.49323814    4.05513635    3.07490325    0.30661788   -1.00000000  -9.10042e+00
   5.000    9.12698942    9.12687330    3.53533181    4.07213506    3.10462782    0.30661788   -1.00000000  -8.98112e+00
   5.000    9.20821372    9.20809108    3.57640757    4.08915502    3.13534830    0.30661788   -1.00000000  -8.86864e+00
   5.000    9.28740078    9.28727090    3.61638478    4.10620005    3.16717433    0.30661788   -1.00000000  -8.76195e+00
   5.000    9.36485134    9.36471329    3.65519679    4.12327706    3.20021395    0.30661788   -1.00000000  -8.66036e+00
   5.000    9.44085271    9.44070539    3.69277855    4.14039448    3.23457914    0.30661788   -1.00000000  -8.56336e+00
   5.000    9.51567772    9.51551979    3.72906388    4.15755650    3.27036526    0.30661788   -1.00000000  -8.47060e+00
   5.000    9.58959331    9.58942315    3.76399047    4.17476817    3.30766706    0.30661788   -1.00000000  -8.38232e+00
   5.000    9.66286148    9.66267717    3.79747020    4.19203118    3.34659135    0.30661788   -1.00000000  -8.29753e+00
   5.000    9.73574251    9.73554179    3.82939949    4.20934092    3.38723520    0.30661788   -1.00000000  -8.21802e+00
   5.000    9.80849550    9.80827569    3.85967589    4.22668612    3.42966783    0.30661788   -1.00000000  -8.14071e+00
   5.000    9.88139408    9.88115210    3.88818007    4.24404859    3.47394828    0.30661788   -1.00000000  -8.06850e+00
   5.000    9.95478000    9.95451225    3.91483467    4.26141699    3.52012414    0.30661788   -1.00000000  -8.00121e+00
   5.000   10.03351623   10.03321673    3.93962502    4.27881892    3.56839670    0.30661788   -1.00000000  -7.93218e+00
   5.000   10.12111932   10.12077964    3.96261473    4.29631905    3.61903208    0.30661788   -1.00000000  -7.85893e+00
   5.000   10.21279252   10.21240486    3.98373388    4.31403335    3.67256284    0.30661788   -1.00000000  -7.79234e+00
   5.000   10.31350672   10.31305925    4.00311052    4.33249217    3.73118800    0.30661788   -1.00000000  -7.73025e+00
   5.000   10.44389819   10.44336284    4.01971955    4.35366193    3.80465190    0.30661788   -1.00000000  -7.67314e+00
   5.000   10.74012467   10.73937116    3.99122053    4.37694952    3.93855465    0.30661788   -1.00000000  -7.70732e+00
   5.000   11.00212789   11.00120157    3.91009738    4.36265455    3.97332905    0.30661788   -1.00000000  -7.86793e+00
   5.000   11.69716162   11.69577003    3.96851615    4.38090818    4.01417424    0.30661788   -1.00000000  -7.83394e+00
   5.000   12.12259344   12.12083815    4.04070355    4.40100416    4.03806490    0.30661788   -1.00000000  -7.69112e+00
   5.000   12.40670620   12.40465461    4.09414541    4.41860931    4.06491123    0.30661788   -1.00000000  -7.71471e+00
   5.000   12.63752655   12.63527446    4.13884184    4.43499778    4.09378684    0.30661788   -1.00000000  -7.93552e+00
   5.000   13.08499751   13.08249840    4.17888758    4.45394801    4.14487214    0.30661788    0.00000000  -8.31897e+00
   5.000   13.27685874   13.27434216    4.18206320    4.45641113    4.15772458    0.30661788    0.00000000  -8.29505e+00
   5.000   13.46317240   13.46063758    4.18602608    4.45789449    4.16569209    0.30661788    0.00000000  -8.28538e+00
   5.000   13.66035815   13.65780241    4.19503125    4.45982223    4.17074478    0.30661788    0.00000000  -8.27490e+00
   5.000   13.86736934   13.86478956    4.21062885    4.46283388    4.17385686    0.30661788    0.00000000  -8.25183e+00
   5.000   14.07999319   14.07738760    4.22901815    4.46615158    4.17540436    0.30661788    0.00000000  -8.21143e+00
   5.000   14.30308670   14.30045325    4.24775598    4.46930226    4.17595420    0.30661788    0.00000000  -8.16010e+00
   5.000   14.52701954   14.52435418    4.26671608    4.47238268    4.17602582    0.30661788    0.00000000  -8.11450e+00
   5.000   14.75197733   14.74927578    4.28605830    4.47547257    4.17578376    0.30661788    0.00000000  -8.07342e+00
   5.000   14.97803730   14.97529507    4.30581025    4.47861436    4.17537254    0.30661788    0.00000000  -8.03544e+00
   5.000   15.18033314   15.17745306    4.32249370    4.48142377    4.17563653    0.30661788    0.00000000  -7.99086e+00
   5.000   15.38125557   15.37822201    4.33899641    4.48422391    4.17596278    0.30661788    0.00000000  -7.94907e+00
   5.000   15.58302973   15.57983691    4.35559209    4.48703617    4.17626828    0.30661788    0.00000000  -7.91067e+00
   5.000   15.78600436   15.78264618    4.37227234    4.48985605    4.17655322    0.30661788    0.00000000  -7.87519e+00
   5.000   15.99053084   15.98700047    4.38907196    4.49268696    4.17680624    0.30661788    0.00000000  -7.84227e+00
   5.000   16.28649499   16.28268917    4.41137002    4.49611459    4.17602181    0.30661788    0.00000000  -7.78607e+00
   5.000   16.58752456   16.58342748    4.43397695    4.49957008    4.17515687    0.30661788    0.00000000  -7.73517e+00
   5.000   16.89000201   16.88560111    4.45671836    4.50304575    4.17427603    0.30661788    0.00000000  -7.68942e+00
   5.000   17.21949820   17.21472866    4.48026901    4.50661574    4.17334316    0.30661788    0.00000000  -7.63585e+00
   5.000   17.56427922   17.55909549    4.50428353    4.51024055    4.17237876    0.30661788    0.00000000  -7.58216e+00
   5.000   17.91001257   17.90439680    4.52837166    4.51387490    4.17140221    0.30661788    0.00000000  -7.53423e+00
   5.000   18.29077430   18.28463148    4.55347867    4.51762839    4.17036113    0.30661788    0.00000000  -7.47783e+00
   5.000   18.68458787   18.67786678    4.57901211    4.52143763    4.16930145    0.30661788    0.00000000  -7.42373e+00
   5.000   19.08087792   19.07354200    4.60434699    4.52520455    4.16823123    0.30661788    0.00000000  -7.37310e+00
   5.000   19.48389126   19.47586983    4.62873643    4.52880240    4.16719925    0.30661788    0.00000000  -7.31920e+00
   5.000   19.88896965   19.88022906    4.65325889    4.53242051    4.16616070    0.30661788    0.00000000  -7.27099e+00
   5.000   20.39751525   20.38766036    4.68002273    4.53629612    4.16506056    0.30661788    0.00000000  -7.18977e+00
   5.000   20.94594508   20.93478032    4.70768092    4.54027494    4.16392825    0.30661788    0.00000000  -7.10974e+00
   5.000   21.49571104   21.48317029    4.73541411    4.54426351    4.16278482    0.30661788    0.00000000  -7.04204e+00
   5.000   22.04715988   22.03317308    4.76323379    4.54826336    4.16163162    0.30661788    0.00000000  -6.98331e+00
   5.000   22.60002738   22.58452171    4.79112304    4.55226967    4.16046111    0.30661788    0.00000000  -6.93143e+00
   5.000   23.15490287   23.13780015    4.81911172    4.55628696    4.15927285    0.30661788    0.00000000  -6.88493e+00
   5.000   23.71141033   23.69262960    4.84718596    4.56031441    4.15807008    0.30661788    0.00000000  -6.84282e+00
   5.000   24.26985537   24.24931112    4.87536263    4.56435508    4.15685405    0.30661788    0.00000000  -6.80430e+00
   5.000   24.82998174   24.80758503    4.90362582    4.56840679    4.15562690    0.30661788    0.00000000  -6.76879e+00
   5.000   25.57073314   25.54530122    4.93421848    4.57268217    4.15443184    0.30661788    0.00000000  -6.69999e+00
   5.000   26.39165918   26.36253934    4.96588057    4.57705996    4.15323776    0.30661788    0.00000000  -6.62753e+00
   5.000   27.21495285   27.18194312    4.99763561    4.58144861    4.15202930    0.30661788    0.00000000  -6.56527e+00
   5.000   28.04164674   28.00452983    5.02952276    4.58585511    4.15081144    0.30661788    0.00000000  -6.51057e+00
   5.000   28.87348159   28.83201953    5.06160438    4.59028569    4.14957402    0.30661788    0.00000000  -6.46168e+00
   5.000   29.70946455   29.66341317    5.09384300    4.59473338    4.14831084    0.30661788    0.00000000  -6.41752e+00
   5.000   30.70309848   30.65085258    5.12672159    4.59915050    4.14705222    0.30661788    0.00000000  -6.35410e+00
   5.000   31.77952310   31.72000375    5.15990118    4.60354610    4.14579711    0.30661788    0.00000000  -6.28829e+00
   5.000   32.86001534   32.79279475    5.19320042    4.60795487    4.14452542    0.30661788    0.00000000  -6.23089e+00
   5.000   33.94569685   33.87031884    5.22665377    4.61238200    4.14323816    0.30661788    0.00000000  -6.17994e+00
   5.000   35.04119044   34.95715321    5.26040464    4.61684630    4.14192872    0.30661788    0.00000000  -6.13391e+00
   5.000   36.39101170   36.29502086    5.29453101    4.62117748    4.14061190    0.30661788    0.00000000  -6.06619e+00
   5.000   37.74743376   37.63878677    5.32903852    4.62556462    4.13928209    0.30661788    0.00000000  -6.00773e+00
   5.000   39.11037987   38.98830073    5.36370420    4.62997117    4.13794124    0.30661788    0.00000000  -5.95592e+00
   5.000   40.45508570   40.31898545    5.39674914    4.63414019    4.13666034    0.30661788    0.00000000  -5.90795e+00
   5.000   41.88605985   41.73412283    5.42888083    4.63811094    4.13541336    0.30661788    0.00000000  -5.85665e+00
   5.000   43.91136237   43.73511425    5.47187984    4.64334230    4.13368219    0.30661788    0.00000000  -5.78862e+00
   5.000   45.92183445   45.71948045    5.51202947    4.64814842    4.13202975    0.30661788    0.00000000  -5.72598e+00
   5.000   47.41334319   47.19135127    5.54027951    4.65150666    4.13095811    0.30661788    0.00000000  -5.68229e+00
   5.000   50.21292662   49.94977597    5.59036171    4.65735076    4.12893239    0.30661788    0.00000000  -5.60616e+00
   5.000   51.85144352   51.56393256    5.61796170    4.66056836    4.12801920    0.30661788    0.00000000  -5.56480e+00
   5.000   54.90295584   54.56516710    5.66644513    4.66610605    4.12625996    0.30661788    0.00000000  -5.49299e+00
   5.000   57.84784299   57.45861059    5.70998058    4.67095635    4.12456331    0.30661788    0.00000000  -5.42946e+00
   5.000   60.37628980   59.94124349    5.74489618    4.67469112    4.12286806    0.30661788    0.00000000  -5.37855e+00
   5.000   63.47978877   62.98458670    5.78504200    4.67888821    4.12082971    0.30661788    0.00000000  -5.32022e+00
   5.000   66.82374351   66.25998966    5.82605981    4.68310229    4.11869841    0.30661787    0.00000000  -5.26268e+00
