# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.65567173    0.65567146    0.71667408    3.63014223    3.01183057    0.30661788   -1.00000000  -1.18677e+01
   5.000    0.90055716    0.90055672    0.98016846    3.65048027    2.96762826    0.30661788   -1.00000000  -1.16512e+01
   5.000    1.11418813    1.11418752    1.14252868    3.66153118    2.94183825    0.30661788   -1.00000000  -1.15190e+01
   5.000    1.92998499    1.92998364    1.49699968    3.68509562    2.92021279    0.30661788   -1.00000000  -1.12707e+01
   5.000    2.23774588    2.23774424    1.58267986    3.69062341    2.92089474    0.30661788   -1.00000000  -1.12173e+01
   5.000    2.55314721    2.55314527    1.65943982    3.69517515    2.91962491    0.30661788   -1.00000000  -1.11689e+01
   5.000    2.88138722    2.88138495    1.72965128    3.69913819    2.91783424    0.30661788   -1.00000000  -1.11243e+01
   5.000    3.20443578    3.20443318    1.79337059    3.70232692    2.91307002    0.30661788   -1.00000000  -1.10803e+01
   5.000    3.53783857    3.53783563    1.85344874    3.70519921    2.90741682    0.30661788   -1.00000000  -1.10387e+01
   5.000    3.86589011    3.86588683    1.91014146    3.70773245    2.89937631    0.30661788   -1.00000000  -1.09976e+01
   5.000    4.17434750    4.17434388    1.96231809    3.71002148    2.88956068    0.30661788   -1.00000000  -1.09575e+01
   5.000    4.46460860    4.46460466    2.01329569    3.71217781    2.87648521    0.30661788   -1.00000000  -1.09166e+01
   5.000    4.70803264    4.70802848    2.06862704    3.71431195    2.85274391    0.30661788   -1.00000000  -1.08628e+01
   5.000    4.95192814    4.95192371    2.12415332    3.71660968    2.82834321    0.30661788   -1.00000000  -1.08087e+01
   5.000    5.19697715    5.19697240    2.18703528    3.71909569    2.79638399    0.30661788   -1.00000000  -1.07432e+01
   5.000    5.42842744    5.42842232    2.26134216    3.72192283    2.75229908    0.30661788   -1.00000000  -1.06596e+01
   5.000    5.63750843    5.63750291    2.34844380    3.72537549    2.69541059    0.30661788   -1.00000000  -1.05548e+01
   5.000    5.82230575    5.82229980    2.44123582    3.72971913    2.63402560    0.30661788   -1.00000000  -1.04396e+01
   5.000    5.98573179    5.98572535    2.52294025    3.73501630    2.58559252    0.30661788   -1.00000000  -1.03400e+01
   5.000    6.14656309    6.14655608    2.58698856    3.74190367    2.56033824    0.30661788   -1.00000000  -1.02570e+01
   5.000    6.29656825    6.29656063    2.64019330    3.75014094    2.55051155    0.30661787   -1.00000000  -1.02024e+01
   5.000    6.44146131    6.44145307    2.68812974    3.76058847    2.55443876    0.30661787   -1.00000000  -1.01657e+01
   5.000    6.58258351    6.58257256    2.72925913    3.77506660    2.58025634    0.30661786   -1.00000000  -9.97435e+00
   5.000    6.71344138    6.71342632    2.76586961    3.79147914    2.61716268    0.30661786   -1.00000000  -9.79498e+00
   5.000    6.84527193    6.84525245    2.80492826    3.80891773    2.65578353    0.30661785   -1.00000000  -9.67069e+00
   5.000    6.97108915    6.97106515    2.84510587    3.82647329    2.69339177    0.30661785   -1.00000000  -9.57757e+00
   5.000    7.09115101    7.09112239    2.88665777    3.84403986    2.72932373    0.30661785   -1.00000000  -9.50140e+00
   5.000    7.20560395    7.20557061    2.92953539    3.86161965    2.76364569    0.30661785   -1.00000000  -9.43557e+00
   5.000    7.31465158    7.31461343    2.97353264    3.87921714    2.79659383    0.30661785   -1.00000000  -9.37613e+00
   5.000    7.41855792    7.41851486    3.01841752    3.89684060    2.82844915    0.30661785   -1.00000000  -9.32131e+00
   5.000    7.51760216    7.51755408    3.06388492    3.91448840    2.85952701    0.30661785   -1.00000000  -9.26987e+00
   5.000    7.61210976    7.61205652    3.10962949    3.93216420    2.89016694    0.30661786   -1.00000000  -9.22109e+00
   5.000    7.70240971    7.70235118    3.15535495    3.94985865    2.92064764    0.30661786   -1.00000000  -9.17452e+00
   5.000    7.78884485    7.78878087    3.20083246    3.96756332    2.95118483    0.30661787   -1.00000000  -9.12992e+00
   5.000    7.87176394    7.87169432    3.24583872    3.98527039    2.98199143    0.30661787   -1.00000000  -9.08715e+00
   5.000    7.95151681    7.95144138    3.29017615    4.00297181    3.01325396    0.30661788   -1.00000000  -9.06004e+00
   5.000    8.03319877    8.03311799    3.33344511    4.02057047    3.04504227    0.30661788   -1.00000000  -9.17785e+00
   5.000    8.12025125    8.12016620    3.37537078    4.03801777    3.07748961    0.30661788   -1.00000000  -9.38230e+00
   5.000    8.20497137    8.20488270    3.41619586    4.05546192    3.11090215    0.30661788   -1.00000000  -9.50397e+00
   5.000    8.28767678    8.28758447    3.45580342    4.07289518    3.14538257    0.30661788   -1.00000000  -9.40395e+00
   5.000    8.36868083    8.36858467    3.49411070    4.09031334    3.18101330    0.30661788   -1.00000000  -9.30902e+00
   5.000    8.44828184    8.44818156    3.53105410    4.10771137    3.21785347    0.30661788   -1.00000000  -9.21875e+00
   5.000    8.52870997    8.52860504    3.56653687    4.12507107    3.25595803    0.30661788   -1.00000000  -9.12887e+00
   5.000    8.61200695    8.61189649    3.60052467    4.14237585    3.29532460    0.30661788   -1.00000000  -9.03465e+00
   5.000    8.69474210    8.69462558    3.63310267    4.15964891    3.33594618    0.30661788   -1.00000000  -8.94779e+00
   5.000    8.77716816    8.77704495    3.66430114    4.17688648    3.37778990    0.30661788   -1.00000000  -8.86500e+00
   5.000    8.85955256    8.85942191    3.69413639    4.19408530    3.42083977    0.30661788   -1.00000000  -8.78759e+00
   5.000    8.94213161    8.94199265    3.72263456    4.21123841    3.46505352    0.30661788   -1.00000000  -8.71518e+00
   5.000    9.02793918    9.02779039    3.74982845    4.22834092    3.51042070    0.30661788   -1.00000000  -8.64092e+00
   5.000    9.12101685    9.12085575    3.77573658    4.24538554    3.55694956    0.30661788   -1.00000000  -8.56068e+00
   5.000    9.21520069    9.21502569    3.80037588    4.26235306    3.60448940    0.30661788   -1.00000000  -8.48700e+00
   5.000    9.31082832    9.31063760    3.82379124    4.27923853    3.65299097    0.30661788   -1.00000000  -8.41897e+00
   5.000    9.40842629    9.40821773    3.84604795    4.29605522    3.70246612    0.30661788   -1.00000000  -8.35604e+00
   5.000    9.50886002    9.50863108    3.86723403    4.31284808    3.75304627    0.30661788   -1.00000000  -8.29756e+00
   5.000    9.61352737    9.61327492    3.88745793    4.32971241    3.80506804    0.30661788   -1.00000000  -8.24294e+00
   5.000    9.72576642    9.72548612    3.90686366    4.34690928    3.85958444    0.30661788   -1.00000000  -8.19169e+00
   5.000    9.85662676    9.85631056    3.92579216    4.36541792    3.92067690    0.30661788   -1.00000000  -8.14242e+00
   5.000   10.07365564   10.07327672    3.94447016    4.38731002    3.99917409    0.30661788   -1.00000000  -8.08870e+00
   5.000   10.48231336   10.48182836    3.93432081    4.40890641    4.11262072    0.30661788   -1.00000000  -8.46094e+00
   5.000   10.77117857   10.77065137    3.94566178    4.42388480    4.17314901    0.30661788   -1.00000000  -8.86030e+00
   5.000   10.95755911   10.95701409    3.97326062    4.43810606    4.21014963    0.30661788   -1.00000000  -9.08847e+00
   5.000   11.23614644   11.23555960    4.00794222    4.45469899    4.25251910    0.30661788   -1.00000000  -8.93116e+00
   5.000   11.90162906   11.90092897    4.03394218    4.46929971    4.31006677    0.30661788    0.00000000  -8.82476e+00
   5.000   11.93975806   11.93905132    4.02288252    4.46210481    4.29378750    0.30661788    0.00000000  -8.82998e+00
   5.000   11.98229995   11.98158582    4.01342053    4.45556802    4.27870972    0.30661788    0.00000000  -8.84230e+00
   5.000   12.14447255   12.14372566    4.03464723    4.46176229    4.28795036    0.30661788    0.00000000  -8.89033e+00
   5.000   12.34187568   12.34108738    4.05240867    4.46584412    4.29337738    0.30661788    0.00000000  -8.83255e+00
   5.000   12.55355628   12.55272262    4.07056708    4.46943873    4.29695480    0.30661788    0.00000000  -8.78554e+00
   5.000   12.77002584   12.76914489    4.08886770    4.47260379    4.29883821    0.30661788    0.00000000  -8.74716e+00
   5.000   12.98689113   12.98596186    4.10783148    4.47565197    4.29960466    0.30661788    0.00000000  -8.71458e+00
   5.000   13.38491776   13.38388160    4.14233549    4.48097592    4.29923816    0.30661788    0.00000000  -8.62736e+00
   5.000   13.79333600   13.79218685    4.17920000    4.48656299    4.29786415    0.30661788    0.00000000  -8.55007e+00
   5.000   14.31437214   14.31305639    4.22513996    4.49337327    4.29523264    0.30661788    0.00000000  -8.44636e+00
   5.000   14.94596864   14.94443134    4.27982789    4.50138203    4.29160403    0.30661788    0.00000000  -8.33729e+00
   5.000   15.31351167   15.31182773    4.30900953    4.50569009    4.28995346    0.30661788    0.00000000  -8.26389e+00
   5.000   15.66007304   15.65824537    4.33655623    4.50974415    4.28833375    0.30661788    0.00000000  -8.20451e+00
   5.000   16.00699008   16.00501392    4.36414911    4.51380206    4.28669310    0.30661788    0.00000000  -8.15227e+00
   5.000   16.38669576   16.38452486    4.39102733    4.51770831    4.28513057    0.30661788    0.00000000  -8.07716e+00
   5.000   16.76700405   16.76463182    4.41801722    4.52163008    4.28355085    0.30661788    0.00000000  -8.01346e+00
   5.000   17.14813489   17.14555377    4.44507264    4.52556000    4.28195912    0.30661788    0.00000000  -7.95785e+00
   5.000   17.53006716   17.52726925    4.47219106    4.52949772    4.28035589    0.30661788    0.00000000  -7.90849e+00
   5.000   17.91234946   17.90932672    4.49933978    4.53343846    4.27874328    0.30661788    0.00000000  -7.86417e+00
   5.000   19.73184975   19.72739236    4.61318370    4.54964129    4.27171173    0.30661788    0.00000000  -7.63349e+00
   5.000   20.19641014   20.19152055    4.63897172    4.55326214    4.27018063    0.30661788    0.00000000  -7.57167e+00
   5.000   20.57558324   20.57030267    4.65791237    4.55589193    4.26910273    0.30661788    0.00000000  -7.51443e+00
   5.000   20.95737682   20.95168698    4.67698453    4.55853939    4.26801453    0.30661788    0.00000000  -7.46354e+00
   5.000   21.34179301   21.33567463    4.69618831    4.56120478    4.26691695    0.30661788    0.00000000  -7.41768e+00
   5.000   21.73000992   21.72344148    4.71558258    4.56389695    4.26580939    0.30661788    0.00000000  -7.37581e+00
   5.000   22.12095382   22.11391385    4.73511362    4.56660778    4.26469227    0.30661788    0.00000000  -7.33737e+00
   5.000   22.51445929   22.50692543    4.75477310    4.56933590    4.26356515    0.30661788    0.00000000  -7.30183e+00
   5.000   22.91052646   22.90247524    4.77456099    4.57208165    4.26242949    0.30661788    0.00000000  -7.26876e+00
   5.000   23.31015608   23.30156155    4.79452712    4.57485156    4.26128088    0.30661788    0.00000000  -7.23776e+00
   5.000   23.71251314   23.70334887    4.81462997    4.57764081    4.26012541    0.30661788    0.00000000  -7.20862e+00
   5.000   24.11806009   24.10829785    4.83489253    4.58045154    4.25895759    0.30661788    0.00000000  -7.18110e+00
   5.000   24.52696333   24.51657327    4.85532304    4.58328494    4.25777710    0.30661788    0.00000000  -7.15501e+00
   5.000   24.93845683   24.92740853    4.87588316    4.58613558    4.25658572    0.30661788    0.00000000  -7.13023e+00
   5.000   26.88010640   26.86493447    4.95143882    4.59621877    4.25228154    0.30661788    0.00000000  -6.96385e+00
   5.000   29.04775859   29.02772158    5.03501490    4.60735373    4.24751644    0.30661788    0.00000000  -6.83008e+00
   5.000   30.52016057   30.49649659    5.08783510    4.61429130    4.24445209    0.30661788    0.00000000  -6.74651e+00
   5.000   31.46039742   31.43408606    5.11694053    4.61798833    4.24269903    0.30661788    0.00000000  -6.68855e+00
   5.000   32.40482500   32.37571675    5.14617539    4.62170161    4.24093626    0.30661788    0.00000000  -6.63716e+00
   5.000   33.35305903   33.32099819    5.17552772    4.62542890    4.23916157    0.30661788    0.00000000  -6.59097e+00
   5.000   34.30616480   34.27098495    5.20503048    4.62917485    4.23737473    0.30661788    0.00000000  -6.54896e+00
   5.000   35.17727439   35.13915245    5.23105312    4.63245800    4.23580396    0.30661788    0.00000000  -6.51147e+00
   5.000   35.83951982   35.79919982    5.24803264    4.63453877    4.23481107    0.30661788    0.00000000  -6.47856e+00
   5.000   36.51161978   36.46896393    5.26526179    4.63665047    4.23380556    0.30661788    0.00000000  -6.44749e+00
   5.000   37.18990905   37.14478255    5.28264634    4.63878068    4.23278949    0.30661788    0.00000000  -6.41819e+00
   5.000   37.87458898   37.82684873    5.30019132    4.64093007    4.23176283    0.30661788    0.00000000  -6.39046e+00
   5.000   38.56659144   38.51608279    5.31792051    4.64310165    4.23072451    0.30661788    0.00000000  -6.36407e+00
   5.000   39.26656154   39.21311989    5.33584994    4.64529706    4.22967252    0.30661788    0.00000000  -6.33888e+00
   5.000   39.97532716   39.91877307    5.35400055    4.64751957    4.22860843    0.30661788    0.00000000  -6.31474e+00
   5.000   41.67482670   41.61050557    5.39290664    4.65215332    4.22625384    0.30661788    0.00000000  -6.25350e+00
   5.000   43.46550742   43.39262694    5.43174058    4.65674887    4.22401408    0.30661788    0.00000000  -6.19321e+00
   5.000   45.22907155   45.14738161    5.46801094    4.66099621    4.22195962    0.30661788    0.00000000  -6.13770e+00
   5.000   47.62249506   47.52788395    5.51434083    4.66633943    4.21931458    0.30661788    0.00000000  -6.06756e+00
   5.000   49.92604657   49.81824838    5.55619538    4.67109144    4.21692449    0.30661788    0.00000000  -6.00525e+00
   5.000   52.39793268   52.27496765    5.59831800    4.67579883    4.21452396    0.30661788    0.00000000  -5.94315e+00
   5.000   54.79490122   54.65644767    5.63680680    4.68002989    4.21231402    0.30661788    0.00000000  -5.88726e+00
