# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.65941751    0.65941716    0.87912794    3.69287465    3.10271745    0.12206678   -1.00000000  -1.17491e+01
   5.000    0.82576729    0.82576679    1.03766200    3.70292133    3.08205325    0.12206678   -1.00000000  -1.16240e+01
   5.000    1.04773184    1.04773114    1.18536540    3.71202628    3.07433921    0.12206678   -1.00000000  -1.15245e+01
   5.000    1.41842384    1.41842280    1.35634475    3.72194791    3.07456187    0.12206678   -1.00000000  -1.14209e+01
   5.000    1.76299301    1.76299163    1.47985396    3.72802714    3.06984324    0.12206678   -1.00000000  -1.13422e+01
   5.000    2.27569334    2.27569143    1.62994282    3.73424175    3.05543090    0.12206678   -1.00000000  -1.12392e+01
   5.000    2.64845672    2.64845442    1.72829810    3.73769494    3.03676857    0.12206678   -1.00000000  -1.11660e+01
   5.000    2.94983032    2.94982768    1.80751423    3.74020022    3.01439260    0.12206678   -1.00000000  -1.11012e+01
   5.000    3.20469909    3.20469615    1.87755241    3.74244606    2.98938106    0.12206678   -1.00000000  -1.10402e+01
   5.000    3.37690479    3.37690168    1.94474680    3.74449711    2.95309756    0.12206678   -1.00000000  -1.09691e+01
   5.000    3.54767771    3.54767439    2.02002441    3.74672902    2.90816409    0.12206678   -1.00000000  -1.08872e+01
   5.000    3.72100455    3.72100095    2.11252235    3.74935063    2.84688587    0.12206678   -1.00000000  -1.07801e+01
   5.000    3.89249883    3.89249488    2.23150078    3.75289912    2.76168532    0.12206678   -1.00000000  -1.06334e+01
   5.000    4.03768743    4.03768298    2.35422828    3.75963138    2.68169751    0.12206678   -1.00000000  -1.04722e+01
   5.000    4.14831289    4.14830810    2.41911514    3.76407456    2.64623396    0.12206677   -1.00000000  -1.03917e+01
   5.000    4.25142029    4.25141515    2.47661825    3.76964323    2.62186432    0.12206677   -1.00000000  -1.03302e+01
   5.000    4.35861652    4.35861090    2.53415502    3.78094567    2.62017271    0.12206677   -1.00000000  -1.02717e+01
   5.000    4.45837552    4.45836944    2.58687608    3.79725728    2.64260356    0.12206677   -1.00000000  -1.02349e+01
   5.000    4.55609807    4.55609149    2.63636718    3.81682491    2.68078499    0.12206676   -1.00000000  -1.02085e+01
   5.000    4.65223650    4.65222942    2.68372459    3.83694129    2.72292282    0.12206676   -1.00000000  -1.01862e+01
   5.000    4.74459145    4.74458387    2.72929099    3.85693911    2.76602206    0.12206676   -1.00000000  -1.01682e+01
   5.000    4.84053809    4.84052999    2.77353838    3.87665123    2.80919857    0.12206676   -1.00000000  -1.01483e+01
   5.000    4.93409047    4.93408185    2.81639850    3.89622096    2.85295336    0.12206676   -1.00000000  -1.01318e+01
   5.000    5.03225085    5.03224169    2.86027164    3.91607340    2.89723657    0.12206675   -1.00000000  -1.01163e+01
   5.000    5.14544763    5.14543767    2.91283760    3.94624691    2.97481860    0.12206675   -1.00000000  -1.01054e+01
   5.000    5.25555240    5.25554169    2.96200201    3.97354665    3.04416340    0.12206675   -1.00000000  -1.00961e+01
   5.000    5.34757905    5.34756777    2.99795098    3.99222982    3.09038407    0.12206675   -1.00000000  -1.00859e+01
   5.000    5.43891341    5.43890157    3.03299617    4.01074584    3.13678397    0.12206675   -1.00000000  -1.00778e+01
   5.000    5.53082326    5.53081085    3.06702958    4.02905019    3.18328475    0.12206675   -1.00000000  -1.00708e+01
   5.000    5.62220481    5.62219181    3.09933072    4.04699461    3.22981780    0.12206675   -1.00000000  -1.00648e+01
   5.000    5.71341753    5.71340395    3.13095548    4.06478743    3.27640780    0.12206675   -1.00000000  -1.00863e+01
   5.000    5.81533690    5.81532019    3.16263582    4.08277034    3.32394925    0.12206676   -1.00000000  -1.03036e+01
   5.000    5.92511341    5.92509190    3.19433670    4.10083808    3.37202162    0.12206676   -1.00000000  -1.06244e+01
   5.000    6.03486152    6.03483527    3.22551276    4.11873810    3.41994601    0.12206677   -1.00000000  -1.07517e+01
   5.000    6.14527998    6.14524891    3.25634513    4.13649948    3.46770534    0.12206677   -1.00000000  -1.05850e+01
   5.000    6.25544339    6.25540748    3.28664630    4.15408635    3.51528039    0.12206677   -1.00000000  -1.04547e+01
   5.000    6.36650415    6.36646331    3.31668169    4.17154547    3.56267153    0.12206678   -1.00000000  -1.03450e+01
   5.000    6.47856683    6.47852094    3.34647666    4.18887866    3.60986785    0.12206678   -1.00000000  -1.02498e+01
   5.000    6.59131362    6.59126259    3.37596929    4.20607237    3.65685534    0.12206678   -1.00000000  -1.01649e+01
   5.000    6.70490476    6.70484847    3.40521047    4.22313252    3.70361778    0.12206678   -1.00000000  -1.00882e+01
   5.000    6.81912425    6.81906259    3.43417459    4.24005329    3.75014265    0.12206678   -1.00000000  -1.00179e+01
   5.000    6.93462555    6.93455835    3.46303252    4.25686033    3.79640637    0.12206678   -1.00000000  -9.95260e+00
   5.000    7.05459293    7.05452070    3.49069067    4.27292870    3.84076096    0.12206678   -1.00000000  -9.88562e+00
   5.000    7.18082039    7.18074379    3.51703790    4.28812852    3.88277719    0.12206678   -1.00000000  -9.81650e+00
   5.000    7.30791522    7.30783411    3.54327469    4.30325440    3.92466010    0.12206678   -1.00000000  -9.75277e+00
   5.000    7.43684696    7.43676111    3.56954434    4.31835029    3.96650020    0.12206678   -1.00000000  -9.69324e+00
   5.000    7.58152427    7.58143262    3.59734186    4.33447959    4.01157424    0.12206678   -1.00000000  -9.62414e+00
   5.000    7.74026029    7.74016203    3.62618718    4.35153489    4.05984820    0.12206678   -1.00000000  -9.90383e+00
   5.000    7.90437028    7.90426591    3.65520596    4.36857873    4.10820415    0.12206678   -1.00000000  -1.08939e+01
   5.000    8.07510425    8.07499367    3.68373882    4.38500070    4.15467451    0.12206678   -1.00000000  -1.07488e+01
   5.000    8.24983724    8.24971995    3.71129842    4.40050615    4.19833757    0.12206678   -1.00000000  -1.06101e+01
