# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.53101733    0.53101710    0.65347436    3.66037263    3.10403545    0.12206678   -1.00000000  -1.19302e+01
   5.000    0.63717608    0.63717577    0.80777516    3.67287117    3.07907859    0.12206678   -1.00000000  -1.18034e+01
   5.000    0.79462860    0.79462817    0.98037757    3.68534173    3.05243972    0.12206678   -1.00000000  -1.16630e+01
   5.000    1.05704989    1.05704923    1.17644837    3.69850033    3.03296230    0.12206678   -1.00000000  -1.15139e+01
   5.000    1.42648036    1.42647934    1.35298514    3.71015721    3.03321430    0.12206678   -1.00000000  -1.14048e+01
   5.000    1.76701999    1.76701864    1.47479764    3.71735524    3.03319733    0.12206678   -1.00000000  -1.13301e+01
   5.000    2.27351576    2.27351391    1.62010189    3.72461412    3.02634092    0.12206678   -1.00000000  -1.12349e+01
   5.000    2.64398115    2.64397890    1.71077008    3.72851696    3.01685110    0.12206678   -1.00000000  -1.11717e+01
   5.000    2.98076418    2.98076158    1.78900137    3.73149889    3.00265461    0.12206678   -1.00000000  -1.11135e+01
   5.000    3.33857340    3.33857041    1.87546445    3.73417207    2.97626399    0.12206678   -1.00000000  -1.10414e+01
   5.000    3.54499151    3.54498827    1.92285327    3.73610467    2.96250921    0.12206678   -1.00000000  -1.10017e+01
   5.000    3.72172180    3.72171839    1.98317250    3.73826973    2.93199523    0.12206678   -1.00000000  -1.09403e+01
   5.000    3.90672433    3.90672070    2.04780250    3.74052099    2.89745672    0.12206678   -1.00000000  -1.08729e+01
   5.000    4.11558349    4.11557953    2.13769750    3.74333453    2.84124464    0.12206678   -1.00000000  -1.07665e+01
   5.000    4.33094018    4.33093579    2.26311957    3.74769420    2.75545430    0.12206678   -1.00000000  -1.06100e+01
   5.000    4.53093641    4.53093144    2.40032590    3.75468084    2.66588686    0.12206678   -1.00000000  -1.04428e+01
   5.000    4.67540493    4.67539945    2.48116200    3.76189569    2.62747924    0.12206677   -1.00000000  -1.03453e+01
   5.000    4.80367853    4.80367252    2.54666535    3.77121310    2.61103486    0.12206677   -1.00000000  -1.02774e+01
   5.000    4.91852600    4.91851947    2.60181569    3.78471795    2.62013745    0.12206677   -1.00000000  -1.02299e+01
   5.000    5.02448213    5.02447509    2.65232735    3.80215446    2.64870661    0.12206677   -1.00000000  -1.01989e+01
   5.000    5.12288357    5.12287604    2.69770142    3.81995457    2.68287318    0.12206676   -1.00000000  -1.01735e+01
   5.000    5.21654067    5.21653265    2.74180942    3.83781453    2.71814310    0.12206676   -1.00000000  -1.01523e+01
   5.000    5.31238881    5.31238025    2.78734145    3.85726287    2.75828217    0.12206676   -1.00000000  -1.01306e+01
   5.000    5.40797272    5.40796359    2.83344449    3.87757050    2.80113411    0.12206676   -1.00000000  -1.01098e+01
   5.000    5.50008998    5.50008029    2.87865930    3.89780341    2.84429520    0.12206676   -1.00000000  -1.00912e+01
   5.000    5.59022779    5.59021755    2.92040776    3.91657771    2.88460411    0.12206675   -1.00000000  -1.00718e+01
   5.000    5.67751181    5.67750102    2.96109618    3.93528824    2.92549791    0.12206675   -1.00000000  -1.00551e+01
   5.000    5.76300099    5.76298965    3.00068333    3.95391090    2.96696014    0.12206675   -1.00000000  -1.00402e+01
   5.000    5.84854685    5.84853494    3.03872663    3.97237758    3.00910826    0.12206675   -1.00000000  -1.00255e+01
   5.000    5.93199089    5.93197841    3.07558243    3.99070387    3.05172692    0.12206675   -1.00000000  -1.00131e+01
   5.000    6.01746581    6.01745191    3.11184113    4.00906641    3.09511573    0.12206675   -1.00000000  -1.00077e+01
   5.000    6.11482114    6.11480197    3.14845787    4.02788825    3.14030367    0.12206675   -1.00000000  -1.00222e+01
   5.000    6.21131960    6.21129522    3.18399894    4.04655001    3.18586957    0.12206676   -1.00000000  -1.00291e+01
   5.000    6.30691491    6.30688538    3.21843014    4.06503908    3.23179416    0.12206676   -1.00000000  -1.00271e+01
   5.000    6.40208150    6.40204684    3.25186809    4.08336922    3.27804755    0.12206676   -1.00000000  -1.00237e+01
