# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.53750463    0.53750440    0.65961417    3.65961319    3.10022843    0.48595659   -1.00000000  -1.19253e+01
   5.000    0.65138864    0.65138832    0.82190331    3.67262275    3.07376637    0.48595659   -1.00000000  -1.17922e+01
   5.000    0.79984412    0.79984368    0.98184964    3.68411546    3.04898626    0.48595659   -1.00000000  -1.16617e+01
   5.000    1.04127844    1.04127779    1.16471864    3.69639166    3.02971263    0.48595659   -1.00000000  -1.15195e+01
   5.000    1.42803693    1.42803592    1.35243231    3.70882720    3.02892154    0.48595659   -1.00000000  -1.14036e+01
   5.000    1.76349314    1.76349180    1.47244780    3.71600020    3.02926404    0.48595659   -1.00000000  -1.13300e+01
   5.000    2.17370368    2.17370193    1.59255302    3.72217198    3.02461617    0.48595659   -1.00000000  -1.12524e+01
   5.000    2.54940987    2.54940774    1.68632108    3.72639223    3.01697532    0.48595659   -1.00000000  -1.11886e+01
   5.000    2.89414701    2.89414451    1.76563147    3.72956989    3.00552539    0.48595659   -1.00000000  -1.11318e+01
   5.000    3.20649118    3.20648834    1.83583911    3.73212657    2.99005591    0.48595659   -1.00000000  -1.10776e+01
   5.000    3.49396036    3.49395719    1.90299589    3.73431685    2.96895049    0.48595659   -1.00000000  -1.10206e+01
   5.000    3.71689557    3.71689214    1.95724926    3.73647692    2.95018823    0.48595659   -1.00000000  -1.09724e+01
   5.000    3.90094828    3.90094468    2.02415413    3.73870846    2.91322259    0.48595659   -1.00000000  -1.09019e+01
   5.000    4.09662493    4.09662105    2.09418817    3.74107861    2.87373365    0.48595659   -1.00000000  -1.08231e+01
   5.000    4.29469446    4.29469025    2.18388025    3.74387436    2.81581530    0.48595659   -1.00000000  -1.07200e+01
   5.000    4.46701917    4.46701461    2.28469164    3.74726593    2.74568103    0.48595659   -1.00000000  -1.05973e+01
   5.000    4.62028266    4.62027770    2.38230052    3.75161546    2.68004254    0.48595659   -1.00000000  -1.04691e+01
   5.000    4.75866683    4.75866141    2.46258675    3.75690413    2.63386683    0.48595659   -1.00000000  -1.03749e+01
   5.000    4.88691228    4.88690637    2.52457768    3.76380939    2.61092428    0.48595658   -1.00000000  -1.03020e+01
   5.000    5.00572275    5.00571633    2.57919304    3.77294959    2.60343147    0.48595657   -1.00000000  -1.02506e+01
   5.000    5.11872554    5.11871859    2.62757884    3.78732804    2.62213727    0.48595656   -1.00000000  -1.02128e+01
   5.000    5.22449661    5.22448913    2.67372586    3.80471622    2.65450779    0.48595655   -1.00000000  -1.01882e+01
   5.000    5.32737909    5.32737108    2.71832846    3.82315007    2.69205543    0.48595654   -1.00000000  -1.01662e+01
   5.000    5.42644582    5.42643728    2.76239472    3.84161963    2.72987331    0.48595653   -1.00000000  -1.01456e+01
   5.000    5.52198345    5.52197438    2.80613787    3.86001837    2.76736685    0.48595652   -1.00000000  -1.01256e+01
   5.000    5.61746194    5.61745232    2.84965307    3.87835239    2.80456058    0.48595651   -1.00000000  -1.01038e+01
   5.000    5.70888800    5.70887784    2.89279847    3.89665673    2.84169252    0.48595650   -1.00000000  -1.00837e+01
   5.000    5.79813921    5.79812851    2.93516965    3.91489166    2.87899481    0.48595649   -1.00000000  -1.00635e+01
   5.000    5.88555331    5.88554205    2.97676786    3.93309460    2.91667118    0.48595649   -1.00000000  -1.00436e+01
   5.000    5.96987981    5.96986800    3.01759182    3.95126264    2.95475392    0.48595648   -1.00000000  -1.00256e+01
   5.000    6.06254524    6.06252992    3.05909804    3.96987914    2.99412758    0.48595649   -1.00000000  -9.88179e+00
   5.000    6.15880715    6.15878660    3.10037287    3.98866890    3.03445590    0.48595650   -1.00000000  -9.84629e+00
   5.000    6.25311963    6.25309395    3.14050946    4.00735425    3.07537433    0.48595651   -1.00000000  -1.00016e+01
   5.000    6.34564395    6.34561332    3.17937478    4.02591908    3.11696224    0.48595652   -1.00000000  -1.00664e+01
   5.000    6.43680876    6.43677325    3.21694134    4.04436448    3.15928019    0.48595653   -1.00000000  -1.00611e+01
   5.000    6.52706918    6.52702886    3.25321186    4.06269085    3.20235750    0.48595654   -1.00000000  -1.00470e+01
   5.000    6.61652286    6.61647777    3.28814673    4.08088525    3.24618858    0.48595656   -1.00000000  -1.00245e+01
   5.000    6.70523958    6.70518975    3.32171913    4.09893248    3.29074412    0.48595657   -1.00000000  -1.00047e+01
   5.000    6.79356770    6.79351316    3.35400032    4.11683247    3.33597590    0.48595658   -1.00000000  -9.99049e+00
   5.000    6.88208744    6.88202814    3.38513864    4.13459599    3.38181748    0.48595659   -1.00000000  -9.94331e+00
   5.000    6.97071822    6.97065407    3.41514222    4.15220629    3.42818838    0.48595659   -1.00000000  -9.87032e+00
   5.000    7.06546729    7.06539929    3.44346878    4.16955042    3.47512166    0.48595659   -1.00000000  -9.79160e+00
   5.000    7.16354874    7.16347732    3.47058437    4.18670793    3.52251364    0.48595659   -1.00000000  -9.71632e+00
   5.000    7.26278966    7.26271464    3.49700330    4.20375826    3.57024305    0.48595659   -1.00000000  -9.64679e+00
   5.000    7.36290984    7.36283104    3.52272895    4.22068453    3.61822214    0.48595659   -1.00000000  -9.58235e+00
   5.000    7.46438785    7.46430506    3.54791166    4.23749998    3.66638228    0.48595659   -1.00000000  -9.52207e+00
   5.000    7.57188925    7.57180175    3.57236934    4.25397798    3.71400043    0.48595659   -1.00000000  -9.45600e+00
   5.000    7.68409498    7.68400221    3.59642690    4.27024396    3.76129653    0.48595659   -1.00000000  -9.39005e+00
   5.000    7.79816765    7.79806924    3.62019930    4.28641349    3.80859667    0.48595659   -1.00000000  -9.32873e+00
   5.000    7.91343379    7.91332938    3.64359418    4.30248245    3.85593888    0.48595659   -1.00000000  -9.27152e+00
   5.000    8.03575913    8.03564786    3.66716603    4.31857299    3.90346459    0.48595659   -1.00000000  -9.21324e+00
   5.000    8.17048099    8.17036134    3.69097352    4.33473231    3.95138819    0.48595659   -1.00000000  -9.14813e+00
   5.000    8.29267746    8.29254942    3.71196398    4.35049510    3.99988317    0.48595659   -1.00000000  -9.09295e+00
   5.000    8.45509291    8.45495384    3.73834923    4.36721722    4.04893841    0.48595659   -1.00000000  -9.03205e+00
   5.000    8.62035420    8.62020582    3.76252486    4.38374624    4.09921849    0.48595659   -1.00000000  -1.02831e+01
   5.000    8.79583264    8.79567552    3.78625542    4.39996921    4.14909153    0.48595659   -1.00000000  -1.01512e+01
   5.000    8.97342889    8.97326283    3.80948865    4.41558605    4.19714253    0.48595659   -1.00000000  -1.00380e+01
   5.000    9.17448013    9.17430252    3.83367262    4.43090663    4.24354349    0.48595659   -1.00000000  -9.90263e+00
   5.000    9.39148823    9.39129772    3.85975444    4.44652398    4.28986041    0.48595659   -1.00000000  -9.77774e+00
   5.000    9.64295728    9.64275148    3.89001730    4.46360221    4.33941661    0.48595659   -1.00000000  -9.65806e+00
   5.000   10.02928205   10.02905204    3.92930339    4.48459470    4.40177701    0.48595659   -1.00000000  -9.53405e+00
   5.000   10.81212269   10.81183241    3.94475177    4.49799821    4.47221706    0.48595659    0.00000000  -9.45962e+00
   5.000   10.85607309   10.85577941    3.93332009    4.49051305    4.45552721    0.48595659    0.00000000  -9.46562e+00
   5.000   10.91741859   10.91712018    3.92688381    4.48524110    4.44341484    0.48595659    0.00000000  -9.49583e+00
   5.000   11.11047530   11.11016072    3.94330863    4.48981936    4.45289562    0.48595659    0.00000000  -9.52176e+00
   5.000   11.32179044   11.32145689    3.95682323    4.49210685    4.45651576    0.48595659    0.00000000  -9.48678e+00
   5.000   11.53493683   11.53458398    3.97268776    4.49439303    4.45784996    0.48595659    0.00000000  -9.45603e+00
   5.000   11.75079617   11.75042359    3.99106469    4.49688754    4.45760763    0.48595659    0.00000000  -9.42572e+00
   5.000   11.96974359   11.96935080    4.01171197    4.49966204    4.45633151    0.48595659    0.00000000  -9.39474e+00
   5.000   12.21602368   12.21560491    4.03460829    4.50272287    4.45433068    0.48595659    0.00000000  -9.33986e+00
   5.000   12.46774460   12.46729849    4.05871556    4.50595049    4.45188362    0.48595659    0.00000000  -9.28655e+00
   5.000   12.71951762   12.71904381    4.08341367    4.50926940    4.44921268    0.48595659    0.00000000  -9.23820e+00
   5.000   12.97328336   12.97278123    4.10870501    4.51268632    4.44640978    0.48595659    0.00000000  -9.19352e+00
   5.000   13.24933514   13.24879831    4.13420486    4.51613573    4.44366030    0.48595659    0.00000000  -9.13257e+00
   5.000   13.52890949   13.52833657    4.15988417    4.51962053    4.44091741    0.48595659    0.00000000  -9.07673e+00
   5.000   13.81021458   13.80960475    4.18575459    4.52314140    4.43818338    0.48595659    0.00000000  -9.02687e+00
   5.000   14.11819653   14.11754351    4.21318809    4.52687011    4.43531353    0.48595659    0.00000000  -8.97158e+00
   5.000   14.48004364   14.47933504    4.24371793    4.53100318    4.43215695    0.48595659    0.00000000  -8.90391e+00
   5.000   14.84252326   14.84175789    4.27429075    4.53515152    4.42903741    0.48595659    0.00000000  -8.84531e+00
