# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.57821066    0.57821044    0.63787340    3.63299629    3.04716677    0.30661788   -1.00000000  -1.19356e+01
   5.000    0.74066073    0.74066039    0.85088126    3.65083810    3.01330717    0.30661788   -1.00000000  -1.17609e+01
   5.000    0.98909751    0.98909697    1.07950420    3.66738924    2.97656682    0.30661788   -1.00000000  -1.15741e+01
   5.000    1.43366181    1.43366088    1.33293987    3.68449302    2.95279174    0.30661788   -1.00000000  -1.13841e+01
   5.000    1.80473576    1.80473448    1.46915135    3.69385722    2.95404843    0.30661788   -1.00000000  -1.13011e+01
   5.000    2.09642469    2.09642313    1.55540890    3.69938510    2.95496458    0.30661788   -1.00000000  -1.12481e+01
   5.000    2.43053953    2.43053763    1.64102767    3.70440579    2.95359237    0.30661788   -1.00000000  -1.11937e+01
   5.000    2.76572156    2.76571933    1.71629721    3.70844738    2.95050547    0.30661788   -1.00000000  -1.11442e+01
   5.000    3.13356977    3.13356716    1.79163044    3.71203964    2.94388981    0.30661788   -1.00000000  -1.10920e+01
   5.000    3.48072417    3.48072120    1.85738565    3.71500186    2.93559826    0.30661788   -1.00000000  -1.10454e+01
   5.000    3.80270888    3.80270556    1.91678307    3.71750858    2.92471176    0.30661788   -1.00000000  -1.10007e+01
   5.000    4.07951489    4.07951125    1.96668647    3.71971817    2.91399168    0.30661788   -1.00000000  -1.09612e+01
   5.000    4.33821371    4.33820981    2.02254124    3.72190550    2.89360009    0.30661788   -1.00000000  -1.09094e+01
   5.000    4.56794309    4.56793896    2.08318339    3.72417065    2.86446452    0.30661788   -1.00000000  -1.08491e+01
   5.000    4.80508630    4.80508187    2.14705087    3.72662964    2.83244108    0.30661788   -1.00000000  -1.07835e+01
   5.000    5.03180120    5.03179642    2.22254334    3.72942800    2.78820532    0.30661788   -1.00000000  -1.07002e+01
   5.000    5.23751324    5.23750807    2.31149622    3.73274398    2.72995192    0.30661788   -1.00000000  -1.05965e+01
   5.000    5.42110927    5.42110366    2.40915076    3.73699964    2.66420628    0.30661788   -1.00000000  -1.04713e+01
   5.000    5.58668103    5.58667493    2.49602861    3.74237765    2.61190945    0.30661788   -1.00000000  -1.03622e+01
   5.000    5.73869173    5.73868509    2.56465181    3.74895103    2.58131809    0.30661788   -1.00000000  -1.02845e+01
   5.000    5.87719410    5.87718688    2.61741861    3.75705193    2.57123203    0.30661787   -1.00000000  -1.02279e+01
   5.000    6.00715164    6.00714384    2.66422340    3.76766596    2.57646004    0.30661786   -1.00000000  -1.01892e+01
   5.000    6.13697006    6.13696164    2.70735545    3.78288276    2.60322068    0.30661786   -1.00000000  -1.01588e+01
   5.000    6.25929702    6.25928799    2.74937646    3.79968996    2.63693310    0.30661785   -1.00000000  -1.01373e+01
   5.000    6.37509937    6.37508974    2.79124163    3.81726102    2.67340320    0.30661785   -1.00000000  -1.01197e+01
   5.000    6.49227331    6.49226307    2.83561721    3.83528077    2.70925301    0.30661784   -1.00000000  -1.01016e+01
   5.000    6.61161553    6.61160095    2.87822623    3.85323482    2.74570724    0.30661784   -1.00000000  -9.84074e+00
   5.000    6.71512203    6.71510316    2.91878520    3.87066085    2.78107473    0.30661783   -1.00000000  -9.68489e+00
   5.000    6.82427670    6.82425303    2.96274536    3.88854939    2.81523062    0.30661783   -1.00000000  -9.55972e+00
   5.000    6.94642998    6.94640069    3.01165004    3.90727350    2.84856567    0.30661783   -1.00000000  -9.44734e+00
   5.000    7.02948542    7.02945176    3.05203348    3.92445797    2.88191298    0.30661783   -1.00000000  -9.37823e+00
   5.000    7.12594401    7.12590515    3.09672294    3.94243176    2.91491728    0.30661784   -1.00000000  -9.30675e+00
   5.000    7.21877160    7.21872737    3.14108497    3.96041167    2.94805519    0.30661784   -1.00000000  -9.24339e+00
   5.000    7.30827061    7.30822088    3.18490268    3.97837946    2.98148884    0.30661785   -1.00000000  -9.23421e+00
   5.000    7.39480613    7.39475112    3.22798029    3.99632565    3.01539802    0.30661785   -1.00000000  -9.33855e+00
   5.000    7.47870810    7.47864825    3.27014662    4.01424061    3.04993527    0.30661785   -1.00000000  -9.54444e+00
   5.000    7.56029392    7.56022969    3.31124984    4.03211575    3.08523714    0.30661786   -1.00000000  -9.74467e+00
   5.000    7.63987258    7.63980404    3.35115747    4.04994367    3.12142504    0.30661786   -1.00000000  -9.67432e+00
   5.000    7.71772884    7.71765597    3.38978077    4.06771737    3.15857687    0.30661787   -1.00000000  -9.60144e+00
   5.000    7.79414254    7.79406530    3.42702704    4.08542891    3.19677038    0.30661787   -1.00000000  -9.52971e+00
   5.000    7.86941544    7.86933372    3.46287005    4.10307942    3.23605437    0.30661788   -1.00000000  -9.45748e+00
   5.000    7.94379750    7.94371116    3.49726921    4.12065954    3.27644716    0.30661788   -1.00000000  -9.38697e+00
   5.000    8.02069833    8.02060730    3.53015413    4.13813071    3.31791539    0.30661788   -1.00000000  -9.31295e+00
   5.000    8.10740084    8.10730516    3.56145236    4.15543277    3.36039079    0.30661788   -1.00000000  -9.22449e+00
   5.000    8.19407303    8.19397233    3.59143133    4.17266404    3.40390066    0.30661788   -1.00000000  -9.14320e+00
   5.000    8.28094509    8.28083892    3.62015202    4.18981860    3.44837245    0.30661788   -1.00000000  -9.06775e+00
   5.000    8.36824574    8.36813360    3.64769177    4.20689398    3.49373105    0.30661788   -1.00000000  -8.99680e+00
   5.000    8.45619944    8.45608073    3.67411204    4.22388356    3.53990028    0.30661788   -1.00000000  -8.92971e+00
   5.000    8.54954031    8.54941377    3.69973041    4.24094810    3.58730570    0.30661788   -1.00000000  -8.85991e+00
   5.000    8.64854736    8.64841152    3.72460182    4.25808314    3.63588950    0.30661788   -1.00000000  -8.78903e+00
   5.000    8.74912978    8.74898361    3.74854546    4.27512677    3.68511359    0.30661788   -1.00000000  -8.72328e+00
   5.000    8.85171048    8.85155276    3.77163611    4.29209017    3.73496886    0.30661788   -1.00000000  -8.66192e+00
   5.000    8.95694693    8.95677623    3.79397039    4.30901047    3.78553993    0.30661788   -1.00000000  -8.60458e+00
   5.000    9.07130112    9.07111440    3.81534524    4.32565724    3.83615153    0.30661788   -1.00000000  -8.54131e+00
   5.000    9.19492563    9.19471955    3.83598207    4.34221533    3.88740306    0.30661788   -1.00000000  -8.47669e+00
   5.000    9.32827984    9.32805085    3.85627787    4.35915120    3.94095180    0.30661788   -1.00000000  -8.41630e+00
