# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.58930315    0.58930290    0.71055849    3.65564572    3.07346276    0.12206678   -1.00000000  -1.18814e+01
   5.000    0.73361770    0.73361733    0.89297500    3.67006921    3.04391723    0.12206678   -1.00000000  -1.17309e+01
   5.000    0.95987664    0.95987608    1.09605545    3.68438096    3.01496373    0.12206678   -1.00000000  -1.15676e+01
   5.000    1.33697428    1.33697338    1.30947166    3.69891542    3.00362523    0.12206678   -1.00000000  -1.14184e+01
   5.000    1.61735730    1.61735613    1.41907613    3.70626912    3.00613094    0.12206678   -1.00000000  -1.13530e+01
   5.000    2.08623656    2.08623493    1.56508103    3.71486297    3.00504511    0.12206678   -1.00000000  -1.12622e+01
   5.000    2.51189696    2.51189490    1.67263993    3.72032403    2.99999397    0.12206678   -1.00000000  -1.11913e+01
   5.000    2.86956345    2.86956102    1.75393439    3.72391765    2.99086700    0.12206678   -1.00000000  -1.11337e+01
   5.000    3.20784257    3.20783977    1.82682935    3.72683885    2.97809540    0.12206678   -1.00000000  -1.10796e+01
   5.000    3.50458204    3.50457891    1.89107777    3.72918256    2.96165238    0.12206678   -1.00000000  -1.10281e+01
   5.000    3.76305482    3.76305139    1.94823186    3.73139961    2.94424253    0.12206678   -1.00000000  -1.09802e+01
   5.000    3.96634273    3.96633912    2.01286941    3.73370764    2.91169168    0.12206678   -1.00000000  -1.09135e+01
   5.000    4.25701282    4.25700880    2.10854065    3.73777632    2.86302117    0.12206678   -1.00000000  -1.08151e+01
   5.000    4.42817324    4.42816898    2.17921416    3.73937021    2.81571847    0.12206678   -1.00000000  -1.07297e+01
   5.000    4.64744724    4.64744250    2.30528576    3.74432206    2.73043513    0.12206678   -1.00000000  -1.05707e+01
   5.000    4.83409891    4.83409363    2.42312831    3.75085502    2.65585025    0.12206678   -1.00000000  -1.04262e+01
   5.000    4.96951474    4.96950899    2.49587395    3.75713460    2.62028921    0.12206677   -1.00000000  -1.03421e+01
   5.000    5.09211586    5.09210960    2.55418679    3.76528275    2.60509285    0.12206677   -1.00000000  -1.02784e+01
   5.000    5.20539508    5.20538830    2.60599009    3.77653096    2.60788357    0.12206677   -1.00000000  -1.02327e+01
   5.000    5.30313058    5.30312336    2.64854909    3.78900295    2.62328675    0.12206677   -1.00000000  -1.02008e+01
   5.000    5.39043849    5.39043088    2.68520368    3.80180369    2.64489077    0.12206677   -1.00000000  -1.01775e+01
   5.000    5.47408121    5.47407321    2.72078644    3.81502642    2.66895838    0.12206676   -1.00000000  -1.01587e+01
   5.000    5.56314702    5.56313854    2.76043315    3.83164253    2.70274693    0.12206676   -1.00000000  -1.01395e+01
   5.000    5.65906310    5.65905408    2.80416393    3.85016555    2.74051488    0.12206676   -1.00000000  -1.01184e+01
   5.000    5.74944654    5.74943698    2.84704509    3.86855631    2.77817620    0.12206676   -1.00000000  -1.00996e+01
   5.000    5.83580509    5.83579500    2.88785679    3.88653254    2.81565602    0.12206676   -1.00000000  -1.00797e+01
   5.000    5.92913194    5.92912129    2.93121380    3.90500715    2.85309743    0.12206675   -1.00000000  -1.00589e+01
   5.000    6.01715988    6.01714806    2.97257734    3.92329168    2.89122011    0.12206675   -1.00000000  -9.98825e+00
   5.000    6.11756373    6.11754753    3.01431412    3.94199447    2.93078099    0.12206675   -1.00000000  -9.76943e+00
   5.000    6.21540442    6.21538376    3.05520909    3.96060938    2.97066658    0.12206675   -1.00000000  -9.72671e+00
   5.000    6.31365329    6.31362809    3.09581135    3.97924148    3.01094001    0.12206675   -1.00000000  -9.80364e+00
   5.000    6.40869555    6.40866602    3.13507588    3.99770290    3.05166126    0.12206675   -1.00000000  -1.00127e+01
   5.000    6.50205933    6.50202559    3.17326268    4.01604538    3.09287606    0.12206676   -1.00000000  -9.98677e+00
   5.000    6.59401981    6.59398190    3.21034997    4.03426619    3.13461306    0.12206676   -1.00000000  -9.95367e+00
   5.000    6.68522919    6.68518712    3.24642234    4.05238048    3.17689034    0.12206676   -1.00000000  -9.91522e+00
   5.000    6.77526731    6.77522111    3.28133523    4.07035772    3.21970325    0.12206676   -1.00000000  -9.87211e+00
   5.000    6.86463800    6.86458765    3.31518122    4.08821058    3.26304243    0.12206677   -1.00000000  -9.82542e+00
   5.000    6.95354640    6.95349188    3.34799277    4.10593596    3.30687622    0.12206677   -1.00000000  -9.77910e+00
   5.000    7.00141543    7.00135842    3.37045487    4.12183515    3.35110340    0.12206677   -1.00000000  -9.76049e+00
   5.000    7.08690238    7.08684126    3.40074362    4.13920389    3.39581244    0.12206677   -1.00000000  -9.72000e+00
   5.000    7.17245274    7.17238741    3.43016420    4.15645041    3.44090481    0.12206678   -1.00000000  -9.66015e+00
   5.000    7.25821488    7.25814516    3.45876826    4.17357388    3.48633519    0.12206678   -1.00000000  -9.59558e+00
   5.000    7.34434017    7.34426589    3.48660691    4.19057384    3.53206039    0.12206678   -1.00000000  -9.53413e+00
   5.000    7.43099000    7.43091091    3.51373386    4.20745208    3.57804432    0.12206678   -1.00000000  -9.47490e+00
   5.000    7.53001164    7.52992713    3.54214932    4.22543954    3.62771930    0.12206678   -1.00000000  -9.40694e+00
   5.000    7.67574199    7.67565015    3.57741491    4.24808414    3.69120104    0.12206678   -1.00000000  -9.30639e+00
   5.000    7.82499272    7.82489287    3.61226105    4.27079866    3.75557928    0.12206678   -1.00000000  -9.21745e+00
   5.000    7.97851281    7.97840411    3.64684134    4.29363684    3.82095728    0.12206678   -1.00000000  -9.13678e+00
   5.000    8.10539391    8.10527674    3.67253449    4.31072489    3.87037027    0.12206678   -1.00000000  -9.06687e+00
   5.000    8.23064442    8.23051815    3.69666752    4.32688360    3.91746713    0.12206678   -1.00000000  -9.00274e+00
   5.000    8.35997355    8.35983721    3.72065073    4.34306435    3.96501673    0.12206678   -1.00000000  -8.94286e+00
   5.000    8.49407769    8.49393012    3.74445511    4.35924992    4.01301579    0.12206678   -1.00000000  -8.88695e+00
   5.000    8.65005416    8.64989209    3.76909773    4.37600185    4.06314191    0.12206678   -1.00000000  -8.95308e+00
   5.000    8.81355017    8.81337619    3.79357752    4.39270526    4.11359243    0.12206678   -1.00000000  -9.61051e+00
   5.000    8.98041225    8.98022896    3.81760749    4.40899177    4.16299245    0.12206678   -1.00000000  -9.89916e+00
   5.000    9.13166314    9.13147027    3.83738292    4.42178736    4.20139614    0.12206678   -1.00000000  -9.79097e+00
   5.000    9.29175164    9.29154833    3.85820539    4.43409738    4.23713867    0.12206678   -1.00000000  -9.68842e+00
