# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.53413459    0.53413434    0.72149410    3.68424855    3.13410001    0.30661788   -1.00000000  -1.18781e+01
   5.000    0.64358434    0.64358399    0.86685682    3.69422977    3.10988662    0.30661788   -1.00000000  -1.17597e+01
   5.000    0.79260993    0.79260946    1.01415916    3.70342976    3.08987863    0.30661788   -1.00000000  -1.16430e+01
   5.000    1.01529725    1.01529658    1.16834754    3.71274033    3.08046793    0.30661788   -1.00000000  -1.15372e+01
   5.000    1.41372034    1.41371930    1.35515382    3.72333784    3.07987888    0.30661788   -1.00000000  -1.14241e+01
   5.000    1.68963495    1.68963363    1.45618430    3.72822695    3.07585613    0.30661788   -1.00000000  -1.13607e+01
   5.000    2.18579778    2.18579596    1.60630185    3.73443683    3.06237014    0.30661788   -1.00000000  -1.12573e+01
   5.000    2.56772254    2.56772031    1.70868735    3.73804617    3.04434405    0.30661788   -1.00000000  -1.11824e+01
   5.000    2.87570726    2.87570470    1.79088923    3.74059167    3.02154456    0.30661788   -1.00000000  -1.11156e+01
   5.000    3.13394732    3.13394445    1.86172517    3.74284652    2.99707463    0.30661788   -1.00000000  -1.10542e+01
   5.000    3.31597837    3.31597532    1.93146739    3.74495681    2.96031665    0.30661788   -1.00000000  -1.09823e+01
   5.000    3.48967405    3.48967079    2.00604037    3.74713343    2.91663272    0.30661788   -1.00000000  -1.09019e+01
   5.000    3.65964037    3.65963684    2.09365523    3.74949825    2.85910828    0.30661788   -1.00000000  -1.08004e+01
   5.000    3.81851662    3.81851277    2.20202742    3.75270049    2.78201826    0.30661788   -1.00000000  -1.06677e+01
   5.000    3.94807226    3.94806807    2.30450836    3.75673094    2.71013696    0.30661788   -1.00000000  -1.05351e+01
   5.000    4.06965919    4.06965461    2.38604788    3.76177888    2.66183505    0.30661788   -1.00000000  -1.04287e+01
   5.000    4.19161581    4.19161078    2.45724471    3.76854662    2.63055308    0.30661787   -1.00000000  -1.03473e+01
   5.000    4.30442698    4.30442147    2.51789638    3.77871001    2.62210800    0.30661786   -1.00000000  -1.02873e+01
   5.000    4.40936486    4.40935886    2.57131633    3.79479134    2.64343307    0.30661786   -1.00000000  -1.02473e+01
   5.000    4.50799095    4.50798446    2.62107053    3.81408915    2.68062020    0.30661785   -1.00000000  -1.02225e+01
   5.000    4.60347656    4.60346958    2.66667211    3.83356144    2.72187615    0.30661785   -1.00000000  -1.02002e+01
   5.000    4.69522811    4.69522065    2.71081631    3.85294262    2.76387436    0.30661784   -1.00000000  -1.01821e+01
   5.000    4.78659832    4.78659036    2.75395790    3.87224171    2.80633464    0.30661783   -1.00000000  -1.01648e+01
   5.000    4.87956528    4.87955681    2.79631400    3.89151362    2.84935000    0.30661783   -1.00000000  -1.01472e+01
   5.000    4.97008270    4.97007371    2.83761626    3.91068116    2.89278349    0.30661782   -1.00000000  -1.01327e+01
   5.000    5.06380575    5.06379622    2.87852412    3.93002331    2.93731797    0.30661782   -1.00000000  -1.01175e+01
   5.000    5.15825563    5.15824556    2.91869935    3.94937449    2.98255274    0.30661781   -1.00000000  -1.01036e+01
   5.000    5.25148958    5.25147896    2.95793834    3.96859620    3.02810281    0.30661781   -1.00000000  -1.00923e+01
   5.000    5.36728246    5.36727104    3.00641643    3.99600607    3.09861592    0.30661781   -1.00000000  -1.00830e+01
   5.000    5.48189523    5.48188301    3.05337150    4.02311338    3.16935230    0.30661781   -1.00000000  -1.00763e+01
   5.000    5.58040321    5.58039036    3.08926420    4.04268635    3.21942335    0.30661782   -1.00000000  -1.00684e+01
