# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.61031036    0.61031011    0.67541028    3.63321161    3.03412711    0.12206678   -1.00000000  -1.19039e+01
   5.000    0.78123958    0.78123921    0.88530389    3.65037316    3.00013360    0.12206678   -1.00000000  -1.17311e+01
   5.000    1.05198547    1.05198489    1.11755894    3.66683671    2.96315092    0.12206678   -1.00000000  -1.15424e+01
   5.000    1.36078585    1.36078499    1.29514142    3.67867152    2.94465691    0.12206678   -1.00000000  -1.14057e+01
   5.000    1.87558769    1.87558636    1.48822092    3.69183615    2.94359384    0.12206678   -1.00000000  -1.12853e+01
   5.000    2.23465196    2.23465028    1.58951262    3.69821843    2.94384477    0.12206678   -1.00000000  -1.12221e+01
   5.000    2.63354638    2.63354431    1.68477761    3.70367307    2.94175777    0.12206678   -1.00000000  -1.11616e+01
   5.000    3.00337811    3.00337566    1.76247582    3.70768257    2.93722812    0.12206678   -1.00000000  -1.11091e+01
   5.000    3.35031087    3.35030806    1.82941567    3.71083193    2.93032011    0.12206678   -1.00000000  -1.10623e+01
   5.000    3.69148093    3.69147776    1.89264834    3.71363346    2.92044483    0.12206678   -1.00000000  -1.10160e+01
   5.000    3.98215323    3.98214973    1.94613017    3.71595165    2.90922817    0.12206678   -1.00000000  -1.09750e+01
   5.000    4.26063512    4.26063131    1.99946978    3.71827085    2.89442983    0.12206678   -1.00000000  -1.09304e+01
   5.000    4.47677033    4.47676634    2.05811692    3.72051246    2.86621015    0.12206678   -1.00000000  -1.08703e+01
   5.000    4.70939047    4.70938620    2.11855384    3.72289352    2.83727093    0.12206678   -1.00000000  -1.08095e+01
   5.000    4.93851214    4.93850754    2.18980222    3.72562284    2.79755150    0.12206678   -1.00000000  -1.07316e+01
   5.000    5.14985673    5.14985175    2.27493626    3.72887845    2.74362024    0.12206678   -1.00000000  -1.06314e+01
   5.000    5.33744539    5.33744000    2.37097086    3.73296703    2.67949460    0.12206678   -1.00000000  -1.05128e+01
   5.000    5.50350261    5.50349677    2.46374796    3.73807875    2.62057140    0.12206678   -1.00000000  -1.04009e+01
   5.000    5.65476532    5.65475896    2.53549403    3.74447855    2.58610515    0.12206678   -1.00000000  -1.03109e+01
   5.000    5.79460990    5.79460299    2.59381236    3.75231595    2.56978861    0.12206677   -1.00000000  -1.02494e+01
   5.000    5.92608128    5.92607379    2.64317009    3.76276356    2.57194145    0.12206677   -1.00000000  -1.02041e+01
   5.000    6.05440680    6.05439870    2.68881570    3.77692247    2.59217912    0.12206677   -1.00000000  -1.01715e+01
   5.000    6.17804681    6.17803810    2.73156838    3.79375516    2.62535313    0.12206677   -1.00000000  -1.01463e+01
   5.000    6.29509674    6.29508744    2.77369840    3.81150568    2.66236299    0.12206676   -1.00000000  -1.01273e+01
   5.000    6.40612040    6.40611050    2.81578332    3.82936271    2.69942499    0.12206676   -1.00000000  -1.01104e+01
   5.000    6.52221559    6.52220435    2.86026119    3.84763716    2.73590728    0.12206676   -1.00000000  -1.00287e+01
   5.000    6.62799607    6.62798060    2.89999951    3.86525963    2.77301792    0.12206676   -1.00000000  -9.80264e+00
   5.000    6.73855045    6.73853030    2.94274661    3.88329472    2.80905720    0.12206676   -1.00000000  -9.64504e+00
   5.000    6.84475602    6.84473104    2.98587734    3.90132782    2.84444346    0.12206676   -1.00000000  -9.52954e+00
   5.000    6.94688536    6.94685542    3.02915760    3.91935172    2.87939833    0.12206676   -1.00000000  -9.43747e+00
   5.000    7.04522887    7.04519381    3.07235369    3.93736245    2.91415707    0.12206676   -1.00000000  -9.36033e+00
   5.000    7.14007833    7.14003799    3.11524096    3.95535377    2.94893696    0.12206676   -1.00000000  -9.29374e+00
   5.000    7.23174258    7.23169681    3.15763145    3.97330894    2.98387752    0.12206676   -1.00000000  -9.27060e+00
   5.000    7.32052312    7.32047208    3.19937481    3.99121546    3.01909722    0.12206676   -1.00000000  -9.35657e+00
   5.000    7.40671288    7.40665691    3.24033257    4.00906196    3.05470675    0.12206676   -1.00000000  -9.53143e+00
   5.000    7.49059287    7.49053240    3.28040425    4.02684351    3.09080369    0.12206677   -1.00000000  -9.74366e+00
   5.000    7.57243977    7.57237490    3.31949830    4.04455539    3.12747738    0.12206677   -1.00000000  -9.67414e+00
   5.000    7.65251261    7.65244331    3.35755328    4.06219515    3.16479503    0.12206677   -1.00000000  -9.60420e+00
   5.000    7.73106381    7.73099004    3.39451647    4.07976072    3.20281621    0.12206677   -1.00000000  -9.53270e+00
   5.000    7.80833925    7.80826091    3.43036229    4.09725237    3.24158238    0.12206677   -1.00000000  -9.46280e+00
   5.000    7.88455596    7.88447292    3.46506691    4.11466569    3.28111277    0.12206678   -1.00000000  -9.39152e+00
   5.000    7.95995145    7.95986353    3.49862366    4.13200245    3.32143538    0.12206678   -1.00000000  -9.32313e+00
   5.000    8.04101365    8.04092080    3.53088315    4.14916650    3.36239918    0.12206678   -1.00000000  -9.24473e+00
   5.000    8.12897717    8.12887925    3.56190447    4.16616071    3.40398647    0.12206678   -1.00000000  -9.15819e+00
   5.000    8.21684937    8.21674593    3.59189711    4.18309264    3.44634850    0.12206678   -1.00000000  -9.07811e+00
   5.000    8.30483779    8.30472833    3.62089318    4.19996167    3.48946156    0.12206678   -1.00000000  -9.00321e+00
   5.000    8.39313210    8.39301603    3.64891941    4.21676360    3.53329216    0.12206678   -1.00000000  -8.93199e+00
   5.000    8.48191436    8.48179097    3.67599990    4.23349290    3.57780365    0.12206678   -1.00000000  -8.86442e+00
   5.000    8.57849830    8.57836583    3.70255062    4.25038762    3.62368099    0.12206678   -1.00000000  -8.78999e+00
   5.000    8.67798220    8.67783932    3.72830755    4.26726961    3.67039067    0.12206678   -1.00000000  -8.71859e+00
   5.000    8.77889772    8.77874319    3.75321565    4.28408271    3.71774463    0.12206678   -1.00000000  -8.65178e+00
   5.000    8.88170257    8.88153496    3.77733858    4.30084687    3.76578178    0.12206678   -1.00000000  -8.58900e+00
   5.000    8.98711736    8.98693496    3.80075331    4.31760383    3.81462782    0.12206678   -1.00000000  -8.52986e+00
   5.000    9.10472228    9.10452080    3.82314852    4.33404878    3.86344303    0.12206678   -1.00000000  -8.46043e+00
   5.000    9.22884600    9.22862218    3.84491955    4.35054021    3.91331642    0.12206678   -1.00000000  -8.39447e+00
   5.000    9.36181449    9.36156423    3.86626806    4.36733548    3.96523224    0.12206678   -1.00000000  -8.33291e+00
   5.000    9.50908933    9.50880673    3.88715144    4.38466589    4.02040813    0.12206678   -1.00000000  -8.27583e+00
   5.000    9.66573629    9.66542337    3.90629680    4.40152191    4.07585347    0.12206678   -1.00000000  -8.80244e+00
   5.000    9.82512274    9.82478896    3.92405301    4.41738727    4.12885107    0.12206678   -1.00000000  -8.95661e+00
   5.000   10.02172293   10.02136967    3.94614311    4.43360374    4.18062221    0.12206678   -1.00000000  -9.22278e+00
   5.000   10.24592350   10.24554320    3.96709716    4.45036839    4.23591144    0.12206678   -1.00000000  -9.08922e+00
   5.000   10.57620291   10.57578096    3.99372769    4.47056475    4.30373633    0.12206678   -1.00000000  -8.95926e+00
   5.000   11.21829366   11.21778055    3.99775495    4.48399388    4.37921413    0.12206678    0.00000000  -8.91403e+00
   5.000   11.25456228   11.25404340    3.98509665    4.47643536    4.36300872    0.12206678    0.00000000  -8.91817e+00
   5.000   11.30633469   11.30580764    3.97739706    4.47114208    4.35149138    0.12206678    0.00000000  -8.95043e+00
   5.000   11.47550978   11.47495615    3.98963048    4.47536412    4.36253832    0.12206678    0.00000000  -8.98403e+00
   5.000   11.65245609   11.65187428    3.99719586    4.47688021    4.36772311    0.12206678    0.00000000  -8.97244e+00
   5.000   11.83253842   11.83192761    4.00763859    4.47840077    4.37016691    0.12206678    0.00000000  -8.96220e+00
   5.000   12.02164459   12.02100304    4.02199949    4.48030770    4.37057896    0.12206678    0.00000000  -8.94731e+00
   5.000   12.25879204   12.25810433    4.04125875    4.48278793    4.36941775    0.12206678    0.00000000  -8.89710e+00
   5.000   12.49917219   12.49843748    4.06332612    4.48566157    4.36719992    0.12206678    0.00000000  -8.84941e+00
   5.000   12.74181042   12.74102734    4.08700035    4.48877752    4.36442291    0.12206678    0.00000000  -8.80358e+00
   5.000   12.98430755   12.98347506    4.11139230    4.49202138    4.36143492    0.12206678    0.00000000  -8.76071e+00
   5.000   13.24094155   13.24004912    4.13537357    4.49524775    4.35865789    0.12206678    0.00000000  -8.70027e+00
   5.000   13.49988213   13.49892731    4.15957752    4.49852818    4.35590816    0.12206678    0.00000000  -8.64543e+00
   5.000   13.75985434   13.75883530    4.18393289    4.50184791    4.35319736    0.12206678    0.00000000  -8.59645e+00
   5.000   14.02244944   14.02136394    4.20854577    4.50522182    4.35053013    0.12206678    0.00000000  -8.55200e+00
   5.000   14.30582735   14.30465866    4.23269583    4.50853121    4.34805690    0.12206678    0.00000000  -8.49077e+00
   5.000   14.59016949   14.58891573    4.25709425    4.51188923    4.34560852    0.12206678    0.00000000  -8.43817e+00
   5.000   14.87515412   14.87381264    4.28153774    4.51526355    4.34319947    0.12206678    0.00000000  -8.39124e+00
   5.000   15.20441451   15.20296101    4.30837537    4.51894903    4.34057172    0.12206678    0.00000000  -8.33287e+00
   5.000   15.56734848   15.56576244    4.33700926    4.52287181    4.33779882    0.12206678    0.00000000  -8.27083e+00
   5.000   15.93137245   15.92964914    4.36571988    4.52681776    4.33507233    0.12206678    0.00000000  -8.21649e+00
   5.000   16.28657054   16.28469827    4.39204686    4.53044619    4.33272482    0.12206678    0.00000000  -8.15832e+00
   5.000   16.64025327   16.63822501    4.41785692    4.53401075    4.33048208    0.12206678    0.00000000  -8.10499e+00
   5.000   16.99485338   16.99266332    4.44373120    4.53759090    4.32826152    0.12206678    0.00000000  -8.05743e+00
   5.000   17.39693958   17.39454321    4.47101231    4.54134054    4.32596419    0.12206678    0.00000000  -7.99713e+00
   5.000   17.80087367   17.79826213    4.49839024    4.54510969    4.32368601    0.12206678    0.00000000  -7.94386e+00
   5.000   18.21071578   18.20787019    4.52520387    4.54880291    4.32153199    0.12206678    0.00000000  -7.89017e+00
   5.000   18.62651490   18.62341536    4.55148264    4.55242330    4.31949384    0.12206678    0.00000000  -7.83702e+00
   5.000   19.05144424   19.04807269    4.57812815    4.55609489    4.31744583    0.12206678    0.00000000  -7.78751e+00
   5.000   19.54644622   19.54272596    4.60739233    4.56010032    4.31522452    0.12206678    0.00000000  -7.72741e+00
   5.000   20.05586023   20.05176775    4.63750625    4.56423320    4.31298396    0.12206678    0.00000000  -7.67318e+00
   5.000   20.69531827   20.69062964    4.66865187    4.56840778    4.31076068    0.12206678    0.00000000  -7.57692e+00
   5.000   21.33629123   21.33098846    4.70040542    4.57268358    4.30852506    0.12206678    0.00000000  -7.50034e+00
   5.000   21.97898009   21.97303351    4.73224444    4.57697523    4.30630019    0.12206678    0.00000000  -7.43507e+00
   5.000   22.62319861   22.61657716    4.76416007    4.58128150    4.30408638    0.12206678    0.00000000  -7.37819e+00
   5.000   23.26885347   23.26152455    4.79614799    4.58560129    4.30188173    0.12206678    0.00000000  -7.32777e+00
   5.000   23.91591772   23.90784707    4.82820714    4.58993442    4.29968606    0.12206678    0.00000000  -7.28249e+00
   5.000   24.56427591   24.55542763    4.86033206    4.59428036    4.29750036    0.12206678    0.00000000  -7.24138e+00
   5.000   25.30867283   25.29880746    4.89371928    4.59874209    4.29528044    0.12206678    0.00000000  -7.18583e+00
   5.000   26.25110236   26.23974039    4.92973787    4.60344782    4.29299235    0.12206678    0.00000000  -7.10536e+00
   5.000   27.19331901   27.18038494    4.96574971    4.60815486    4.29071198    0.12206678    0.00000000  -7.03743e+00
   5.000   28.13788297   28.12329247    5.00185284    4.61287752    4.28843902    0.12206678    0.00000000  -6.97850e+00
   5.000   29.08366636   29.06733283    5.03800425    4.61760880    4.28617055    0.12206678    0.00000000  -6.92649e+00
   5.000   30.03824719   30.02006825    5.07449279    4.62238875    4.28389783    0.12206678    0.00000000  -6.87957e+00
   5.000   31.22897756   31.20823684    5.11086906    4.62696375    4.28164764    0.12206678    0.00000000  -6.80359e+00
   5.000   32.42272279   32.39927568    5.14762231    4.63159755    4.27938816    0.12206678    0.00000000  -6.73930e+00
   5.000   33.61920963   33.59289629    5.18446074    4.63624447    4.27713114    0.12206678    0.00000000  -6.68310e+00
   5.000   34.81912114   34.78977195    5.22140531    4.64090591    4.27487036    0.12206678    0.00000000  -6.63312e+00
   5.000   36.21481537   36.18167218    5.25803589    4.64538157    4.27262413    0.12206678    0.00000000  -6.56755e+00
   5.000   37.65204758   37.61475487    5.29478356    4.64984685    4.27037505    0.12206678    0.00000000  -6.50708e+00
   5.000   39.09249440   39.05079276    5.33161261    4.65432264    4.26812190    0.12206678    0.00000000  -6.45379e+00
   5.000   40.65936977   40.61255400    5.37003912    4.65894413    4.26573983    0.12206678    0.00000000  -6.39932e+00
   5.000   42.40842499   42.35552872    5.40913379    4.66353702    4.26326708    0.12206678    0.00000000  -6.33922e+00
   5.000   43.97267839   43.91415934    5.44244489    4.66743358    4.26126265    0.12206678    0.00000000  -6.28882e+00
   5.000   46.31036884   46.24265571    5.48928094    4.67276322    4.25816488    0.12206678    0.00000000  -6.21832e+00
   5.000   48.04126662   47.96667362    5.52212925    4.67649248    4.25615606    0.12206678    0.00000000  -6.16984e+00
   5.000   51.22503221   51.13635213    5.57853405    4.68268103    4.25227720    0.12206678    0.00000000  -6.08716e+00
   5.000   53.85686468   53.75592856    5.62189557    4.68737246    4.24938307    0.12206677    0.00000000  -6.02472e+00
   5.000   56.22648724   56.11458544    5.65868898    4.69132889    4.24709340    0.12206677    0.00000000  -5.97259e+00
   5.000   58.99015427   58.86355909    5.69905729    4.69551449    4.24421824    0.12206677    0.00000000  -5.91561e+00
   5.000   62.59142313   62.44423392    5.74733238    4.70040941    4.24082353    0.12206676    0.00000000  -5.84647e+00
   5.000   65.49182227   65.32715971    5.78489622    4.70419752    4.23825186    0.12206675    0.00000000  -5.79640e+00
   5.000   69.11361096   68.92596699    5.82807402    4.70843285    4.23524143    0.12206671    0.00000000  -5.73756e+00
   5.000   72.89613548   72.68336805    5.87014924    4.71247507    4.23230778    0.12206663    0.00000000  -5.68086e+00
   5.000   77.00565478   76.76430670    5.91307724    4.71652352    4.22933055    0.12206643    0.00000000  -5.62429e+00
   5.000   81.44898800   81.17546220    5.95636255    4.72053175    4.22639585    0.12206595    0.00000000  -5.56805e+00
   5.000   85.85583633   85.54929080    5.99645177    4.72418975    4.22379360    0.12206480    0.00000000  -5.51666e+00
   5.000   89.58665451   89.25148145    6.02840176    4.72705083    4.22173582    0.12206279    0.00000000  -5.47607e+00
   5.000   94.46231876   94.08871162    6.06758439    4.73048712    4.21921341    0.12205781    0.00000000  -5.42650e+00
   5.000   99.68430779   99.26864939    6.10690556    4.73384866    4.21663964    0.12204786    0.00000000  -5.37739e+00
   5.000  105.28242363  104.82119970    6.14532292    4.73701366    4.21406290    0.12202781    0.00000000  -5.32808e+00
   5.000  110.79245494  110.28349892    6.18234779    4.74003275    4.21154255    0.12199727    0.00000000  -5.28392e+00
   5.000  115.50005569  114.94777868    6.21103903    4.74224572    4.20941069    0.12195670    0.00000000  -5.24792e+00
   5.000  120.27096646  119.67237181    6.23994595    4.74447097    4.20726588    0.12190042    0.00000000  -5.21406e+00
   5.000  125.62251370  124.97262676    6.26937584    4.74664724    4.20505848    0.12181778    0.00000000  -5.17761e+00
   5.000  131.06983858  130.36545315    6.29879601    4.74880492    4.20284152    0.12170750    0.00000000  -5.14308e+00
   5.000  136.71556189  135.95516707    6.32704661    4.75081203    4.20070777    0.12156117    0.00000000  -5.10904e+00
   5.000  143.40182308  142.57335666    6.35907295    4.75304693    4.19829124    0.12133940    0.00000000  -5.07128e+00
   5.000  152.21714182  151.29722535    6.39868237    4.75573330    4.19529598    0.12097910    0.00000000  -5.02506e+00
   5.000  163.83504525  162.79197037    6.44658196    4.75886910    4.19170955    0.12040965    0.00000000  -4.96940e+00
   5.000  178.13620282  176.93551582    6.50040212    4.76224465    4.18765737    0.11948601    0.00000000  -4.90782e+00
   5.000  194.81149505  193.42189367    6.55674383    4.76560027    4.18339227    0.11814606    0.00000000  -4.84380e+00
   5.000  219.74924458  218.06617059    6.63136517    4.76978601    4.17772753    0.11568066    0.00000000  -4.76056e+00
   5.000  248.73972688  246.70430831    6.70615957    4.77363898    4.17190545    0.11266921    0.00000000  -4.67790e+00
   5.000  288.08430317  285.55403019    6.79287096    4.77774269    4.16511868    0.10822846    0.00000000  -4.58361e+00
# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.050    0.64093506    0.64093478    0.70560474    3.63692439    3.04007534    0.12206678   -1.00000000  -1.18880e+01
   5.050    0.84012731    0.84012688    0.92901762    3.65500032    3.00657528    0.12206678   -1.00000000  -1.17048e+01
   5.050    1.07501361    1.07501297    1.10986535    3.66848846    2.98675641    0.12206678   -1.00000000  -1.15616e+01
   5.050    1.34341820    1.34341732    1.25260416    3.67926893    2.98401914    0.12206678   -1.00000000  -1.14664e+01
   5.050    1.78342263    1.78342133    1.41798287    3.69157771    2.99091556    0.12206678   -1.00000000  -1.13681e+01
   5.050    2.14810336    2.14810169    1.52634114    3.69867526    2.99166905    0.12206678   -1.00000000  -1.13005e+01
   5.050    2.54645093    2.54644886    1.62655969    3.70449481    2.98864304    0.12206678   -1.00000000  -1.12356e+01
   5.050    2.91694831    2.91694586    1.70771248    3.70876901    2.98362822    0.12206678   -1.00000000  -1.11807e+01
   5.050    3.25695080    3.25694799    1.77609729    3.71205358    2.97624921    0.12206678   -1.00000000  -1.11322e+01
   5.050    3.58637651    3.58637335    1.84029742    3.71489852    2.96530369    0.12206678   -1.00000000  -1.10845e+01
   5.050    3.89287748    3.89287397    1.90035501    3.71740377    2.95089247    0.12206678   -1.00000000  -1.10367e+01
   5.050    4.15694952    4.15694569    1.95231069    3.71976696    2.93671767    0.12206678   -1.00000000  -1.09923e+01
   5.050    4.39151155    4.39150748    2.01375370    3.72219290    2.90882939    0.12206678   -1.00000000  -1.09297e+01
   5.050    4.60977342    4.60976911    2.07940016    3.72474092    2.87445772    0.12206678   -1.00000000  -1.08612e+01
   5.050    4.82453639    4.82453176    2.15125088    3.72760420    2.83387239    0.12206678   -1.00000000  -1.07824e+01
   5.050    5.02398012    5.02397513    2.23604996    3.73105379    2.78053895    0.12206678   -1.00000000  -1.06854e+01
   5.050    5.20217905    5.20217365    2.33225475    3.73544108    2.71698694    0.12206678   -1.00000000  -1.05661e+01
   5.050    5.36094416    5.36093831    2.41998811    3.74087395    2.66400401    0.12206678   -1.00000000  -1.04549e+01
   5.050    5.50506285    5.50505651    2.49073176    3.74727605    2.63049726    0.12206678   -1.00000000  -1.03748e+01
