# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.50255061    0.50255043    0.53262470    3.62884721    3.07521722    0.48595659   -1.00000000  -1.20250e+01
   5.000    0.66841686    0.66841656    0.78258548    3.65103937    3.03771167    0.48595659   -1.00000000  -1.18189e+01
   5.000    0.89362195    0.89362147    1.01765139    3.66870482    2.99961532    0.48595659   -1.00000000  -1.16262e+01
   5.000    1.09645226    1.09645161    1.16719980    3.67894506    2.97991102    0.48595659   -1.00000000  -1.15074e+01
   5.000    1.66855428    1.66855311    1.42896788    3.69685337    2.97211205    0.48595659   -1.00000000  -1.13329e+01
   5.000    1.96143440    1.96143294    1.52182258    3.70285818    2.97353061    0.48595659   -1.00000000  -1.12763e+01
   5.000    2.26835730    2.26835554    1.60629474    3.70780107    2.97190006    0.48595659   -1.00000000  -1.12223e+01
   5.000    2.60127000    2.60126790    1.68623693    3.71206907    2.96860033    0.48595659   -1.00000000  -1.11709e+01
   5.000    2.95436510    2.95436263    1.76045097    3.71575261    2.96433310    0.48595659   -1.00000000  -1.11208e+01
   5.000    3.28033313    3.28033032    1.82525950    3.71859903    2.95639361    0.48595659   -1.00000000  -1.10750e+01
   5.000    3.60364113    3.60363797    1.88733694    3.72117080    2.94545334    0.48595659   -1.00000000  -1.10288e+01
   5.000    3.91918253    3.91917902    1.94774060    3.72355917    2.93104116    0.48595659   -1.00000000  -1.09806e+01
   5.000    4.18399623    4.18399241    1.99902256    3.72571618    2.91665115    0.48595659   -1.00000000  -1.09372e+01
   5.000    4.40817151    4.40816748    2.05871981    3.72785734    2.88817530    0.48595659   -1.00000000  -1.08758e+01
   5.000    4.63332260    4.63331831    2.12432868    3.73019245    2.85354717    0.48595659   -1.00000000  -1.08076e+01
   5.000    4.86229340    4.86228876    2.19953074    3.73289750    2.81013010    0.48595659   -1.00000000  -1.07245e+01
   5.000    5.07283185    5.07282682    2.28922225    3.73615315    2.75190461    0.48595659   -1.00000000  -1.06189e+01
   5.000    5.25692597    5.25692054    2.38722752    3.74008043    2.68518444    0.48595659   -1.00000000  -1.05012e+01
   5.000    5.42087080    5.42086489    2.47551239    3.74498483    2.62976614    0.48595659   -1.00000000  -1.03856e+01
   5.000    5.57085824    5.57085181    2.54512591    3.75092714    2.59578824    0.48595659   -1.00000000  -1.03032e+01
   5.000    5.70955348    5.70954649    2.60081394    3.75823660    2.58004816    0.48595658   -1.00000000  -1.02443e+01
   5.000    5.83891036    5.83890279    2.64806584    3.76827745    2.58265639    0.48595657   -1.00000000  -1.02012e+01
   5.000    5.96016973    5.96016158    2.69130251    3.78192038    2.60295655    0.48595656   -1.00000000  -1.01726e+01
   5.000    6.08183003    6.08182128    2.73371050    3.79877514    2.63660153    0.48595655   -1.00000000  -1.01490e+01
   5.000    6.20072272    6.20071337    2.77626330    3.81649307    2.67318635    0.48595654   -1.00000000  -1.01275e+01
   5.000    6.31390931    6.31389937    2.81930248    3.83425718    2.70907278    0.48595653   -1.00000000  -1.01075e+01
   5.000    6.42104151    6.42103098    2.86281796    3.85199467    2.74395553    0.48595652   -1.00000000  -1.00880e+01
   5.000    6.52670986    6.52669763    2.90731809    3.86990041    2.77822773    0.48595651   -1.00000000  -9.99233e+00
   5.000    6.63660857    6.63659099    2.95274902    3.88821533    2.81288617    0.48595651   -1.00000000  -9.75712e+00
   5.000    6.74163703    6.74161395    2.99860108    3.90652036    2.84678121    0.48595651   -1.00000000  -9.60353e+00
   5.000    6.84230943    6.84228071    3.04464119    3.92483322    2.88024880    0.48595652   -1.00000000  -9.48755e+00
   5.000    6.93892387    6.93888933    3.09051054    3.94312749    2.91356058    0.48595653   -1.00000000  -9.39331e+00
   5.000    7.03176718    7.03172663    3.13596414    3.96142223    2.94705564    0.48595654   -1.00000000  -9.31333e+00
   5.000    7.12146598    7.12141920    3.18080709    3.97969808    2.98089032    0.48595655   -1.00000000  -9.24337e+00
   5.000    7.20820212    7.20814899    3.22477017    3.99793821    3.01527788    0.48595656   -1.00000000  -9.25632e+00
   5.000    7.26806514    7.26800735    3.26154621    4.01502334    3.05056245    0.48595657   -1.00000000  -9.39554e+00
   5.000    7.34827499    7.34821179    3.30283667    4.03310390    3.08657882    0.48595657   -1.00000000  -9.68381e+00
   5.000    7.42657586    7.42650773    3.34276397    4.05112948    3.12361980    0.48595658   -1.00000000  -9.84580e+00
   5.000    7.50376152    7.50368859    3.38121911    4.06909167    3.16178717    0.48595659   -1.00000000  -9.77152e+00
   5.000    7.59062987    7.59055377    3.41820494    4.08704608    3.20148844    0.48595659   -1.00000000  -9.66894e+00
   5.000    7.67654049    7.67646109    3.45366518    4.10495151    3.24246574    0.48595659   -1.00000000  -9.57284e+00
   5.000    7.76181029    7.76172743    3.48758670    4.12280041    3.28471968    0.48595659   -1.00000000  -9.48495e+00
   5.000    7.84671226    7.84662573    3.51999129    4.14058252    3.32820274    0.48595659   -1.00000000  -9.40264e+00
   5.000    7.93153421    7.93144376    3.55091935    4.15828976    3.37285838    0.48595659   -1.00000000  -9.32520e+00
   5.000    8.01749570    8.01740093    3.58031475    4.17584426    3.41844010    0.48595659   -1.00000000  -9.25098e+00
