# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.61152130    0.61152103    0.73095848    3.65400839    3.06260790    0.19346280   -1.00000000  -1.18636e+01
   5.000    0.77018466    0.77018427    0.92181159    3.66892769    3.03164688    0.19346280   -1.00000000  -1.17064e+01
   5.000    0.99876788    0.99876729    1.11717199    3.68262931    3.00416773    0.19346280   -1.00000000  -1.15497e+01
   5.000    1.36178036    1.36177944    1.31724797    3.69626116    2.99322305    0.19346280   -1.00000000  -1.14092e+01
   5.000    1.73728280    1.73728153    1.45770958    3.70565310    2.99611027    0.19346280   -1.00000000  -1.13250e+01
   5.000    2.13367760    2.13367593    1.57568428    3.71257421    2.99500722    0.19346280   -1.00000000  -1.12512e+01
   5.000    2.53934098    2.53933890    1.67697895    3.71781519    2.99029422    0.19346280   -1.00000000  -1.11844e+01
   5.000    2.89155836    2.89155591    1.75516136    3.72140680    2.98294863    0.19346280   -1.00000000  -1.11301e+01
   5.000    3.23085236    3.23084955    1.82645404    3.72435225    2.97159935    0.19346280   -1.00000000  -1.10780e+01
   5.000    3.54636232    3.54635917    1.89242843    3.72686703    2.95615120    0.19346280   -1.00000000  -1.10262e+01
   5.000    3.81899267    3.81898920    1.95105110    3.72912210    2.93873475    0.19346280   -1.00000000  -1.09773e+01
   5.000    4.01122768    4.01122403    2.00584069    3.73131515    2.91403364    0.19346280   -1.00000000  -1.09233e+01
   5.000    4.22690459    4.22690070    2.07046131    3.73363190    2.88139418    0.19346280   -1.00000000  -1.08567e+01
   5.000    4.43856546    4.43856126    2.14482991    3.73621199    2.83850175    0.19346280   -1.00000000  -1.07741e+01
   5.000    4.63294350    4.63293895    2.23268095    3.73927192    2.78147712    0.19346280   -1.00000000  -1.06695e+01
   5.000    4.80582638    4.80582146    2.33083611    3.74306093    2.71444688    0.19346280   -1.00000000  -1.05490e+01
   5.000    4.95948991    4.95948456    2.42431426    3.74783753    2.65376742    0.19346280   -1.00000000  -1.04317e+01
   5.000    5.09990500    5.09989918    2.49791071    3.75380026    2.61609919    0.19346280   -1.00000000  -1.03414e+01
   5.000    5.22948488    5.22947855    2.55848561    3.76114750    2.59589604    0.19346280   -1.00000000  -1.02773e+01
   5.000    5.35148768    5.35148081    2.61020173    3.77146837    2.59540375    0.19346279   -1.00000000  -1.02273e+01
   5.000    5.46552375    5.46551633    2.65788041    3.78555122    2.61327212    0.19346279   -1.00000000  -1.01932e+01
   5.000    5.57399577    5.57398781    2.70279598    3.80311070    2.64709459    0.19346279   -1.00000000  -1.01688e+01
   5.000    5.67923019    5.67922167    2.74723190    3.82154248    2.68451201    0.19346278   -1.00000000  -1.01476e+01
   5.000    5.77885364    5.77884457    2.79066683    3.83982163    2.72179177    0.19346278   -1.00000000  -1.01276e+01
   5.000    5.87342734    5.87341773    2.83255283    3.85766613    2.75827594    0.19346278   -1.00000000  -1.01072e+01
