# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.55135404    0.55135382    0.61939792    3.63802552    3.06546172    0.12206678   -1.00000000  -1.19544e+01
   5.000    0.66978449    0.66978418    0.78789277    3.65253036    3.03924867    0.12206678   -1.00000000  -1.18147e+01
   5.000    0.88950042    0.88949994    1.01705495    3.66973627    3.00229135    0.12206678   -1.00000000  -1.16270e+01
   5.000    1.18174897    1.18174824    1.22008954    3.68358815    2.97806889    0.12206678   -1.00000000  -1.14672e+01
   5.000    1.56631527    1.56631419    1.39342320    3.69547952    2.97469715    0.12206678   -1.00000000  -1.13554e+01
   5.000    1.96743691    1.96743544    1.52455483    3.70404853    2.97687976    0.12206678   -1.00000000  -1.12760e+01
   5.000    2.37775185    2.37774997    1.63375747    3.71035225    2.97512187    0.12206678   -1.00000000  -1.12071e+01
   5.000    2.76242731    2.76242504    1.72198362    3.71483584    2.96995475    0.12206678   -1.00000000  -1.11477e+01
   5.000    3.12444533    3.12444268    1.79661749    3.71830058    2.96268843    0.12206678   -1.00000000  -1.10961e+01
   5.000    3.46252111    3.46251810    1.86432253    3.72110075    2.95080154    0.12206678   -1.00000000  -1.10451e+01
   5.000    3.76418071    3.76417736    1.92555268    3.72340891    2.93508929    0.12206678   -1.00000000  -1.09957e+01
   5.000    4.00652694    4.00652331    1.97264532    3.72572440    2.92437096    0.12206678   -1.00000000  -1.09589e+01
   5.000    4.21841138    4.21840757    2.03508851    3.72785248    2.89275485    0.12206678   -1.00000000  -1.08936e+01
   5.000    4.45006069    4.45005659    2.10133888    3.73039876    2.85988125    0.12206678   -1.00000000  -1.08260e+01
   5.000    4.67754658    4.67754214    2.18058599    3.73317736    2.81338316    0.12206678   -1.00000000  -1.07375e+01
   5.000    4.88355896    4.88355416    2.27390808    3.73648895    2.75201344    0.12206678   -1.00000000  -1.06253e+01
   5.000    5.07899899    5.07899369    2.38702278    3.74194388    2.67778971    0.12206678   -1.00000000  -1.04831e+01
   5.000    5.26382082    5.26381487    2.49468388    3.75019430    2.61874073    0.12206678   -1.00000000  -1.03560e+01
   5.000    5.37712006    5.37711374    2.54354908    3.75487106    2.59773867    0.12206677   -1.00000000  -1.02973e+01
   5.000    5.48358923    5.48358253    2.58754473    3.76051743    2.58493263    0.12206677   -1.00000000  -1.02526e+01
   5.000    5.60294600    5.60293876    2.63527922    3.77130373    2.58961906    0.12206677   -1.00000000  -1.02089e+01
   5.000    5.71853248    5.71852469    2.68160631    3.78611883    2.61147799    0.12206677   -1.00000000  -1.01783e+01
   5.000    5.82454265    5.82453431    2.72409996    3.80342859    2.64616453    0.12206677   -1.00000000  -1.01564e+01
   5.000    5.93193633    5.93192742    2.76771339    3.82149298    2.68274860    0.12206676   -1.00000000  -1.01357e+01
   5.000    6.03945340    6.03944279    2.81154975    3.84011313    2.72097390    0.12206676   -1.00000000  -1.00154e+01
   5.000    6.16019388    6.16017901    2.85851006    3.86016888    2.76203699    0.12206676   -1.00000000  -9.78953e+00
   5.000    6.27572456    6.27570531    2.90559235    3.88012947    2.80226089    0.12206676   -1.00000000  -9.64329e+00
   5.000    6.37561171    6.37558833    2.94954805    3.89937604    2.84174461    0.12206676   -1.00000000  -9.54395e+00
   5.000    6.49648003    6.49645151    3.00023334    3.92003454    2.88150192    0.12206676   -1.00000000  -9.44508e+00
   5.000    6.59982349    6.59979014    3.04659897    3.93982360    2.92096894    0.12206676   -1.00000000  -9.37232e+00
   5.000    6.68205500    6.68201736    3.08738856    3.95851783    2.96026871    0.12206676   -1.00000000  -9.34132e+00
   5.000    6.77727575    6.77723332    3.13173924    3.97806902    3.00027443    0.12206676   -1.00000000  -9.43115e+00
   5.000    6.86967758    6.86963066    3.17503738    3.99751957    3.04074802    0.12206676   -1.00000000  -9.61196e+00
   5.000    6.95963046    6.95957947    3.21718405    4.01686251    3.08178442    0.12206676   -1.00000000  -9.92873e+00
   5.000    7.04747741    7.04742250    3.25810854    4.03609351    3.12345922    0.12206677   -1.00000000  -9.87210e+00
