# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.56391299    0.56391277    0.62442651    3.63437165    3.05530931    0.19346280   -1.00000000  -1.19478e+01
   5.000    0.70794985    0.70794953    0.82152697    3.65118779    3.02445775    0.19346280   -1.00000000  -1.17862e+01
   5.000    0.95207155    0.95207103    1.05791560    3.66857510    2.98640279    0.19346280   -1.00000000  -1.15929e+01
   5.000    1.30101711    1.30101629    1.27609637    3.68334273    2.96292271    0.19346280   -1.00000000  -1.14249e+01
   5.000    1.69608866    1.69608747    1.43601615    3.69435992    2.96222960    0.19346280   -1.00000000  -1.13244e+01
   5.000    2.40004251    2.40004063    1.63640946    3.70676207    2.96222892    0.19346280   -1.00000000  -1.12002e+01
   5.000    2.79134193    2.79133965    1.72470418    3.71140398    2.95807364    0.19346280   -1.00000000  -1.11414e+01
   5.000    3.13375720    3.13375457    1.79441640    3.71469813    2.95176365    0.19346280   -1.00000000  -1.10929e+01
   5.000    3.49354972    3.49354670    1.86436361    3.71774461    2.94124214    0.19346280   -1.00000000  -1.10428e+01
   5.000    3.80595109    3.80594773    1.92450465    3.72018572    2.92806445    0.19346280   -1.00000000  -1.09958e+01
   5.000    4.05905305    4.05904941    1.97429872    3.72241919    2.91502853    0.19346280   -1.00000000  -1.09536e+01
   5.000    4.29981938    4.29981550    2.03402475    3.72464465    2.88926085    0.19346280   -1.00000000  -1.08958e+01
   5.000    4.51360764    4.51360354    2.09423190    3.72685436    2.85912053    0.19346280   -1.00000000  -1.08367e+01
   5.000    4.74891998    4.74891553    2.16583362    3.72967755    2.82084001    0.19346280   -1.00000000  -1.07603e+01
   5.000    4.95700915    4.95700435    2.24870024    3.73270427    2.76862739    0.19346280   -1.00000000  -1.06631e+01
   5.000    5.14516125    5.14515605    2.34516956    3.73654548    2.70365708    0.19346280   -1.00000000  -1.05424e+01
   5.000    5.31219720    5.31219155    2.43970457    3.74137601    2.64235638    0.19346280   -1.00000000  -1.04248e+01
   5.000    5.46250369    5.46249755    2.51584176    3.74722186    2.60174937    0.19346280   -1.00000000  -1.03330e+01
   5.000    5.59972453    5.59971786    2.57494502    3.75445954    2.58232778    0.19346280   -1.00000000  -1.02664e+01
   5.000    5.72842728    5.72842006    2.62596037    3.76352710    2.57752115    0.19346279   -1.00000000  -1.02185e+01
   5.000    5.84850279    5.84849499    2.67073009    3.77666380    2.59424673    0.19346279   -1.00000000  -1.01843e+01
   5.000    5.96089415    5.96088579    2.71308458    3.79277586    2.62464993    0.19346279   -1.00000000  -1.01617e+01
   5.000    6.08667078    6.08665968    2.75708753    3.81113517    2.66257481    0.19346278   -1.00000000  -9.95988e+00
   5.000    6.20830167    6.20828678    2.80019335    3.82958060    2.70110869    0.19346278   -1.00000000  -9.78218e+00
   5.000    6.32449045    6.32447166    2.84388506    3.84798433    2.73853827    0.19346278   -1.00000000  -9.65943e+00
   5.000    6.43154644    6.43152377    2.88698339    3.86614885    2.77501431    0.19346278   -1.00000000  -9.56761e+00
   5.000    6.54628592    6.54625889    2.93383536    3.88489919    2.81057641    0.19346278   -1.00000000  -9.48357e+00
   5.000    6.63670087    6.63666999    2.97545175    3.90264159    2.84577079    0.19346278   -1.00000000  -9.42286e+00
   5.000    6.73312484    6.73308968    3.01974042    3.92086872    2.88062005    0.19346278   -1.00000000  -9.36354e+00
   5.000    6.82589463    6.82585505    3.06376180    3.93908168    2.91544381    0.19346278   -1.00000000  -9.31021e+00
   5.000    6.93465380    6.93460896    3.11244458    3.95820622    2.95028547    0.19346278   -1.00000000  -9.25329e+00
   5.000    7.00178092    7.00173206    3.15012640    3.97542210    2.98580376    0.19346278   -1.00000000  -9.21645e+00
   5.000    7.08554784    7.08549424    3.19212275    3.99352955    3.02164886    0.19346279   -1.00000000  -9.27072e+00
   5.000    7.16694766    7.16688970    3.23314663    4.01157793    3.05807722    0.19346279   -1.00000000  -9.42381e+00
   5.000    7.24628021    7.24621841    3.27308994    4.02955960    3.09518580    0.19346279   -1.00000000  -9.73345e+00
   5.000    7.32382149    7.32375622    3.31187140    4.04746680    3.13304264    0.19346280   -1.00000000  -9.83152e+00
