# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.50071345    0.50071321    0.69655791    3.69060910    3.15681060    0.48595659   -1.00000000  -1.19018e+01
   5.000    0.59470154    0.59470122    0.82764463    3.69897644    3.13377942    0.48595659   -1.00000000  -1.17937e+01
   5.000    0.71615548    0.71615506    0.95842554    3.70666016    3.11436599    0.48595659   -1.00000000  -1.16893e+01
   5.000    0.92153696    0.92153637    1.11663064    3.71552702    3.10120557    0.48595659   -1.00000000  -1.15775e+01
   5.000    1.25762228    1.25762136    1.29162148    3.72488794    3.09880831    0.48595659   -1.00000000  -1.14716e+01
   5.000    1.48199735    1.48199623    1.38366372    3.72917527    3.09519883    0.48595659   -1.00000000  -1.14141e+01
   5.000    2.00456987    2.00456822    1.55788000    3.73608196    3.07981748    0.48595659   -1.00000000  -1.12957e+01
   5.000    2.42214236    2.42214026    1.67862949    3.74004638    3.05706415    0.48595659   -1.00000000  -1.12062e+01
   5.000    2.73212197    2.73211954    1.76737512    3.74265869    3.03106814    0.48595659   -1.00000000  -1.11334e+01
   5.000    2.96327093    2.96326822    1.83673411    3.74478376    3.00548574    0.48595659   -1.00000000  -1.10724e+01
   5.000    3.13286057    3.13285771    1.91301514    3.74685353    2.96166286    0.48595659   -1.00000000  -1.09902e+01
   5.000    3.31168949    3.31168639    1.99712995    3.74910284    2.91068215    0.48595659   -1.00000000  -1.08983e+01
   5.000    3.48218452    3.48218113    2.10138258    3.75183034    2.83913529    0.48595659   -1.00000000  -1.07750e+01
   5.000    3.63072794    3.63072422    2.21832738    3.75530049    2.75420469    0.48595659   -1.00000000  -1.06268e+01
   5.000    3.76170498    3.76170089    2.32056861    3.75991454    2.68580909    0.48595659   -1.00000000  -1.04942e+01
   5.000    3.87679042    3.87678592    2.39570317    3.76567929    2.64683149    0.48595658   -1.00000000  -1.04037e+01
   5.000    3.97627363    3.97626872    2.45431300    3.77330774    2.62974029    0.48595657   -1.00000000  -1.03402e+01
   5.000    4.08207028    4.08206489    2.51002166    3.78680571    2.63927556    0.48595656   -1.00000000  -1.02901e+01
   5.000    4.18597247    4.18596660    2.56253770    3.80552878    2.67259431    0.48595655   -1.00000000  -1.02590e+01
   5.000    4.28398527    4.28397891    2.61047300    3.82566334    2.71531488    0.48595654   -1.00000000  -1.02377e+01
   5.000    4.37740195    4.37739512    2.65402550    3.84508288    2.75871622    0.48595653   -1.00000000  -1.02194e+01
   5.000    4.46787894    4.46787163    2.69613948    3.86433801    2.80260659    0.48595652   -1.00000000  -1.02050e+01
   5.000    4.56120679    4.56119900    2.73778273    3.88386748    2.84801944    0.48595651   -1.00000000  -1.01900e+01
   5.000    4.65528223    4.65527393    2.77875420    3.90349379    2.89438916    0.48595650   -1.00000000  -1.01763e+01
   5.000    4.74735163    4.74734281    2.81871257    3.92298010    2.94102356    0.48595649   -1.00000000  -1.01652e+01
   5.000    4.84276672    4.84275737    2.85747274    3.94219964    2.98765632    0.48595648   -1.00000000  -1.01529e+01
   5.000    4.93448382    4.93447395    2.89458382    3.96111384    3.03437448    0.48595647   -1.00000000  -1.01433e+01
   5.000    5.03353702    5.03352660    2.93354069    3.98032596    3.08109226    0.48595646   -1.00000000  -1.01338e+01
   5.000    5.14951147    5.14950023    2.97950467    4.00943888    3.16126377    0.48595647   -1.00000000  -1.01315e+01
   5.000    5.26076950    5.26075753    3.02179300    4.03448357    3.22854157    0.48595648   -1.00000000  -1.01275e+01
   5.000    5.34753930    5.34752689    3.04971422    4.04692988    3.25741777    0.48595648   -1.00000000  -1.01162e+01
   5.000    5.43183852    5.43182567    3.07672111    4.05926290    3.28655545    0.48595649   -1.00000000  -1.01074e+01
   5.000    5.52445157    5.52443829    3.10549837    4.07135219    3.31361974    0.48595649   -1.00000000  -1.01945e+01
   5.000    5.65256027    5.65254651    3.14796493    4.10041623    3.39721411    0.48595652   -1.00000000  -1.08954e+01
   5.000    5.78074848    5.78073315    3.18713178    4.12465077    3.46461116    0.48595655   -1.00000000  -1.19305e+01
   5.000    5.90495886    5.90493805    3.21938390    4.14253279    3.51237586    0.48595657   -1.00000000  -1.12069e+01
