# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.51762683    0.51762660    0.64307440    3.66283215    3.11318813    0.77018929   -1.00000000  -1.19397e+01
   5.000    0.59739462    0.59739434    0.76566673    3.67286594    3.09335069    0.77018929   -1.00000000  -1.18396e+01
   5.000    0.76055295    0.76055253    0.95543165    3.68663630    3.06346197    0.77018929   -1.00000000  -1.16840e+01
   5.000    0.97567925    0.97567865    1.12909627    3.69821452    3.04429764    0.77018929   -1.00000000  -1.15485e+01
   5.000    1.36320570    1.36320473    1.32867296    3.71127935    3.04232105    0.77018929   -1.00000000  -1.14240e+01
   5.000    1.62903092    1.62902970    1.42961893    3.71727019    3.04271251    0.77018929   -1.00000000  -1.13624e+01
   5.000    2.04896581    2.04896417    1.56084792    3.72401496    3.03798876    0.77018929   -1.00000000  -1.12779e+01
   5.000    2.41656176    2.41655974    1.65750883    3.72830764    3.03024049    0.77018929   -1.00000000  -1.12123e+01
   5.000    2.76524805    2.76524567    1.74076092    3.73159253    3.01864974    0.77018929   -1.00000000  -1.11528e+01
   5.000    3.08032415    3.08032143    1.81352519    3.73421517    3.00326655    0.77018929   -1.00000000  -1.10975e+01
   5.000    3.37661584    3.37661278    1.88369488    3.73653625    2.98226859    0.77018929   -1.00000000  -1.10388e+01
   5.000    3.60505271    3.60504937    1.93966079    3.73857465    2.96291282    0.77018929   -1.00000000  -1.09901e+01
   5.000    3.78302807    3.78302459    2.00705978    3.74068793    2.92488114    0.77018929   -1.00000000  -1.09176e+01
   5.000    3.96762345    3.96761970    2.07327971    3.74295275    2.88840262    0.77018929   -1.00000000  -1.08473e+01
   5.000    4.16068771    4.16068365    2.16128667    3.74561619    2.83153229    0.77018930   -1.00000000  -1.07423e+01
   5.000    4.33560799    4.33560358    2.26293549    3.74888757    2.76087535    0.77018930   -1.00000000  -1.06160e+01
   5.000    4.48827956    4.48827475    2.36370118    3.75293033    2.69144011    0.77018929   -1.00000000  -1.04930e+01
   5.000    4.62705756    4.62705231    2.44337893    3.75807691    2.64544622    0.77018929   -1.00000000  -1.03896e+01
   5.000    4.75433050    4.75432478    2.50874782    3.76442070    2.61738561    0.77018927   -1.00000000  -1.03187e+01
   5.000    4.87426516    4.87425892    2.56278220    3.77374067    2.61131794    0.77018925   -1.00000000  -1.02624e+01
   5.000    4.98587035    4.98586359    2.61249636    3.78698196    2.62451356    0.77018924   -1.00000000  -1.02252e+01
   5.000    5.09278637    5.09277908    2.65847751    3.80458163    2.65805437    0.77018922   -1.00000000  -1.01986e+01
   5.000    5.19437804    5.19437024    2.70323672    3.82300975    2.69561825    0.77018921   -1.00000000  -1.01778e+01
   5.000    5.29299119    5.29298286    2.74737093    3.84147673    2.73354057    0.77018919   -1.00000000  -1.01574e+01
   5.000    5.38970413    5.38969528    2.79107254    3.85987131    2.77123296    0.77018918   -1.00000000  -1.01363e+01
   5.000    5.48253890    5.48252951    2.83462429    3.87822603    2.80860236    0.77018917   -1.00000000  -1.01165e+01
   5.000    5.57605016    5.57604023    2.87803088    3.89661535    2.84603676    0.77018915   -1.00000000  -1.00950e+01
   5.000    5.66672940    5.66671893    2.92095091    3.91498541    2.88359923    0.77018914   -1.00000000  -1.00745e+01
   5.000    5.75464356    5.75463255    2.96341907    3.93337869    2.92149295    0.77018913   -1.00000000  -1.00557e+01
   5.000    5.84242875    5.84241717    3.00483245    3.95184888    2.96043531    0.77018912   -1.00000000  -1.00358e+01
   5.000    5.92757012    5.92755797    3.04542422    3.97027002    2.99982292    0.77018912   -1.00000000  -1.00182e+01
   5.000    6.01336448    6.01335110    3.08547090    3.98874719    3.03993453    0.77018913   -1.00000000  -9.99563e+00
   5.000    6.11103406    6.11101535    3.12596115    4.00765269    3.08160465    0.77018915   -1.00000000  -1.00277e+01
   5.000    6.20717816    6.20715422    3.16518301    4.02644863    3.12400275    0.77018917   -1.00000000  -1.00419e+01
   5.000    6.30178203    6.30175298    3.20297827    4.04511112    3.16719057    0.77018918   -1.00000000  -1.00493e+01
   5.000    6.39558875    6.39555465    3.23942102    4.06365242    3.21119280    0.77018920   -1.00000000  -1.00489e+01
   5.000    6.48852111    6.48848200    3.27442511    4.08204770    3.25599102    0.77018922   -1.00000000  -1.00394e+01
   5.000    6.58114635    6.58110228    3.30809759    4.10030511    3.30154886    0.77018925   -1.00000000  -1.00712e+01
   5.000    6.67338386    6.67333488    3.34041812    4.11840299    3.34779459    0.77018926   -1.00000000  -1.00877e+01
   5.000    6.76577037    6.76571645    3.37154098    4.13635001    3.39464447    0.77018928   -1.00000000  -1.00506e+01
   5.000    6.85814510    6.85808617    3.40148391    4.15412765    3.44199600    0.77018929   -1.00000000  -9.96796e+00
   5.000    6.95120344    6.95113936    3.43045294    4.17175252    3.48975609    0.77018929   -1.00000000  -9.89184e+00
   5.000    7.04819293    7.04812446    3.45775463    4.18890572    3.53722178    0.77018929   -1.00000000  -9.81723e+00
   5.000    7.14975436    7.14968236    3.48351661    4.20558738    3.58427254    0.77018929   -1.00000000  -9.74492e+00
   5.000    7.25213491    7.25205924    3.50861243    4.22213144    3.63148808    0.77018929   -1.00000000  -9.67851e+00
   5.000    7.35610644    7.35602690    3.53325801    4.23855970    3.67878601    0.77018929   -1.00000000  -9.61694e+00
   5.000    7.46149960    7.46141598    3.55748684    4.25486484    3.72609341    0.77018929   -1.00000000  -9.55933e+00
   5.000    7.57432775    7.57423929    3.58144706    4.27109318    3.77352018    0.77018929   -1.00000000  -9.49534e+00
   5.000    7.69298864    7.69289473    3.60532604    4.28726341    3.82097373    0.77018929   -1.00000000  -9.43058e+00
   5.000    7.81399168    7.81389195    3.62908939    4.30336645    3.86840539    0.77018929   -1.00000000  -9.37037e+00
   5.000    7.93698242    7.93687648    3.65265351    4.31942160    3.91595617    0.77018929   -1.00000000  -9.31421e+00
   5.000    8.07090356    8.07079024    3.67659455    4.33552896    3.96371048    0.77018929   -1.00000000  -9.25299e+00
   5.000    8.21599056    8.21586852    3.70076132    4.35168430    4.01180471    0.77018929   -1.00000000  -9.18881e+00
   5.000    8.35067994    8.35054971    3.72229363    4.36753530    4.06076855    0.77018929   -1.00000000  -9.69486e+00
   5.000    8.53041587    8.53027737    3.74932477    4.38435443    4.11038658    0.77018929   -1.00000000  -1.03922e+01
   5.000    8.71029174    8.71014466    3.77341852    4.40030576    4.15902817    0.77018929   -1.00000000  -1.02556e+01
   5.000    8.89208584    8.89193000    3.79708975    4.41567311    4.20585163    0.77018929   -1.00000000  -1.01388e+01
   5.000    9.09072518    9.09055902    3.82185091    4.43108412    4.25224322    0.77018929   -1.00000000  -1.00144e+01
   5.000    9.32070915    9.32053003    3.84941525    4.44725376    4.29988051    0.77018929   -1.00000000  -9.87764e+00
   5.000    9.59100264    9.59080795    3.88179006    4.46516375    4.35151314    0.77018929   -1.00000000  -9.74843e+00
   5.000   10.02969743   10.02947639    3.92278071    4.48766195    4.42045847    0.77018929   -1.00000000  -9.61329e+00
   5.000   10.77931411   10.77903930    3.93949486    4.49905620    4.48034846    0.77018929    0.00000000  -9.54729e+00
   5.000   10.82152757   10.82124969    3.92838384    4.49157908    4.46329826    0.77018929    0.00000000  -9.55247e+00
   5.000   10.88060158   10.88031942    3.92256952    4.48645949    4.45107933    0.77018929    0.00000000  -9.58284e+00
   5.000   11.06507993   11.06478372    3.93943390    4.49113078    4.46030123    0.77018929    0.00000000  -9.61074e+00
   5.000   11.28054120   11.28022686    3.95353749    4.49358522    4.46415693    0.77018929    0.00000000  -9.57220e+00
   5.000   11.49780511   11.49747233    3.96986929    4.49601860    4.46576828    0.77018929    0.00000000  -9.53884e+00
   5.000   11.71774104   11.71738943    3.98862195    4.49864103    4.46581593    0.77018929    0.00000000  -9.50668e+00
   5.000   11.93983376   11.93946296    4.00948714    4.50151219    4.46482749    0.77018929    0.00000000  -9.47453e+00
   5.000   12.18515969   12.18476517    4.03246979    4.50464847    4.46309953    0.77018929    0.00000000  -9.42202e+00
   5.000   12.43957788   12.43915768    4.05670399    4.50794962    4.46091344    0.77018929    0.00000000  -9.36756e+00
   5.000   12.69428778   12.69384157    4.08156930    4.51134298    4.45847524    0.77018929    0.00000000  -9.31830e+00
   5.000   12.95099511   12.95052235    4.10704839    4.51483254    4.45587746    0.77018929    0.00000000  -9.27286e+00
   5.000   13.26298810   13.26247888    4.13594871    4.51877329    4.45290703    0.77018929    0.00000000  -9.20568e+00
   5.000   13.58796362   13.58741514    4.16571557    4.52283915    4.44986199    0.77018929    0.00000000  -9.14217e+00
   5.000   13.91299094   13.91240259    4.19551866    4.52691930    4.44683956    0.77018929    0.00000000  -9.08668e+00
   5.000   14.22625885   14.22562831    4.22255559    4.53063145    4.44423014    0.77018929    0.00000000  -9.02719e+00
   5.000   14.53589669   14.53522253    4.24863804    4.53421793    4.44177047    0.77018929    0.00000000  -8.97149e+00
   5.000   14.84637920   14.84566054    4.27479247    4.53781762    4.43931696    0.77018929    0.00000000  -8.92200e+00
   5.000   15.18467119   15.18390025    4.30208279    4.54156575    4.43679723    0.77018929    0.00000000  -8.86589e+00
   5.000   15.54978264   15.54895158    4.33045293    4.54545529    4.43421773    0.77018929    0.00000000  -8.80631e+00
   5.000   15.91579642   15.91490388    4.35889303    4.54935842    4.43164786    0.77018929    0.00000000  -8.75381e+00
   5.000   16.31465861   16.31369251    4.38809929    4.55335502    4.42907141    0.77018929    0.00000000  -8.69244e+00
   5.000   16.72373088   16.72268627    4.41756361    4.55738626    4.42650107    0.77018929    0.00000000  -8.63486e+00
   5.000   17.15908304   17.15795010    4.44812079    4.56156062    4.42386265    0.77018929    0.00000000  -8.57636e+00
   5.000   17.64740330   17.64616332    4.48083639    4.56601338    4.42107812    0.77018929    0.00000000  -8.51120e+00
   5.000   18.11991987   18.11857206    4.51196947    4.57025764    4.41848883    0.77018929    0.00000000  -8.45333e+00
   5.000   18.55350965   18.55205572    4.53912225    4.57396952    4.41636302    0.77018929    0.00000000  -8.39920e+00
   5.000   18.98874309   18.98717986    4.56637920    4.57769793    4.41423772    0.77018929    0.00000000  -8.35088e+00
   5.000   19.60296754   19.60123291    4.60242463    4.58257519    4.41139495    0.77018929    0.00000000  -8.27997e+00
   5.000   20.23701163   20.23508187    4.63737347    4.58728993    4.40874046    0.77018929    0.00000000  -8.20445e+00
   5.000   20.89969236   20.89752985    4.67002407    4.59166571    4.40643402    0.77018929    0.00000000  -8.11922e+00
   5.000   21.56370165   21.56129867    4.70274176    4.59605373    4.40413511    0.77018929    0.00000000  -8.04781e+00
