# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.59089791    0.59089766    0.70918168    3.65445288    3.07127347    0.48595659   -1.00000000  -1.18824e+01
   5.000    0.73613933    0.73613896    0.89207619    3.66883710    3.04139874    0.48595659   -1.00000000  -1.17315e+01
   5.000    0.96431760    0.96431704    1.09658696    3.68326047    3.01192883    0.48595659   -1.00000000  -1.15666e+01
   5.000    1.36759829    1.36759737    1.32154014    3.69859442    3.00010173    0.48595659   -1.00000000  -1.14096e+01
   5.000    1.67177288    1.67177166    1.43689928    3.70627713    3.00271023    0.48595659   -1.00000000  -1.13406e+01
   5.000    1.99925586    1.99925432    1.53946443    3.71237587    3.00227676    0.48595659   -1.00000000  -1.12769e+01
   5.000    2.37215916    2.37215725    1.63867771    3.71758556    2.99810115    0.48595659   -1.00000000  -1.12125e+01
   5.000    2.73253358    2.73253129    1.72149187    3.72153589    2.99252520    0.48595659   -1.00000000  -1.11566e+01
   5.000    3.07512636    3.07512371    1.79483602    3.72465164    2.98296144    0.48595659   -1.00000000  -1.11040e+01
   5.000    3.39541523    3.39541224    1.86177118    3.72720316    2.96929727    0.48595659   -1.00000000  -1.10535e+01
   5.000    3.69657747    3.69657414    1.92569069    3.72951346    2.95152890    0.48595659   -1.00000000  -1.10011e+01
   5.000    3.94072923    3.94072561    1.97857943    3.73161609    2.93479917    0.48595659   -1.00000000  -1.09555e+01
   5.000    4.14041650    4.14041268    2.03719289    3.73374403    2.90600259    0.48595659   -1.00000000  -1.08928e+01
   5.000    4.34854545    4.34854137    2.10837912    3.73614651    2.86575211    0.48595659   -1.00000000  -1.08168e+01
   5.000    4.55429950    4.55429510    2.18733809    3.73882813    2.81765825    0.48595659   -1.00000000  -1.07283e+01
   5.000    4.73945237    4.73944762    2.27901865    3.74197630    2.75596074    0.48595659   -1.00000000  -1.06213e+01
   5.000    4.90762996    4.90762480    2.37882606    3.74609417    2.68766117    0.48595659   -1.00000000  -1.04905e+01
   5.000    5.05867142    5.05866581    2.46422292    3.75111912    2.63556758    0.48595659   -1.00000000  -1.03853e+01
   5.000    5.19714915    5.19714303    2.53073595    3.75729571    2.60549787    0.48595658   -1.00000000  -1.03077e+01
   5.000    5.32778409    5.32777743    2.58640193    3.76559018    2.59377522    0.48595657   -1.00000000  -1.02499e+01
   5.000    5.45103347    5.45102623    2.63609600    3.77755513    2.60190117    0.48595656   -1.00000000  -1.02086e+01
   5.000    5.56383511    5.56382732    2.68066580    3.79308868    2.62835206    0.48595655   -1.00000000  -1.01810e+01
   5.000    5.67167066    5.67166234    2.72348729    3.81042279    2.66319411    0.48595654   -1.00000000  -1.01597e+01
   5.000    5.77489253    5.77488365    2.76609930    3.82816638    2.69944548    0.48595653   -1.00000000  -1.01407e+01
   5.000    5.87534761    5.87533817    2.80897764    3.84649900    2.73732458    0.48595652   -1.00000000  -1.01202e+01
   5.000    5.97809819    5.97808818    2.85434375    3.86518505    2.77429937    0.48595651   -1.00000000  -1.00986e+01
   5.000    6.08513326    6.08511996    2.89882493    3.88364618    2.81078197    0.48595651   -1.00000000  -9.87981e+00
   5.000    6.19197182    6.19195430    2.94356414    3.90211801    2.84683235    0.48595651   -1.00000000  -9.70227e+00
   5.000    6.29486112    6.29483926    2.98822554    3.92057720    2.88265478    0.48595650   -1.00000000  -9.57606e+00
   5.000    6.38994200    6.38991581    3.03147996    3.93883512    2.91857465    0.48595650   -1.00000000  -9.48096e+00
   5.000    6.49427581    6.49424465    3.07738018    3.95765539    2.95469591    0.48595651   -1.00000000  -9.40291e+00
   5.000    6.58840757    6.58837172    3.12064929    3.97610269    2.99129728    0.48595652   -1.00000000  -9.46615e+00
   5.000    6.67996764    6.67992733    3.16297596    3.99450192    3.02848268    0.48595652   -1.00000000  -9.62270e+00
   5.000    6.75266306    6.75261933    3.20006937    4.01209363    3.06645250    0.48595653   -1.00000000  -9.99133e+00
   5.000    6.85617088    6.85612256    3.24408403    4.03109201    3.10511843    0.48595654   -1.00000000  -9.96363e+00
