# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.63492919    0.63492885    0.86058642    3.69531011    3.11446095    0.19346280   -1.00000000  -1.17649e+01
   5.000    0.77648913    0.77648867    1.00284077    3.70411631    3.09490629    0.19346280   -1.00000000  -1.16522e+01
   5.000    0.99078136    0.99078071    1.15529326    3.71322297    3.08486284    0.19346280   -1.00000000  -1.15468e+01
   5.000    1.40490053    1.40489949    1.35228511    3.72425626    3.08373301    0.19346280   -1.00000000  -1.14280e+01
   5.000    1.63888436    1.63888309    1.43941576    3.72843243    3.08019827    0.19346280   -1.00000000  -1.13729e+01
   5.000    2.16448666    2.16448485    1.60180212    3.73510295    3.06522877    0.19346280   -1.00000000  -1.12612e+01
   5.000    2.56574290    2.56574067    1.71152439    3.73885977    3.04442422    0.19346280   -1.00000000  -1.11798e+01
   5.000    2.86635959    2.86635703    1.79339200    3.74140247    3.02086039    0.19346280   -1.00000000  -1.11126e+01
   5.000    3.10162994    3.10162711    1.86133594    3.74348000    2.99554177    0.19346280   -1.00000000  -1.10528e+01
   5.000    3.27240076    3.27239775    1.92956355    3.74554292    2.95880499    0.19346280   -1.00000000  -1.09804e+01
   5.000    3.44717527    3.44717204    2.01043550    3.74782394    2.90964941    0.19346280   -1.00000000  -1.08919e+01
   5.000    3.61911022    3.61910670    2.10790712    3.75058131    2.84436584    0.19346280   -1.00000000  -1.07783e+01
   5.000    3.77065646    3.77065263    2.21949794    3.75393174    2.76398531    0.19346280   -1.00000000  -1.06388e+01
   5.000    3.89991248    3.89990828    2.32195389    3.75831883    2.69374761    0.19346280   -1.00000000  -1.05070e+01
   5.000    4.00775666    4.00775208    2.39545088    3.76367741    2.65350683    0.19346280   -1.00000000  -1.04153e+01
   5.000    4.12919183    4.12918680    2.46399150    3.77120599    2.62786952    0.19346280   -1.00000000  -1.03345e+01
   5.000    4.24152122    4.24151572    2.52504422    3.78227261    2.62291332    0.19346279   -1.00000000  -1.02785e+01
   5.000    4.35082706    4.35082106    2.57987090    3.80027916    2.65101730    0.19346279   -1.00000000  -1.02395e+01
   5.000    4.45409379    4.45408729    2.63105871    3.82060543    2.69138832    0.19346278   -1.00000000  -1.02139e+01
   5.000    4.56526227    4.56525516    2.68600426    3.84577153    2.74779511    0.19346278   -1.00000000  -1.01928e+01
   5.000    4.68234145    4.68233363    2.74393249    3.87458229    2.81610646    0.19346277   -1.00000000  -1.01743e+01
   5.000    4.78767886    4.78767042    2.79401618    3.89946110    2.87525016    0.19346277   -1.00000000  -1.01588e+01
   5.000    4.87955791    4.87954894    2.83433455    3.91894093    2.92103798    0.19346277   -1.00000000  -1.01448e+01
   5.000    4.96953990    4.96953041    2.87351407    3.93829135    2.96727803    0.19346276   -1.00000000  -1.01335e+01
   5.000    5.05874011    5.05873011    2.91025544    3.95652899    3.01117999    0.19346276   -1.00000000  -1.01220e+01
   5.000    5.14466837    5.14465786    2.94463366    3.97400467    3.05398750    0.19346275   -1.00000000  -1.01122e+01
   5.000    5.22968378    5.22967276    2.97819166    3.99132156    3.09690271    0.19346275   -1.00000000  -1.01045e+01
   5.000    5.32061494    5.32060335    3.01277969    4.01031071    3.14569983    0.19346276   -1.00000000  -1.00975e+01
   5.000    5.41000473    5.40999255    3.04624472    4.02952411    3.19631229    0.19346276   -1.00000000  -1.00928e+01
   5.000    5.50122241    5.50120964    3.07953331    4.04862107    3.24677874    0.19346276   -1.00000000  -1.00892e+01
   5.000    5.57796883    5.57795563    3.10422614    4.06086926    3.27700503    0.19346276   -1.00000000  -1.00823e+01
   5.000    5.65466683    5.65465324    3.12857598    4.07296892    3.30697651    0.19346277   -1.00000000  -1.01938e+01
   5.000    5.73108856    5.73107465    3.15256744    4.08495450    3.33682867    0.19346277   -1.00000000  -1.04389e+01
   5.000    5.84258770    5.84256967    3.18431327    4.10279764    3.38424334    0.19346278   -1.00000000  -1.10124e+01
   5.000    5.96589046    5.96586706    3.21825813    4.12246199    3.43738261    0.19346279   -1.00000000  -1.09270e+01
   5.000    6.08975750    6.08972866    3.25181219    4.14198733    3.49039515    0.19346279   -1.00000000  -1.07075e+01
   5.000    6.21444715    6.21441279    3.28504807    4.16138670    3.54327824    0.19346280   -1.00000000  -1.05499e+01
   5.000    6.34035507    6.34031507    3.31806096    4.18067995    3.59604309    0.19346281   -1.00000000  -1.04243e+01
   5.000    6.46659923    6.46655352    3.35065692    4.19981899    3.64863101    0.19346281   -1.00000000  -1.03192e+01
   5.000    6.59424663    6.59419508    3.38308694    4.21885740    3.70107826    0.19346281   -1.00000000  -1.02275e+01
   5.000    6.72269527    6.72263778    3.41523878    4.23776512    3.75333567    0.19346281   -1.00000000  -1.01461e+01
   5.000    6.85235361    6.85229002    3.44724034    4.25656855    3.80540885    0.19346281   -1.00000000  -1.00720e+01
   5.000    6.98332539    6.98325555    3.47914893    4.27527546    3.85727869    0.19346280   -1.00000000  -1.00039e+01
   5.000    7.12009899    7.12002433    3.50784710    4.29197113    3.90369972    0.19346280   -1.00000000  -9.92784e+00
   5.000    7.26046376    7.26038429    3.53636203    4.30839765    3.94930221    0.19346280   -1.00000000  -9.85632e+00
   5.000    7.40370481    7.40362031    3.56506942    4.32486136    3.99503339    0.19346280   -1.00000000  -9.79050e+00
   5.000    7.55369399    7.55360388    3.59379706    4.34122037    4.04052213    0.19346280   -1.00000000  -9.72512e+00
   5.000    7.71516973    7.71507343    3.62255002    4.35729861    4.08513383    0.19346280   -1.00000000  -9.95549e+00
   5.000    7.87751868    7.87741682    3.65085154    4.37321177    4.12958559    0.19346280   -1.00000000  -1.09797e+01
   5.000    8.04898575    8.04887785    3.67960076    4.38901164    4.17348116    0.19346280   -1.00000000  -1.08420e+01
   5.000    8.23167952    8.23156466    3.70835695    4.40453265    4.21642902    0.19346280   -1.00000000  -1.06998e+01
   5.000    8.41427832    8.41415646    3.73709813    4.41983074    4.25849523    0.19346280   -1.00000000  -1.05762e+01
   5.000    8.60710249    8.60697284    3.76663166    4.43507516    4.29977040    0.19346280   -1.00000000  -1.04502e+01
   5.000    8.80833224    8.80819409    3.79703561    4.45034054    4.34041818    0.19346280   -1.00000000  -1.03273e+01
   5.000    9.01573980    9.01559282    3.82894668    4.46583645    4.38078767    0.19346280   -1.00000000  -1.02156e+01
   5.000    9.26332319    9.26316399    3.86355709    4.48213441    4.42263632    0.19346280   -1.00000000  -1.00691e+01
   5.000    9.56580861    9.56563439    3.90390507    4.50090477    4.47121033    0.19346280   -1.00000000  -9.93134e+00
   5.000   10.15665941   10.15645385    3.94519567    4.52277648    4.54375770    0.19346280   -1.00000000  -9.80056e+00
   5.000   10.65203823   10.65180298    3.93140479    4.51498872    4.54690183    0.19346280   -1.00000000  -9.89083e+00
   5.000   11.59272135   11.59242420    3.97913601    4.52069383    4.55879065    0.19346280    0.00000000  -9.80655e+00
   5.000   11.82950551   11.82919184    4.00081201    4.52314291    4.55585833    0.19346280    0.00000000  -9.77356e+00
   5.000   12.07460613   12.07427453    4.02488535    4.52598102    4.55217321    0.19346280    0.00000000  -9.73146e+00
