# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.55794149    0.55794128    0.60628689    3.63006111    3.05169371    0.77018929   -1.00000000  -1.19621e+01
   5.000    0.71752574    0.71752541    0.82352131    3.64853786    3.01760220    0.77018929   -1.00000000  -1.17834e+01
   5.000    0.97389868    0.97389816    1.06721328    3.66634947    2.97792717    0.77018929   -1.00000000  -1.15839e+01
   5.000    1.63804861    1.63804749    1.41123054    3.68973129    2.95212489    0.77018929   -1.00000000  -1.13334e+01
   5.000    1.98247344    1.98247199    1.52342729    3.69732934    2.95443722    0.77018929   -1.00000000  -1.12671e+01
   5.000    2.27378120    2.27377946    1.60255607    3.70217903    2.95419764    0.77018929   -1.00000000  -1.12178e+01
   5.000    2.58897270    2.58897065    1.67823875    3.70640392    2.95184331    0.77018929   -1.00000000  -1.11694e+01
   5.000    2.91834259    2.91834020    1.74808884    3.71004464    2.94855968    0.77018929   -1.00000000  -1.11232e+01
   5.000    3.24169493    3.24169220    1.81101385    3.71300645    2.94298165    0.77018929   -1.00000000  -1.10792e+01
   5.000    3.55107058    3.55106753    1.86878609    3.71552425    2.93499845    0.77018929   -1.00000000  -1.10380e+01
   5.000    3.86133259    3.86132921    1.92492706    3.71787730    2.92465599    0.77018929   -1.00000000  -1.09959e+01
   5.000    4.14491689    4.14491319    1.97628120    3.72002633    2.91251744    0.77018929   -1.00000000  -1.09543e+01
   5.000    4.41437634    4.41437234    2.03173074    3.72217697    2.89305900    0.77018929   -1.00000000  -1.09043e+01
   5.000    4.64478605    4.64478182    2.08802306    3.72433274    2.86749063    0.77018929   -1.00000000  -1.08481e+01
   5.000    4.87225518    4.87225068    2.14977238    3.72662742    2.83569579    0.77018929   -1.00000000  -1.07843e+01
   5.000    5.09987730    5.09987246    2.22074523    3.72923586    2.79500482    0.77018929   -1.00000000  -1.07061e+01
   5.000    5.30990969    5.30990446    2.30468319    3.73234393    2.74106460    0.77018930   -1.00000000  -1.06083e+01
   5.000    5.49863857    5.49863293    2.39884200    3.73618254    2.67751206    0.77018930   -1.00000000  -1.04956e+01
   5.000    5.66733012    5.66732400    2.48606835    3.74096449    2.62244484    0.77018930   -1.00000000  -1.03814e+01
   5.000    5.81991080    5.81990416    2.55481707    3.74660837    2.58782420    0.77018929   -1.00000000  -1.02991e+01
   5.000    5.96167174    5.96166455    2.60922273    3.75328799    2.57061788    0.77018928   -1.00000000  -1.02405e+01
   5.000    6.10123493    6.10122714    2.65598549    3.76271380    2.57143038    0.77018926   -1.00000000  -1.01940e+01
   5.000    6.23505302    6.23504460    2.69896929    3.77546326    2.58874799    0.77018924   -1.00000000  -1.01616e+01
   5.000    6.36079417    6.36078514    2.74021304    3.79082994    2.61771295    0.77018923   -1.00000000  -1.01407e+01
   5.000    6.48704723    6.48703758    2.78329206    3.80790537    2.65171326    0.77018921   -1.00000000  -1.01235e+01
   5.000    6.61542099    6.61540717    2.82461086    3.82566134    2.68925752    0.77018920   -1.00000000  -9.87239e+00
   5.000    6.72675312    6.72673504    2.86401275    3.84287594    2.72540685    0.77018920   -1.00000000  -9.71704e+00
   5.000    6.86051240    6.86048899    2.91183617    3.86135797    2.75955257    0.77018919   -1.00000000  -9.57771e+00
   5.000    6.97426795    6.97423960    2.95718838    3.87920177    2.79241404    0.77018919   -1.00000000  -9.48039e+00
   5.000    7.06272415    7.06269152    2.99830931    3.89615434    2.82442095    0.77018918   -1.00000000  -9.41060e+00
   5.000    7.16453976    7.16450206    3.04464959    3.91398989    2.85554352    0.77018919   -1.00000000  -9.33778e+00
   5.000    7.26184518    7.26180228    3.09128871    3.93188029    2.88631550    0.77018920   -1.00000000  -9.27228e+00
   5.000    7.35487638    7.35482813    3.13785065    3.94979311    2.91699740    0.77018921   -1.00000000  -9.21236e+00
   5.000    7.44409222    7.44403847    3.18411427    3.96774567    2.94790719    0.77018922   -1.00000000  -9.15697e+00
   5.000    7.52984461    7.52978519    3.22980256    3.98572252    2.97928124    0.77018923   -1.00000000  -9.13259e+00
   5.000    7.61251694    7.61245212    3.27467079    4.00371348    3.01134664    0.77018924   -1.00000000  -9.24028e+00
   5.000    7.69247522    7.69240553    3.31848678    4.02170745    3.04431317    0.77018925   -1.00000000  -9.44667e+00
   5.000    7.77006748    7.76999354    3.36104396    4.03969328    3.07836375    0.77018926   -1.00000000  -9.71834e+00
   5.000    7.84563301    7.84555495    3.40216239    4.05766028    3.11365594    0.77018927   -1.00000000  -9.64088e+00
   5.000    7.91950541    7.91942319    3.44169144    4.07560043    3.15032831    0.77018928   -1.00000000  -9.56330e+00
   5.000    7.99201523    7.99192878    3.47952470    4.09350526    3.18847330    0.77018929   -1.00000000  -9.48779e+00
   5.000    8.07418390    8.07409356    3.51509269    4.11115848    3.22790441    0.77018929   -1.00000000  -9.39047e+00
   5.000    8.15701431    8.15691989    3.54888448    4.12874785    3.26883161    0.77018929   -1.00000000  -9.29889e+00
   5.000    8.23945563    8.23935684    3.58098660    4.14628637    3.31122459    0.77018929   -1.00000000  -9.21319e+00
   5.000    8.32181170    8.32170819    3.61144121    4.16376377    3.35501608    0.77018929   -1.00000000  -9.13412e+00
   5.000    8.40431940    8.40421074    3.64033888    4.18116945    3.40008558    0.77018929   -1.00000000  -9.05995e+00
   5.000    8.48727526    8.48716097    3.66775541    4.19849700    3.44634729    0.77018929   -1.00000000  -8.99027e+00
   5.000    8.57649019    8.57636899    3.69382024    4.21576093    3.49380546    0.77018929   -1.00000000  -8.91581e+00
   5.000    8.66774242    8.66761344    3.71860487    4.23293340    3.54224082    0.77018929   -1.00000000  -8.84557e+00
   5.000    8.76029317    8.76015559    3.74218172    4.24999967    3.59152359    0.77018929   -1.00000000  -8.78060e+00
   5.000    8.85439388    8.85424675    3.76463350    4.26695072    3.64154745    0.77018929   -1.00000000  -8.72033e+00
   5.000    8.95041749    8.95025972    3.78604463    4.28378648    3.69224618    0.77018929   -1.00000000  -8.66390e+00
   5.000    9.05666161    9.05649050    3.80694492    4.30084842    3.74464743    0.77018929   -1.00000000  -8.60155e+00
   5.000    9.17504088    9.17485305    3.82747546    4.31823046    3.79906117    0.77018929   -1.00000000  -8.53501e+00
   5.000    9.30016121    9.29995403    3.84735728    4.33577013    3.85506243    0.77018929   -1.00000000  -8.47404e+00
   5.000    9.43853233    9.43830171    3.86690334    4.35398019    3.91468721    0.77018929   -1.00000000  -8.41700e+00
   5.000    9.61409518    9.61383182    3.88618667    4.37446731    3.98538439    0.77018929   -1.00000000  -8.36352e+00
   5.000    9.94230570    9.94198699    3.89120622    4.39985287    4.09692309    0.77018929   -1.00000000  -9.36535e+00
   5.000   10.35220832   10.35184991    3.88983691    4.41479133    4.17526394    0.77018929   -1.00000000  -9.47900e+00
   5.000   10.59584617   10.59546405    3.91353671    4.42811791    4.21495466    0.77018929   -1.00000000  -9.40772e+00
   5.000   10.79334495   10.79294306    3.94338073    4.44159335    4.24718689    0.77018929   -1.00000000  -9.30220e+00
   5.000   11.07541415   11.07498125    3.97932554    4.45708781    4.28462292    0.77018929   -1.00000000  -9.16697e+00
   5.000   11.80075481   11.80022465    4.01205960    4.47163057    4.33746697    0.77018929    0.00000000  -9.03803e+00
   5.000   11.84262539   11.84208950    4.00154673    4.46439475    4.32061862    0.77018929    0.00000000  -9.04167e+00
   5.000   11.88992426   11.88938191    3.99302271    4.45797198    4.30523876    0.77018929    0.00000000  -9.05317e+00
   5.000   12.03562651   12.03506450    4.01484293    4.46419912    4.31383246    0.77018929    0.00000000  -9.11763e+00
   5.000   12.23832754   12.23773236    4.03334258    4.46832468    4.31877276    0.77018929    0.00000000  -9.04623e+00
   5.000   12.45849139   12.45786048    4.05280582    4.47211567    4.32212600    0.77018929    0.00000000  -8.99325e+00
   5.000   12.68354051   12.68287244    4.07222993    4.47548141    4.32398714    0.77018929    0.00000000  -8.94988e+00
   5.000   12.90901192   12.90830597    4.09200890    4.47866294    4.32477122    0.77018929    0.00000000  -8.91349e+00
   5.000   13.29415769   13.29337721    4.12587330    4.48391510    4.32454406    0.77018929    0.00000000  -8.83297e+00
   5.000   13.78481711   13.78393635    4.16991228    4.49062754    4.32314429    0.77018929    0.00000000  -8.73861e+00
   5.000   14.75153137   14.75041474    4.25362498    4.50306345    4.31861402    0.77018929    0.00000000  -8.55507e+00
   5.000   16.07963198   16.07811615    4.35977454    4.51869647    4.31255869    0.77018929    0.00000000  -8.33078e+00
   5.000   16.26223742   16.26065971    4.37311796    4.52064128    4.31180118    0.77018929    0.00000000  -8.29927e+00
   5.000   16.44620409   16.44456255    4.38655344    4.52260010    4.31104341    0.77018929    0.00000000  -8.26973e+00
   5.000   16.63153240   16.62982499    4.40008680    4.52457341    4.31028157    0.77018929    0.00000000  -8.24189e+00
   5.000   16.81843349   16.81665802    4.41373538    4.52656339    4.30951253    0.77018929    0.00000000  -8.21552e+00
   5.000   17.01429903   17.01245118    4.42803760    4.52865168    4.30871903    0.77018929    0.00000000  -8.18949e+00
   5.000   17.39768064   17.39567085    4.45407333    4.53241243    4.30721875    0.77018929    0.00000000  -8.12981e+00
   5.000   17.78161824   17.77944231    4.48022132    4.53619164    4.30571532    0.77018929    0.00000000  -8.07768e+00
   5.000   18.15801334   18.15566511    4.50513392    4.53978445    4.30430227    0.77018929    0.00000000  -8.02752e+00
   5.000   20.12497822   20.12148941    4.62460264    4.55684384    4.29752169    0.77018929    0.00000000  -7.78172e+00
   5.000   20.73497682   20.73101808    4.65503881    4.56108722    4.29587550    0.77018929    0.00000000  -7.69185e+00
   5.000   21.34583273   21.34138479    4.68552059    4.56533540    4.29421920    0.77018929    0.00000000  -7.61729e+00
   5.000   21.95769910   21.95274167    4.71605557    4.56958935    4.29255208    0.77018929    0.00000000  -7.55355e+00
   5.000   22.57030978   22.56482182    4.74663051    4.57384704    4.29087407    0.77018929    0.00000000  -7.49788e+00
   5.000   23.18354588   23.17750543    4.77723946    4.57810796    4.28918680    0.77018929    0.00000000  -7.44847e+00
   5.000   23.79938693   23.79276904    4.80798132    4.58238549    4.28748318    0.77018929    0.00000000  -7.40390e+00
   5.000   24.41773341   24.41051204    4.83885118    4.58668021    4.28576845    0.77018929    0.00000000  -7.36330e+00
   5.000   25.05072187   25.04284400    4.86987707    4.59098455    4.28403956    0.77018929    0.00000000  -7.32299e+00
   5.000   25.90117346   25.89217085    4.90265078    4.59536975    4.28226183    0.77018929    0.00000000  -7.24352e+00
   5.000   26.75133105   26.74115459    4.93541530    4.59975226    4.28047730    0.77018929    0.00000000  -7.17633e+00
   5.000   27.60158013   27.59017782    4.96818549    4.60413401    4.27868488    0.77018929    0.00000000  -7.11809e+00
   5.000   28.45709990   28.44440913    5.00116117    4.60854116    4.27687133    0.77018929    0.00000000  -7.06639e+00
   5.000   29.31400719   29.29996846    5.03419252    4.61295403    4.27504625    0.77018929    0.00000000  -7.02007e+00
   5.000   30.20886704   30.19334037    5.06711834    4.61731578    4.27321140    0.77018929    0.00000000  -6.97160e+00
   5.000   31.25863005   31.24121158    5.09969291    4.62148579    4.27135514    0.77018929    0.00000000  -6.90474e+00
   5.000   32.30850406   32.28909865    5.13227188    4.62565499    4.26949179    0.77018929    0.00000000  -6.84674e+00
   5.000   33.36883205   33.34731882    5.16517632    4.62986424    4.26760206    0.77018929    0.00000000  -6.79502e+00
   5.000   34.42898189   34.40525515    5.19807614    4.63407133    4.26570489    0.77018929    0.00000000  -6.74876e+00
   5.000   35.60822972   35.58188326    5.23145713    4.63826380    4.26377173    0.77018929    0.00000000  -6.69477e+00
   5.000   36.92843855   36.89897255    5.26544875    4.64244595    4.26179684    0.77018929    0.00000000  -6.63427e+00
   5.000   38.25777694   38.22499646    5.29967596    4.64665571    4.25980115    0.77018929    0.00000000  -6.58075e+00
   5.000   39.59180989   39.55552241    5.33402442    4.65087973    4.25779422    0.77018929    0.00000000  -6.53286e+00
   5.000   40.68367271   40.64236819    5.36088100    4.65389833    4.25511668    0.77018929    0.00000000  -6.49387e+00
   5.000   41.14593824   41.10513156    5.37105650    4.65531779    4.25546642    0.77018929    0.00000000  -6.47755e+00
   5.000   41.36306364   41.32190052    5.37590972    4.65592484    4.25531210    0.77018929    0.00000000  -6.46991e+00
   5.000   41.58405986   41.54254634    5.38084273    4.65654158    4.25515749    0.77018929    0.00000000  -6.46226e+00
   5.000   41.80950315   41.76764327    5.38586824    4.65717051    4.25500594    0.77018929    0.00000000  -6.45459e+00
   5.000   42.41574069   42.37497375    5.39910968    4.65904021    4.25560614    0.77018929    0.00000000  -6.43520e+00
   5.000   43.80322061   43.75522838    5.42898737    4.66226257    4.25244650    0.77018929    0.00000000  -6.38820e+00
   5.000   46.06125142   46.00593633    5.47487306    4.66763141    4.24983234    0.77018929    0.00000000  -6.31866e+00
   5.000   48.24257041   48.17989207    5.51642137    4.67243589    4.24754268    0.77018929    0.00000000  -6.25640e+00
   5.000   50.85821113   50.78610111    5.56318517    4.67775802    4.24495320    0.77018929    0.00000000  -6.18747e+00
   5.000   52.90273816   52.82295110    5.59760288    4.68162455    4.24308279    0.77018929    0.00000000  -6.13738e+00
   5.000   55.54551608   55.45509973    5.63958794    4.68626182    4.24075504    0.77018929    0.00000000  -6.07690e+00
   5.000   58.02172190   57.92091016    5.67670619    4.69029983    4.23869884    0.77018928    0.00000000  -6.02427e+00
   5.000   60.27407633   60.16361787    5.70851615    4.69370991    4.23695551    0.77018927    0.00000000  -5.97910e+00
   5.000   63.36913582   63.24411713    5.74949115    4.69801394    4.23465447    0.77018923    0.00000000  -5.92078e+00
   5.000   67.08327646   66.93931943    5.79605906    4.70282707    4.23201237    0.77018912    0.00000000  -5.85705e+00
   5.000   71.02472089   70.85940763    5.84224043    4.70750440    4.22937609    0.77018885    0.00000000  -5.79532e+00
   5.000   74.08513533   73.90257516    5.87572032    4.71083003    4.22747917    0.77018839    0.00000000  -5.75071e+00
   5.000   78.17300244   77.96633042    5.91760670    4.71491062    4.22510681    0.77018694    0.00000000  -5.69510e+00
   5.000   82.37774712   82.14541866    5.95801717    4.71878200    4.22286721    0.77018354    0.00000000  -5.64245e+00
   5.000   86.28577096   86.02885707    5.99341239    4.72211865    4.22094147    0.77017649    0.00000000  -5.59707e+00
   5.000   89.88799353   89.60775503    6.02442874    4.72497340    4.21916689    0.77016430    0.00000000  -5.55792e+00
   5.000   95.76805107   95.44867002    6.07132586    4.72917783    4.21645179    0.77012311    0.00000000  -5.49829e+00
   5.000   99.03402948   98.69284426    6.09586888    4.73130050    4.21490228    0.77008137    0.00000000  -5.46741e+00
   5.000  104.22004926  103.84356757    6.13207109    4.73433163    4.21252434    0.76996720    0.00000000  -5.42077e+00
   5.000  110.20214525  109.78274725    6.17294575    4.73772177    4.20981365    0.76976651    0.00000000  -5.37195e+00
   5.000  115.22434027  114.76614535    6.20368688    4.74016009    4.20772994    0.76948383    0.00000000  -5.33301e+00
   5.000  120.31350259  119.81384880    6.23464329    4.74261284    4.20564349    0.76908154    0.00000000  -5.29662e+00
   5.000  125.96338863  125.41792408    6.26583859    4.74497755    4.20347008    0.76846556    0.00000000  -5.25802e+00
   5.000  131.83528235  131.24044181    6.29734117    4.74734070    4.20127952    0.76759603    0.00000000  -5.22074e+00
   5.000  138.10586666  137.45778987    6.32883861    4.74963206    4.19905043    0.76634460    0.00000000  -5.18325e+00
   5.000  143.71869257  143.02301995    6.35546708    4.75152389    4.19716260    0.76500111    0.00000000  -5.15159e+00
   5.000  149.09708878  148.35458016    6.38021454    4.75325884    4.19540990    0.76343573    0.00000000  -5.12293e+00
   5.000  163.00413414  162.13709076    6.43861376    4.75720474    4.19129102    0.75754928    0.00000000  -5.05460e+00
   5.000  178.49394987  177.48372154    6.49726692    4.76098779    4.18712495    0.74855532    0.00000000  -4.98724e+00
   5.000  208.43804436  207.13599529    6.59488396    4.76685634    4.18010162    0.72250341    0.00000000  -4.87639e+00
   5.000  229.90252979  228.38368746    6.65521743    4.77023493    4.17575497    0.69898971    0.00000000  -4.80895e+00
   5.000  258.55547796  256.73753615    6.72593017    4.77392084    4.17057357    0.66833261    0.00000000  -4.73052e+00
   5.000  286.09243492  283.97947308    6.78576371    4.77684228    4.16620028    0.63884926    0.00000000  -4.66490e+00
# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.050    0.60060661    0.60060636    0.65921752    3.63593340    3.05446055    0.77018929   -1.00000000  -1.19284e+01
   5.050    0.77896921    0.77896882    0.87714793    3.65393064    3.02124676    0.77018929   -1.00000000  -1.17480e+01
   5.050    1.00069861    1.00069803    1.06654472    3.66828974    2.99828172    0.77018929   -1.00000000  -1.15971e+01
   5.050    1.53754763    1.53754655    1.33445533    3.68871369    2.99791685    0.77018929   -1.00000000  -1.14213e+01
   5.050    1.91526787    1.91526642    1.46280024    3.69776411    3.00182590    0.77018929   -1.00000000  -1.13441e+01
   5.050    2.20841191    2.20841017    1.54623227    3.70297417    3.00108234    0.77018929   -1.00000000  -1.12914e+01
   5.050    2.52043192    2.52042986    1.62400374    3.70740533    2.99840915    0.77018929   -1.00000000  -1.12412e+01
   5.050    2.84377803    2.84377564    1.69539242    3.71115048    2.99441060    0.77018929   -1.00000000  -1.11928e+01
   5.050    3.15307434    3.15307162    1.75718000    3.71420973    2.98959734    0.77018929   -1.00000000  -1.11503e+01
   5.050    3.46223557    3.46223251    1.81807436    3.71683163    2.97993730    0.77018929   -1.00000000  -1.11061e+01
   5.050    3.76424184    3.76423844    1.87508704    3.71927688    2.96903389    0.77018929   -1.00000000  -1.10626e+01
   5.050    4.03925775    4.03925404    1.92710342    3.72147272    2.95635320    0.77018929   -1.00000000  -1.10204e+01
   5.050    4.31546376    4.31545973    1.98500246    3.72371692    2.93612559    0.77018929   -1.00000000  -1.09678e+01
   5.050    4.55537496    4.55537066    2.04516068    3.72603128    2.90874929    0.77018929   -1.00000000  -1.09077e+01
   5.050    4.76613810    4.76613356    2.11019996    3.72844286    2.87307436    0.77018929   -1.00000000  -1.08396e+01
   5.050    4.98206893    4.98206406    2.18206528    3.73120649    2.83150417    0.77018929   -1.00000000  -1.07604e+01
   5.050    5.18067365    5.18066841    2.26722723    3.73455372    2.77664227    0.77018930   -1.00000000  -1.06578e+01
   5.050    5.35923032    5.35922466    2.35935695    3.73867338    2.71569438    0.77018930   -1.00000000  -1.05427e+01
   5.050    5.52005597    5.52004985    2.44384278    3.74360623    2.66386478    0.77018930   -1.00000000  -1.04404e+01
   5.050    5.66786577    5.66785914    2.50923784    3.74948490    2.63339832    0.77018929   -1.00000000  -1.03609e+01
   5.050    5.80408753    5.80408035    2.56251299    3.75640822    2.61815777    0.77018927   -1.00000000  -1.03047e+01
   5.050    5.93064917    5.93064143    2.60792304    3.76515153    2.61707808    0.77018925   -1.00000000  -1.02622e+01
   5.050    6.05756157    6.05755324    2.65174786    3.77787800    2.63328840    0.77018923   -1.00000000  -1.02293e+01
   5.050    6.18002060    6.18001167    2.69399533    3.79372510    2.66294317    0.77018921   -1.00000000  -1.02036e+01
   5.050    6.29563874    6.29562922    2.73642721    3.81076449    2.69670708    0.77018919   -1.00000000  -1.01827e+01
   5.050    6.40341995    6.40340985    2.77903221    3.82803606    2.73068174    0.77018918   -1.00000000  -1.01635e+01
   5.050    6.52025860    6.52024722    2.82603586    3.84602730    2.76357554    0.77018916   -1.00000000  -1.00843e+01
   5.050    6.62202153    6.62200608    2.86807564    3.86334122    2.79690899    0.77018915   -1.00000000  -9.86011e+00
   5.050    6.73049649    6.73047645    2.91409160    3.88120322    2.82886202    0.77018915   -1.00000000  -9.69621e+00
   5.050    6.83404394    6.83401921    2.96083362    3.89913869    2.86008668    0.77018915   -1.00000000  -9.57394e+00
   5.050    6.93291153    6.93288199    3.00796523    3.91713477    2.89088283    0.77018915   -1.00000000  -9.47492e+00
