# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.58616013    0.58615985    0.76630362    3.67802017    3.10484000    0.12206678   -1.00000000  -1.18394e+01
   5.000    0.71281167    0.71281128    0.91954635    3.68894934    3.08039807    0.12206678   -1.00000000  -1.17144e+01
   5.000    0.93209641    0.93209584    1.10664026    3.70118167    3.05877352    0.12206678   -1.00000000  -1.15681e+01
   5.000    1.27099385    1.27099296    1.29170836    3.71304545    3.05590676    0.12206678   -1.00000000  -1.14525e+01
   5.000    1.46503567    1.46503460    1.37186264    3.71780931    3.05654146    0.12206678   -1.00000000  -1.14038e+01
   5.000    2.02645955    2.02645792    1.55715072    3.72719652    3.04964328    0.12206678   -1.00000000  -1.12844e+01
   5.000    2.46003684    2.46003476    1.67292901    3.73201824    3.03737028    0.12206678   -1.00000000  -1.12043e+01
   5.000    2.79453354    2.79453110    1.75567732    3.73504671    3.02217548    0.12206678   -1.00000000  -1.11429e+01
   5.000    3.09574278    3.09574000    1.83092988    3.73752433    3.00129416    0.12206678   -1.00000000  -1.10817e+01
   5.000    3.34828925    3.34828618    1.89533367    3.73977813    2.97992477    0.12206678   -1.00000000  -1.10262e+01
   5.000    3.52509976    3.52509653    1.96172647    3.74188967    2.94434234    0.12206678   -1.00000000  -1.09569e+01
   5.000    3.70395735    3.70395389    2.03169310    3.74405241    2.90456043    0.12206678   -1.00000000  -1.08826e+01
   5.000    3.88419888    3.88419513    2.11851905    3.74681509    2.84939467    0.12206678   -1.00000000  -1.07837e+01
   5.000    4.03386105    4.03385699    2.21405266    3.74999278    2.78291580    0.12206678   -1.00000000  -1.06635e+01
   5.000    4.18318618    4.18318176    2.32051975    3.75411254    2.70865401    0.12206678   -1.00000000  -1.05256e+01
   5.000    4.31958921    4.31958437    2.40948826    3.75946819    2.65505445    0.12206678   -1.00000000  -1.04151e+01
   5.000    4.44619894    4.44619364    2.48162306    3.76643670    2.62336526    0.12206677   -1.00000000  -1.03326e+01
   5.000    4.56521775    4.56521195    2.54382406    3.77647441    2.61278277    0.12206677   -1.00000000  -1.02696e+01
   5.000    4.67735902    4.67735272    2.59963116    3.79186141    2.62905643    0.12206677   -1.00000000  -1.02254e+01
   5.000    4.79029864    4.79029181    2.65494807    3.81131517    2.66216231    0.12206677   -1.00000000  -1.01948e+01
   5.000    4.91459675    4.91458913    2.71984097    3.84279352    2.73406422    0.12206676   -1.00000000  -1.01686e+01
   5.000    5.02665491    5.02664662    2.77663574    3.86885302    2.79137650    0.12206676   -1.00000000  -1.01460e+01
   5.000    5.12068715    5.12067834    2.82041532    3.88821359    2.83300910    0.12206676   -1.00000000  -1.01261e+01
   5.000    5.21169228    5.21168294    2.86294130    3.90746417    2.87519871    0.12206675   -1.00000000  -1.01093e+01
   5.000    5.30200095    5.30199107    2.90397759    3.92664139    2.91832050    0.12206675   -1.00000000  -1.00932e+01
