# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.72140840    0.72140811    0.77938773    3.62911085    2.98635449    0.19346280   -1.00000000  -1.18126e+01
   5.000    0.97580507    0.97580459    1.02555601    3.64723707    2.94398422    0.19346280   -1.00000000  -1.16105e+01
   5.000    1.20822547    1.20822481    1.18584741    3.65780044    2.91882360    0.19346280   -1.00000000  -1.14812e+01
   5.000    2.08202821    2.08202676    1.53261607    3.68040416    2.89878314    0.19346280   -1.00000000  -1.12412e+01
   5.000    2.38625637    2.38625463    1.61145224    3.68542496    2.89928991    0.19346280   -1.00000000  -1.11925e+01
   5.000    2.71064977    2.71064772    1.68650242    3.68976971    2.89699359    0.19346280   -1.00000000  -1.11443e+01
   5.000    3.05153279    3.05153041    1.75528788    3.69358034    2.89486457    0.19346280   -1.00000000  -1.10991e+01
   5.000    3.38963987    3.38963716    1.81822793    3.69674102    2.89024320    0.19346280   -1.00000000  -1.10561e+01
   5.000    3.72110695    3.72110390    1.87578559    3.69945017    2.88403273    0.19346280   -1.00000000  -1.10163e+01
   5.000    4.02809711    4.02809374    1.92681691    3.70179990    2.87677307    0.19346280   -1.00000000  -1.09789e+01
   5.000    4.34506973    4.34506602    1.98091832    3.70403504    2.86442196    0.19346280   -1.00000000  -1.09355e+01
   5.000    4.62196977    4.62196577    2.03179358    3.70617387    2.84894164    0.19346280   -1.00000000  -1.08915e+01
   5.000    4.86840177    4.86839754    2.08444660    3.70837339    2.82766215    0.19346280   -1.00000000  -1.08414e+01
   5.000    5.11244638    5.11244188    2.14145662    3.71076393    2.80147105    0.19346280   -1.00000000  -1.07850e+01
   5.000    5.35987902    5.35987417    2.20657996    3.71335576    2.76725340    0.19346280   -1.00000000  -1.07159e+01
   5.000    5.58885888    5.58885366    2.28357649    3.71634021    2.72038003    0.19346280   -1.00000000  -1.06280e+01
   5.000    5.79615130    5.79614567    2.37403318    3.72013802    2.66097013    0.19346280   -1.00000000  -1.05200e+01
   5.000    5.97941697    5.97941088    2.46863044    3.72506628    2.59963540    0.19346280   -1.00000000  -1.04030e+01
   5.000    6.15071828    6.15071164    2.54574028    3.73146822    2.56013364    0.19346280   -1.00000000  -1.02984e+01
   5.000    6.31148447    6.31147724    2.60839797    3.73903631    2.53892539    0.19346280   -1.00000000  -1.02291e+01
   5.000    6.45528822    6.45528040    2.65916888    3.74775915    2.53304367    0.19346280   -1.00000000  -1.01858e+01
   5.000    6.60450144    6.60449063    2.70116901    3.76084430    2.55258006    0.19346279   -1.00000000  -9.93526e+00
   5.000    6.75168149    6.75166651    2.73941498    3.77645887    2.58536581    0.19346279   -1.00000000  -9.74335e+00
   5.000    6.89223779    6.89221851    2.77726050    3.79287155    2.62135859    0.19346279   -1.00000000  -9.62220e+00
