# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.57452577    0.57452546    0.82406196    3.70678901    3.15336411    0.77018929   -1.00000000  -1.17980e+01
   5.000    0.66918504    0.66918465    0.92773890    3.71188090    3.13641876    0.77018929   -1.00000000  -1.17160e+01
   5.000    0.87853187    0.87853130    1.09289613    3.71997428    3.12089926    0.77018929   -1.00000000  -1.15986e+01
   5.000    1.10008335    1.10008257    1.21943754    3.72629532    3.11853998    0.77018929   -1.00000000  -1.15249e+01
   5.000    1.42797085    1.42796976    1.36370157    3.73244403    3.11209943    0.77018929   -1.00000000  -1.14333e+01
   5.000    1.77736462    1.77736319    1.48865400    3.73705258    3.10066152    0.77018929   -1.00000000  -1.13490e+01
   5.000    2.26254451    2.26254257    1.64036964    3.74182931    3.07281592    0.77018929   -1.00000000  -1.12372e+01
   5.000    2.65623957    2.65623720    1.76296618    3.74519559    3.03337870    0.77018929   -1.00000000  -1.11343e+01
   5.000    2.84476190    2.84475932    1.83349619    3.74728588    3.00099834    0.77018929   -1.00000000  -1.10656e+01
   5.000    3.02102327    3.02102049    1.92147394    3.74939077    2.94757550    0.77018929   -1.00000000  -1.09699e+01
   5.000    3.20076212    3.20075907    2.02530864    3.75187395    2.87881026    0.77018930   -1.00000000  -1.08513e+01
   5.000    3.35515896    3.35515559    2.14646269    3.75500783    2.79060515    0.77018929   -1.00000000  -1.06995e+01
   5.000    3.48877513    3.48877141    2.26026348    3.75938621    2.71130750    0.77018929   -1.00000000  -1.05524e+01
   5.000    3.60854933    3.60854522    2.34327285    3.76490885    2.66505353    0.77018928   -1.00000000  -1.04503e+01
   5.000    3.72183015    3.72182561    2.41149318    3.77291650    2.64227404    0.77018926   -1.00000000  -1.03745e+01
   5.000    3.82637527    3.82637026    2.46892875    3.78562073    2.64768427    0.77018924   -1.00000000  -1.03232e+01
   5.000    3.91851982    3.91851438    2.51599147    3.80283102    2.67980462    0.77018922   -1.00000000  -1.02956e+01
   5.000    4.00493888    4.00493300    2.55871105    3.82259484    2.72561950    0.77018921   -1.00000000  -1.02801e+01
   5.000    4.10596254    4.10595617    2.60467108    3.84349611    2.77390387    0.77018919   -1.00000000  -1.02617e+01
   5.000    4.20402344    4.20401659    2.64893345    3.86415718    2.82261313    0.77018918   -1.00000000  -1.02477e+01
   5.000    4.30080017    4.30079281    2.69105650    3.88463418    2.87228425    0.77018916   -1.00000000  -1.02352e+01
   5.000    4.39661978    4.39661192    2.73139432    3.90496626    2.92278908    0.77018915   -1.00000000  -1.02245e+01
   5.000    4.49065720    4.49064883    2.77081618    3.92512185    2.97332691    0.77018913   -1.00000000  -1.02164e+01
   5.000    4.58487016    4.58486128    2.80781789    3.94419824    3.02152980    0.77018911   -1.00000000  -1.02068e+01
   5.000    4.67810562    4.67809623    2.84398709    3.96298968    3.06928342    0.77018910   -1.00000000  -1.01990e+01
   5.000    4.77139335    4.77138345    2.87947961    3.98158329    3.11682418    0.77018908   -1.00000000  -1.01924e+01
   5.000    4.86730245    4.86729202    2.91410750    3.99994730    3.16419835    0.77018907   -1.00000000  -1.01848e+01
   5.000    4.96261465    4.96260367    2.94826868    4.01814233    3.21131014    0.77018908   -1.00000000  -1.01791e+01
   5.000    5.06133335    5.06132182    2.98221628    4.03647141    3.25920850    0.77018909   -1.00000000  -1.01732e+01
   5.000    5.16226877    5.16225665    3.01591858    4.05484248    3.30754544    0.77018911   -1.00000000  -1.01677e+01
   5.000    5.26358539    5.26357272    3.04917942    4.07295284    3.35525974    0.77018912   -1.00000000  -1.02877e+01
   5.000    5.36910835    5.36909530    3.08166963    4.09014832    3.40007916    0.77018914   -1.00000000  -1.07291e+01
   5.000    5.47469790    5.47468460    3.11390509    4.10721906    3.44465973    0.77018917   -1.00000000  -1.24445e+01
