# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
   5.000    0.73511329    0.73511299    0.79032884    3.62793764    2.97893342    0.30661788   -1.00000000  -1.18023e+01
   5.000    0.99633924    0.99633876    1.03651294    3.64572683    2.93613489    0.30661788   -1.00000000  -1.16004e+01
   5.000    1.94214350    1.94214221    1.48784021    3.67497096    2.89167706    0.30661788   -1.00000000  -1.12667e+01
   5.000    2.38526039    2.38525869    1.60755834    3.68259914    2.89169644    0.30661788   -1.00000000  -1.11920e+01
   5.000    2.77746530    2.77746322    1.69722680    3.68775667    2.88877008    0.30661788   -1.00000000  -1.11346e+01
   5.000    3.16073921    3.16073676    1.77248134    3.69188511    2.88616705    0.30661788   -1.00000000  -1.10857e+01
   5.000    3.48571251    3.48570971    1.82523379    3.69516330    2.88911078    0.30661788   -1.00000000  -1.10558e+01
   5.000    3.74604615    3.74604311    1.87602520    3.69679801    2.87607291    0.30661788   -1.00000000  -1.10130e+01
   5.000    4.06150344    4.06150008    1.92578322    3.69921711    2.87099380    0.30661788   -1.00000000  -1.09782e+01
   5.000    4.39639921    4.39639550    1.98091867    3.70147847    2.85929205    0.30661788   -1.00000000  -1.09352e+01
   5.000    4.69693678    4.69693274    2.02984599    3.70360782    2.84766626    0.30661788   -1.00000000  -1.08965e+01
   5.000    4.95074676    4.95074249    2.08285232    3.70569113    2.82586478    0.30661788   -1.00000000  -1.08457e+01
   5.000    5.20203873    5.20203421    2.13602853    3.70790925    2.80307400    0.30661788   -1.00000000  -1.07946e+01
   5.000    5.45461901    5.45461416    2.19495868    3.71026690    2.77417549    0.30661788   -1.00000000  -1.07343e+01
   5.000    5.69621472    5.69620950    2.26461180    3.71296549    2.73413597    0.30661788   -1.00000000  -1.06574e+01
   5.000    5.91397025    5.91396464    2.34611834    3.71622779    2.68195485    0.30661788   -1.00000000  -1.05607e+01
   5.000    6.11474229    6.11473623    2.43832223    3.72054890    2.62137324    0.30661788   -1.00000000  -1.04373e+01
   5.000    6.29879847    6.29879190    2.52474456    3.72607580    2.56985484    0.30661788   -1.00000000  -1.03278e+01
   5.000    6.46375758    6.46375045    2.59517252    3.73255617    2.53681698    0.30661788   -1.00000000  -1.02546e+01
   5.000    6.63197097    6.63196066    2.64633489    3.74303982    2.53779646    0.30661788   -1.00000000  -9.93507e+00
   5.000    6.79311891    6.79310457    2.68913425    3.75532790    2.55353652    0.30661787   -1.00000000  -9.74266e+00
   5.000    6.94630617    6.94628767    2.72880182    3.76854688    2.57566826    0.30661787   -1.00000000  -9.62668e+00
   5.000    7.09208621    7.09206343    2.76703911    3.78292967    2.60345402    0.30661786   -1.00000000  -9.54548e+00
   5.000    7.23082560    7.23079847    2.80505775    3.79847564    2.63570101    0.30661786   -1.00000000  -9.48237e+00
